prev	curr	type	n
World_War_II	Chemistry	other	58
other-empty	Philosophy	external	49
Physics	Sports	external	52
Music	United_States	external	36
Art	Religion	external	58
other-external	World_War_II	link	51
Earth	World_War_II	link	40
Technology	Religion	external	56
Music	Wikipedia	other	42
other-internal	Religion	external	44
Philosophy	Physics	external	51
History	Music	external	36
Mathematics	Art	link	42
Religion	Chemistry	other	59
Mathematics	Biology	other	55
Philosophy	Mathematics	link	39
Technology	Main_Page	other	45
Earth	Main_Page	other	31
Geography	Physics	link	33
English_language	World_War_II	external	42
Literature	Sports	other	59
Sports	Mathematics	other	64
Earth	World_War_II	other	55
Literature	Science	other	52
English_language	Wikipedia	other	69
Physics	World_War_II	external	40
Religion	Earth	external	60
other-internal	Science	external	43
Chemistry	Science	link	47
Literature	Wikipedia	external	51
Biology	Art	link	30
other-empty	Chemistry	external	39
Geography	World_War_II	external	44
Mathematics	Earth	other	52
Sports	Philosophy	external	39
Mathematics	United_States	external	43
Main_Page	Biology	other	58
United_States	Technology	link	67
World_War_II	Mathematics	link	41
Main_Page	Literature	external	50
other-external	Earth	other	50
United_States	Music	external	34
Wikipedia	United_States	other	42
Physics	Music	other	62
Biology	Main_Page	link	55
United_States	World_War_II	external	43
other-external	History	external	44
Physics	Chemistry	other	52
Physics	Music	other	38
Chemistry	Biology	link	43
Mathematics	Chemistry	link	46
other-internal	Wikipedia	external	51
Literature	World_War_II	other	45
other-empty	Biology	external	39
other-search	Chemistry	other	39
Philosophy	Technology	other	45
Main_Page	Art	link	42
Biology	Philosophy	external	50
Chemistry	Literature	external	49
Art	Geography	other	36
World_War_II	Biology	link	32
Chemistry	Sports	external	35
United_States	Science	other	44
Physics	Wikipedia	link	43
other-internal	Earth	external	47
other-search	Science	link	64
World_War_II	Technology	other	60
other-search	World_War_II	other	58
Wikipedia	Philosophy	other	44
History	English_language	external	55
World_War_II	Earth	other	47
other-empty	Chemistry	external	40
United_States	United_States	link	44
other-external	Science	other	48
History	Philosophy	link	59
Technology	Geography	other	48
other-external	Main_Page	other	59
Philosophy	World_War_II	link	49
Science	Wikipedia	other	47
other-empty	Physics	external	47
Sports	Chemistry	link	38
Biology	Earth	external	54
United_States	Mathematics	other	48
United_States	Chemistry	external	51
other-search	Mathematics	other	64
Technology	Sports	external	40
Religion	United_States	external	36
Physics	Physics	external	51
Art	Science	link	42
Wikipedia	Science	external	56
Literature	Physics	other	49
Chemistry	Literature	other	59
Geography	Physics	other	65
Earth	Sports	link	68
English_language	Science	external	47
Earth	Wikipedia	other	52
Religion	Chemistry	external	62
Earth	World_War_II	other	49
History	Philosophy	other	40
World_War_II	Technology	other	44
other-search	Literature	other	50
other-search	History	other	41
Geography	Biology	other	55
Mathematics	Geography	external	47
Chemistry	Mathematics	other	57
Philosophy	Geography	external	46
Technology	Music	external	51
Chemistry	Literature	external	37
other-external	Chemistry	external	63
History	Main_Page	other	37
Chemistry	World_War_II	external	70
other-empty	Religion	external	44
United_States	Religion	external	46
Biology	English_language	other	53
English_language	Religion	other	54
English_language	Philosophy	external	54
English_language	Wikipedia	external	47
Biology	Biology	external	55
Art	Art	external	51
Main_Page	History	external	42
Music	Wikipedia	external	41
History	Physics	external	46
Religion	Chemistry	link	61
Sports	Geography	external	55
other-external	Music	link	50
Religion	Physics	external	51
Chemistry	Literature	external	46
other-internal	English_language	other	41
History	Literature	link	46
United_States	Geography	link	56
Science	Chemistry	other	62
Music	Religion	link	40
United_States	Philosophy	external	45
other-external	Science	external	47
History	Physics	other	50
Main_Page	United_States	external	59
Philosophy	World_War_II	other	40
other-external	Wikipedia	link	50
History	United_States	other	47
Mathematics	Mathematics	external	53
Physics	Sports	external	48
other-search	Mathematics	other	55
Earth	Wikipedia	external	51
Mathematics	Chemistry	external	57
Sports	Chemistry	link	40
other-external	History	other	43
other-external	Earth	external	49
Science	Geography	other	36
other-search	Music	link	56
Chemistry	Physics	link	50
other-internal	Philosophy	other	50
Geography	Biology	external	46
other-external	Wikipedia	external	53
History	Music	other	35
other-empty	English_language	external	42
Technology	Chemistry	other	37
Wikipedia	Music	external	43
Biology	Art	external	44
United_States	United_States	link	63
Sports	Science	link	43
Wikipedia	English_language	other	52
English_language	Biology	external	44
other-internal	Geography	external	42
United_States	Religion	external	37
Art	Art	link	42
Technology	World_War_II	external	47
Wikipedia	Biology	link	47
other-empty	Literature	other	65
Technology	Religion	external	59
World_War_II	Science	other	61
Sports	Science	link	41
Philosophy	English_language	external	56
United_States	Art	external	61
Wikipedia	Earth	external	42
Mathematics	Physics	external	54
other-empty	Music	link	58
United_States	Earth	external	68
Technology	Religion	external	59
Mathematics	Science	link	58
Main_Page	Physics	other	43
Mathematics	Art	external	45
Physics	Main_Page	other	44
Philosophy	United_States	other	46
World_War_II	Literature	external	57
Chemistry	Geography	external	64
Chemistry	Philosophy	other	61
Geography	History	link	45
Biology	Literature	other	62
Literature	Mathematics	external	44
other-search	Sports	external	46
Biology	Main_Page	external	59
Philosophy	Chemistry	other	37
Biology	Science	external	34
other-empty	Sports	link	40
Philosophy	Technology	external	55
Wikipedia	Biology	link	47
Science	Earth	link	60
Music	Literature	other	68
Literature	Music	link	44
Physics	Literature	link	54
Geography	Earth	external	40
Religion	Earth	link	44
English_language	United_States	link	57
History	Biology	external	46
Mathematics	Biology	link	44
Music	English_language	other	43
Science	Wikipedia	link	60
Physics	Literature	external	46
Sports	Sports	external	68
Chemistry	Geography	external	53
Main_Page	Music	other	49
other-empty	Main_Page	external	50
Physics	Chemistry	link	46
Philosophy	Religion	link	44
Philosophy	Music	other	56
Art	Biology	external	62
Sports	History	external	54
Science	Mathematics	external	69
World_War_II	English_language	other	52
other-search	Religion	other	50
Art	Main_Page	external	51
Physics	History	other	34
Physics	Music	other	27
Religion	Physics	link	50
Science	History	link	43
Main_Page	Chemistry	other	46
United_States	Religion	link	47
other-external	United_States	other	67
other-internal	World_War_II	other	70
Art	Religion	link	61
World_War_II	History	other	40
Sports	Mathematics	other	49
Technology	World_War_II	other	45
other-search	Geography	other	42
Earth	History	external	32
Earth	Wikipedia	other	40
World_War_II	Physics	link	59
World_War_II	Wikipedia	other	48
World_War_II	Biology	other	41
Physics	Sports	external	48
Main_Page	Music	other	52
Religion	Technology	external	51
English_language	Biology	link	59
Religion	Biology	other	43
Chemistry	History	external	40
Philosophy	Sports	link	53
English_language	Science	external	50
Sports	Earth	other	55
Science	Biology	link	39
other-internal	World_War_II	link	56
Science	Earth	other	47
Earth	World_War_II	other	51
Sports	Biology	external	52
English_language	Earth	external	50
Geography	Chemistry	link	72
Art	Technology	link	48
Geography	Philosophy	other	44
Biology	English_language	other	55
History	Mathematics	external	33
Philosophy	Physics	link	60
Mathematics	History	link	54
Technology	Technology	other	42
History	English_language	link	42
other-external	United_States	other	55
Religion	United_States	external	58
Art	United_States	link	55
Main_Page	Technology	link	48
Biology	Mathematics	external	48
Art	English_language	other	51
English_language	Geography	link	58
English_language	Geography	other	58
Science	Literature	other	50
Chemistry	History	external	68
Technology	Technology	external	39
Geography	Music	external	41
Geography	Art	other	60
Chemistry	Physics	other	59
other-external	Geography	other	45
Mathematics	Sports	link	37
Art	History	other	52
Main_Page	Religion	external	50
Religion	Mathematics	other	49
History	Art	link	49
Sports	Literature	link	44
other-internal	History	other	60
other-empty	Geography	other	66
other-external	Philosophy	external	59
Philosophy	Music	link	45
Religion	Religion	external	65
other-search	Science	link	51
Chemistry	Sports	link	62
Sports	Philosophy	link	36
other-internal	English_language	external	41
other-external	Literature	link	39
World_War_II	Technology	link	39
Wikipedia	World_War_II	external	45
Technology	Chemistry	other	51
Philosophy	Biology	link	58
other-internal	Mathematics	external	60
other-empty	Literature	other	60
Earth	Earth	external	63
Science	Science	other	40
History	Wikipedia	external	50
World_War_II	Technology	other	35
Wikipedia	Sports	external	43
Biology	Technology	external	44
English_language	History	other	38
Wikipedia	Science	other	51
English_language	Mathematics	other	33
Technology	World_War_II	link	58
Wikipedia	Geography	other	60
Physics	History	link	56
Art	World_War_II	external	38
Technology	Earth	external	65
Geography	English_language	external	45
other-internal	Geography	external	38
Main_Page	Wikipedia	link	41
other-search	Chemistry	other	31
Philosophy	History	external	40
other-external	Art	other	54
Main_Page	History	link	41
Wikipedia	Physics	link	44
Technology	Religion	link	46
Main_Page	Wikipedia	external	63
Chemistry	Chemistry	other	52
other-external	World_War_II	external	49
Philosophy	English_language	other	53
Technology	Science	link	41
other-empty	Sports	external	54
Science	United_States	other	43
United_States	Music	external	46
United_States	Science	other	35
History	Main_Page	other	64
other-search	Science	other	67
English_language	Science	external	42
Wikipedia	Chemistry	other	48
Science	Physics	other	50
other-empty	Geography	other	32
other-empty	Art	other	38
Music	Geography	other	36
United_States	Music	other	46
Geography	Art	link	54
Earth	English_language	external	39
Earth	Earth	link	57
other-internal	Chemistry	other	39
Physics	Technology	external	64
Wikipedia	Geography	other	65
Religion	Religion	external	59
Main_Page	History	other	60
Technology	Biology	external	52
Literature	Sports	link	45
United_States	Physics	link	43
Geography	Religion	other	34
Art	Science	other	59
World_War_II	Music	link	48
Wikipedia	Sports	other	59
Biology	Literature	link	66
Philosophy	Biology	other	42
Wikipedia	Literature	external	48
Earth	Literature	external	50
Earth	World_War_II	external	53
Literature	Earth	link	45
World_War_II	Literature	link	64
Mathematics	United_States	link	50
United_States	Earth	link	37
other-search	Technology	link	55
United_States	History	link	62
Earth	Chemistry	other	46
other-external	Art	other	33
Main_Page	Philosophy	external	43
World_War_II	World_War_II	link	36
Religion	Music	link	35
United_States	Biology	external	47
Art	Music	external	47
Religion	Literature	external	53
Technology	Music	link	66
Chemistry	Biology	other	61
Earth	United_States	other	54
Chemistry	English_language	other	47
Physics	English_language	link	67
Philosophy	Chemistry	other	50
other-search	Literature	external	54
World_War_II	Music	link	39
Geography	Mathematics	link	45
World_War_II	Technology	other	52
Geography	English_language	other	45
Technology	Religion	link	50
Technology	Biology	link	54
Philosophy	Sports	external	48
other-external	Mathematics	other	44
Biology	Wikipedia	external	44
Main_Page	World_War_II	other	33
Art	World_War_II	other	48
Philosophy	Religion	other	58
Earth	Technology	link	44
English_language	Art	link	43
other-search	Philosophy	other	43
Religion	Mathematics	other	40
Biology	Literature	other	39
History	Wikipedia	link	45
Geography	History	link	36
United_States	Literature	link	57
Philosophy	English_language	link	49
Sports	History	link	36
English_language	Main_Page	link	48
other-search	Biology	other	49
History	Science	link	60
Mathematics	Earth	other	52
other-empty	World_War_II	link	41
Wikipedia	Mathematics	link	75
Mathematics	Literature	link	34
Earth	English_language	external	50
other-internal	Art	other	49
Mathematics	Main_Page	link	57
Geography	English_language	external	37
other-empty	Science	other	41
Art	Art	external	54
Literature	Sports	link	40
other-external	Sports	other	43
Geography	Science	other	45
Music	Sports	link	54
Mathematics	Science	external	59
Main_Page	Music	link	49
other-search	Sports	link	41
Philosophy	Philosophy	other	48
other-empty	World_War_II	external	44
Philosophy	History	external	64
Main_Page	Mathematics	other	52
other-internal	World_War_II	other	47
Geography	Literature	external	33
World_War_II	Philosophy	other	34
Religion	Geography	other	34
Earth	Wikipedia	external	54
Religion	Science	external	44
Science	Main_Page	other	49
Geography	Art	other	50
other-external	United_States	other	50
Geography	Mathematics	external	44
other-search	Art	link	41
Art	Sports	link	42
Literature	Philosophy	external	44
English_language	Sports	link	55
Wikipedia	History	other	39
Biology	Mathematics	link	59
Main_Page	English_language	external	58
Mathematics	Technology	other	61
other-search	Wikipedia	other	53
Sports	Sports	link	51
Sports	Main_Page	other	43
United_States	Sports	link	45
Music	Art	external	39
History	Biology	link	55
Earth	United_States	external	48
Technology	Technology	external	43
Science	Wikipedia	link	48
other-empty	Mathematics	link	65
English_language	Mathematics	link	44
Chemistry	Sports	other	52
Religion	Wikipedia	other	53
Sports	Religion	link	54
Earth	Sports	other	46
History	Sports	link	55
other-external	Art	external	50
Wikipedia	Philosophy	external	47
United_States	Main_Page	external	54
Literature	Physics	other	63
Geography	Earth	external	44
other-empty	Geography	external	49
other-external	Physics	other	61
World_War_II	Religion	other	56
other-empty	Art	link	54
English_language	United_States	external	65
other-external	English_language	link	48
Religion	Wikipedia	link	75
Biology	Earth	external	55
Sports	Main_Page	external	47
Music	Science	external	51
other-search	History	link	63
English_language	Art	other	69
Religion	Physics	link	51
Sports	Sports	external	55
Technology	Art	link	42
Art	Main_Page	link	56
Earth	World_War_II	other	41
other-internal	Main_Page	link	43
Main_Page	Physics	external	48
Religion	Chemistry	other	50
Biology	Literature	other	43
Literature	World_War_II	other	50
History	Literature	other	43
other-empty	Main_Page	other	45
English_language	Wikipedia	external	57
Science	Sports	external	49
other-empty	Geography	external	40
Mathematics	Chemistry	external	43
other-internal	Music	external	57
Mathematics	History	link	43
other-search	Philosophy	link	52
English_language	Music	link	40
other-empty	Religion	external	52
other-internal	Science	external	35
Biology	Chemistry	link	62
Philosophy	Earth	other	60
Chemistry	Sports	other	58
Music	History	link	71
Geography	History	external	59
Philosophy	Technology	external	53
other-search	Biology	link	51
Wikipedia	Technology	link	49
Geography	Chemistry	external	55
Geography	Wikipedia	link	48
History	World_War_II	link	53
Technology	United_States	external	55
Mathematics	Science	external	55
Main_Page	Chemistry	external	67
World_War_II	Literature	link	44
English_language	Sports	link	68
Science	Music	link	54
World_War_II	Mathematics	external	63
Philosophy	Geography	other	42
Biology	Philosophy	link	47
Art	English_language	external	53
Wikipedia	Religion	external	52
History	Mathematics	external	50
Biology	Main_Page	external	40
Earth	Literature	external	62
Philosophy	World_War_II	other	52
History	Biology	external	67
Main_Page	Biology	other	47
Geography	World_War_II	external	64
History	Main_Page	other	39
Music	History	other	51
Earth	Earth	external	63
Main_Page	World_War_II	other	41
United_States	Main_Page	external	46
Religion	World_War_II	external	40
Science	Geography	external	44
Mathematics	Geography	link	57
other-external	Biology	link	55
Music	Literature	link	58
Religion	Physics	other	44
English_language	United_States	link	51
Literature	Chemistry	external	32
Main_Page	Earth	link	68
United_States	English_language	link	52
Physics	English_language	external	62
Science	Science	link	47
other-search	English_language	link	36
Literature	Science	other	41
Biology	Sports	other	56
other-external	Mathematics	external	50
Art	Art	other	48
other-external	World_War_II	link	38
Religion	Literature	external	67
Science	Physics	other	47
Technology	Geography	link	46
Technology	United_States	external	59
Wikipedia	Science	external	60
Literature	Philosophy	other	40
Literature	Main_Page	external	66
Sports	Literature	external	60
other-internal	History	other	48
other-external	Art	other	48
Biology	World_War_II	link	60
Philosophy	Earth	other	54
Literature	Art	external	55
Literature	Sports	other	48
Wikipedia	Music	link	46
Philosophy	Religion	other	44
Geography	Biology	external	39
United_States	Religion	external	41
other-internal	English_language	link	56
Biology	Physics	other	62
United_States	Art	other	54
Literature	Mathematics	link	43
Main_Page	Philosophy	other	48
Art	Religion	external	48
Main_Page	History	link	42
Art	Physics	link	56
Literature	United_States	external	54
World_War_II	Art	other	64
other-search	Music	link	62
Earth	Chemistry	link	35
Philosophy	Geography	external	40
Literature	Earth	external	47
Art	World_War_II	other	45
Literature	History	link	64
World_War_II	Mathematics	other	60
other-internal	Wikipedia	other	47
Mathematics	Main_Page	external	40
United_States	Literature	external	50
Sports	History	other	52
other-search	Earth	other	43
Earth	Religion	other	54
Mathematics	Art	link	62
Sports	Science	link	42
Mathematics	Physics	external	51
Earth	History	other	48
other-empty	Chemistry	external	50
World_War_II	Religion	external	53
Mathematics	Religion	other	38
History	Science	link	41
History	Science	link	53
Biology	Main_Page	other	40
Main_Page	Main_Page	other	71
Religion	Earth	other	62
World_War_II	Art	link	52
Main_Page	Technology	other	56
United_States	Geography	other	44
World_War_II	Philosophy	link	46
other-internal	Mathematics	other	54
other-empty	Biology	other	59
Physics	Literature	other	63
Sports	Music	link	62
Religion	History	link	31
Geography	History	external	58
Wikipedia	Music	other	58
Philosophy	World_War_II	link	63
Philosophy	Science	link	53
Art	English_language	other	51
Technology	Biology	other	73
Literature	Science	external	68
Chemistry	Science	external	63
Sports	Physics	external	47
Wikipedia	Wikipedia	external	45
Earth	Music	external	40
History	Art	other	52
other-internal	Art	other	54
Art	Literature	other	39
Literature	Philosophy	link	72
English_language	Religion	external	59
Biology	Religion	link	61
Chemistry	History	external	58
United_States	Music	external	65
Biology	Art	external	46
Chemistry	Mathematics	external	40
Geography	Wikipedia	other	63
Music	Biology	link	52
Technology	Religion	external	36
other-external	Music	external	42
Science	Mathematics	other	44
Philosophy	United_States	other	45
Physics	Philosophy	external	60
Mathematics	Sports	link	43
Philosophy	Wikipedia	other	41
Sports	Biology	external	48
Religion	Literature	link	47
other-empty	Physics	link	51
Physics	Music	link	65
Music	Main_Page	link	46
Science	Art	link	42
Physics	Religion	other	52
other-external	World_War_II	link	35
Wikipedia	Wikipedia	other	35
Biology	Philosophy	other	47
Geography	Religion	external	49
Chemistry	Literature	other	30
World_War_II	Main_Page	link	42
Main_Page	United_States	link	36
Sports	Wikipedia	other	61
Main_Page	English_language	external	63
Biology	Mathematics	external	51
Technology	Physics	external	44
Main_Page	Mathematics	external	55
World_War_II	Mathematics	link	71
Earth	Physics	external	43
Technology	Mathematics	external	36
History	Sports	other	30
other-search	Science	other	44
Geography	English_language	external	46
Earth	Earth	link	34
Technology	English_language	other	53
United_States	Art	link	51
History	Music	other	44
History	Philosophy	other	35
Sports	United_States	link	42
Mathematics	Geography	link	63
Chemistry	World_War_II	other	45
Science	Biology	link	35
Technology	Technology	link	60
Music	Wikipedia	other	52
Music	Biology	link	48
Earth	Wikipedia	external	45
United_States	Science	other	49
Mathematics	Chemistry	other	45
other-internal	Science	other	44
Chemistry	Sports	external	46
Philosophy	World_War_II	external	51
English_language	Chemistry	other	40
Geography	Mathematics	link	38
Technology	World_War_II	external	43
other-external	Technology	other	44
Mathematics	Sports	other	60
Main_Page	Literature	other	51
Religion	Art	other	38
Physics	Music	external	51
Literature	Mathematics	other	53
Earth	Technology	other	53
Earth	Earth	link	54
other-external	United_States	link	55
other-external	Literature	other	57
Technology	Earth	external	40
Biology	History	link	51
Chemistry	Technology	external	58
Main_Page	Science	link	33
Earth	English_language	other	54
other-external	History	other	61
Sports	Mathematics	external	59
Biology	Earth	other	51
Art	English_language	link	63
Wikipedia	Technology	other	39
Main_Page	World_War_II	other	47
Literature	Wikipedia	link	64
History	Chemistry	link	49
Main_Page	Biology	link	44
English_language	Main_Page	other	56
Geography	Mathematics	link	62
Art	Technology	other	51
Main_Page	Mathematics	other	76
Literature	Music	link	42
United_States	Wikipedia	other	46
Chemistry	Geography	link	47
Science	World_War_II	external	62
Geography	Geography	other	37
Religion	Music	link	44
United_States	Literature	link	73
Mathematics	Wikipedia	external	47
Physics	Physics	link	37
Music	History	external	57
Sports	Biology	external	56
other-empty	Physics	external	54
other-external	World_War_II	link	58
other-external	Main_Page	external	39
other-empty	Philosophy	link	40
other-empty	Main_Page	external	56
English_language	History	other	38
Physics	Philosophy	external	43
English_language	World_War_II	other	62
Main_Page	Sports	other	61
Religion	Technology	other	50
Art	Art	other	36
Philosophy	Literature	other	68
Religion	History	link	41
other-external	Earth	other	39
Mathematics	Technology	other	55
Science	Music	link	48
other-empty	Wikipedia	external	55
Wikipedia	Physics	external	48
Philosophy	Art	external	34
Science	Biology	external	58
other-external	Earth	external	43
Music	Music	link	55
Art	Earth	other	36
English_language	Technology	other	41
Main_Page	Main_Page	external	51
Biology	United_States	external	79
Wikipedia	English_language	other	56
English_language	Technology	other	37
Religion	Chemistry	external	34
United_States	Biology	other	56
Mathematics	Religion	other	31
Wikipedia	English_language	external	57
World_War_II	Biology	other	83
Earth	Sports	external	62
other-external	Biology	external	52
Science	Mathematics	link	61
Science	Biology	other	34
Music	World_War_II	other	69
Literature	United_States	external	54
English_language	Mathematics	other	62
other-search	Wikipedia	other	54
Physics	Chemistry	other	65
Literature	World_War_II	other	54
Earth	Main_Page	other	48
English_language	Philosophy	external	47
Literature	United_States	link	39
World_War_II	History	other	54
Music	Geography	external	48
Religion	Wikipedia	link	58
Sports	Geography	external	47
Sports	Religion	other	38
Chemistry	Art	external	57
Science	Main_Page	external	41
other-search	Technology	external	60
Philosophy	Religion	link	61
Wikipedia	Wikipedia	link	65
Sports	Geography	external	38
Literature	Art	external	59
Mathematics	Music	other	61
Sports	Main_Page	external	53
Physics	Geography	other	39
Literature	Philosophy	external	49
Art	Main_Page	external	50
Geography	Religion	external	58
other-search	Music	other	65
other-internal	History	other	58
other-search	Religion	other	50
English_language	World_War_II	link	48
Main_Page	Geography	link	45
other-empty	Geography	external	38
History	Music	external	38
Earth	English_language	other	58
other-external	Science	external	41
Philosophy	Geography	link	37
Religion	Religion	link	40
Geography	World_War_II	other	43
Sports	Literature	link	57
World_War_II	Religion	external	63
Geography	United_States	link	43
other-external	World_War_II	external	52
Mathematics	Sports	link	76
Technology	Sports	external	47
Mathematics	Chemistry	link	44
Philosophy	Philosophy	external	55
other-external	Chemistry	other	42
Science	Wikipedia	external	62
Main_Page	Art	other	45
Art	Geography	other	58
other-search	Technology	other	38
English_language	Art	other	44
Technology	English_language	other	49
History	History	external	58
Art	Main_Page	other	60
English_language	History	other	46
Religion	History	link	61
other-empty	History	other	48
Chemistry	Art	external	68
Literature	Earth	other	43
Wikipedia	Earth	external	43
Main_Page	Main_Page	link	48
Wikipedia	Mathematics	external	40
Earth	Biology	link	49
Sports	Earth	external	48
Science	Music	external	64
History	Physics	external	40
Chemistry	Sports	link	42
United_States	Philosophy	other	59
Sports	History	link	40
Wikipedia	Earth	link	56
Chemistry	Philosophy	other	57
History	English_language	external	40
United_States	Music	link	44
Chemistry	History	other	59
Literature	Literature	other	45
Main_Page	Technology	other	47
Religion	Physics	external	67
other-search	History	link	50
Technology	Earth	external	59
Sports	Philosophy	external	57
Technology	History	link	51
United_States	Technology	link	40
other-external	Philosophy	other	47
English_language	World_War_II	link	61
Biology	Main_Page	link	49
Music	Music	external	60
Biology	World_War_II	link	54
Technology	United_States	external	46
Chemistry	Geography	external	37
Religion	Main_Page	link	45
History	History	link	45
Sports	English_language	external	42
other-external	World_War_II	external	65
other-external	Physics	external	42
Physics	History	link	41
Chemistry	Technology	other	57
Technology	History	other	70
Science	Wikipedia	link	59
Main_Page	Technology	external	66
Technology	Art	other	50
Science	Physics	other	48
Mathematics	Literature	external	45
Chemistry	Main_Page	link	43
United_States	History	other	50
Physics	Science	other	48
Religion	Religion	other	53
Geography	Religion	external	45
Science	Technology	link	42
Technology	Music	link	56
other-empty	Art	other	53
other-internal	Earth	other	66
United_States	Literature	external	40
Technology	Literature	external	50
Wikipedia	Religion	external	49
Philosophy	Biology	external	52
Literature	Technology	external	53
Literature	World_War_II	external	39
Technology	Wikipedia	other	68
Wikipedia	United_States	link	71
Literature	Wikipedia	other	68
Technology	World_War_II	link	49
Technology	Geography	other	50
Wikipedia	Physics	other	45
Art	Technology	other	42
Mathematics	World_War_II	link	60
Art	Sports	external	55
Main_Page	Art	external	61
other-search	Geography	link	64
Wikipedia	Music	link	53
Biology	Wikipedia	external	44
other-external	Music	link	49
Physics	Main_Page	other	52
Music	Technology	link	41
Science	World_War_II	external	60
Wikipedia	History	link	50
History	Philosophy	other	40
Music	World_War_II	external	39
other-empty	Art	external	42
other-empty	World_War_II	external	52
Music	History	link	59
Science	Earth	other	59
Technology	History	other	62
Physics	Philosophy	other	56
Geography	Literature	link	48
Physics	English_language	other	37
Geography	World_War_II	other	44
Art	Art	external	55
Art	Art	external	61
Physics	English_language	other	42
other-empty	Earth	external	47
Art	Science	external	47
Science	Literature	link	53
Sports	Mathematics	external	50
other-internal	Technology	other	59
Wikipedia	Earth	link	66
Sports	Earth	other	62
other-internal	Sports	link	64
Technology	Technology	external	68
Science	Sports	other	64
other-empty	Sports	other	47
World_War_II	History	other	46
World_War_II	Art	other	77
Literature	English_language	external	46
Wikipedia	Main_Page	link	37
History	Earth	other	74
other-search	Main_Page	other	64
Technology	History	external	44
Philosophy	History	link	48
Biology	History	other	43
Philosophy	Art	external	56
Philosophy	World_War_II	other	50
United_States	Earth	link	26
Music	Physics	external	35
Biology	United_States	link	41
Science	Religion	link	45
Philosophy	Science	link	46
Literature	United_States	other	41
other-empty	Science	link	36
Physics	Music	other	47
History	Geography	other	34
Philosophy	Religion	link	58
Sports	English_language	link	58
Main_Page	Art	link	41
Music	Earth	link	62
Philosophy	Earth	link	50
Literature	Sports	link	69
Mathematics	Art	link	48
History	Earth	link	31
Earth	World_War_II	other	48
Biology	Religion	link	40
Main_Page	Geography	link	37
Mathematics	English_language	link	55
Wikipedia	Geography	other	37
Religion	Science	other	46
other-external	Religion	link	49
Geography	United_States	external	70
Art	Technology	external	63
Literature	History	link	46
other-search	Philosophy	external	48
other-search	Religion	external	32
other-external	Mathematics	external	54
World_War_II	Art	link	49
Sports	United_States	other	53
Religion	Sports	other	48
Main_Page	Physics	link	47
United_States	Earth	external	59
Art	Religion	link	60
World_War_II	World_War_II	link	57
Literature	Philosophy	link	47
Music	Mathematics	link	51
Sports	Literature	external	60
other-empty	Wikipedia	link	58
Religion	Main_Page	other	76
English_language	Physics	link	54
World_War_II	Geography	link	40
Literature	English_language	link	52
Wikipedia	Art	external	58
other-search	Biology	other	43
United_States	Literature	link	59
Mathematics	Geography	external	49
Philosophy	History	external	50
Art	Physics	external	39
Wikipedia	Mathematics	link	40
Technology	English_language	link	43
other-empty	Sports	external	40
Chemistry	Main_Page	other	63
United_States	Mathematics	other	38
Technology	Geography	external	60
World_War_II	Mathematics	other	56
History	Religion	link	45
Earth	Music	link	52
Philosophy	United_States	link	42
Philosophy	Physics	external	57
Art	History	other	35
other-internal	Philosophy	link	49
Wikipedia	Science	other	48
Sports	Physics	external	29
Geography	Mathematics	link	38
other-search	Main_Page	external	37
Science	Literature	other	58
Music	Biology	external	46
English_language	Music	external	67
Geography	English_language	link	26
Music	Physics	external	39
United_States	Music	link	53
Geography	Mathematics	external	29
other-search	Mathematics	link	49
Geography	Geography	external	54
Main_Page	Geography	external	45
Chemistry	Earth	link	44
Art	Religion	other	32
Religion	United_States	external	43
Main_Page	United_States	link	44
History	World_War_II	other	61
Main_Page	Sports	link	43
Chemistry	Chemistry	other	53
World_War_II	Science	other	35
Wikipedia	Biology	external	49
Earth	Art	other	57
other-internal	Art	external	46
Mathematics	Religion	external	51
Art	Technology	link	40
History	Philosophy	external	43
other-internal	Technology	other	38
Chemistry	Religion	external	44
Main_Page	Earth	link	52
Wikipedia	United_States	other	49
Science	Sports	other	61
Philosophy	Literature	other	65
World_War_II	Physics	other	40
Art	Wikipedia	external	51
Physics	Sports	other	65
Geography	Literature	external	62
other-external	Sports	external	52
other-external	World_War_II	link	64
Art	Music	other	37
Chemistry	Sports	link	46
Main_Page	Wikipedia	other	43
Religion	Wikipedia	link	43
Music	Chemistry	external	48
Literature	Literature	link	51
English_language	Wikipedia	external	59
Biology	Music	link	60
Art	Technology	external	68
United_States	Religion	external	57
Technology	Main_Page	link	54
Chemistry	Biology	other	37
Science	Physics	external	35
Science	Sports	external	68
United_States	Art	other	55
United_States	Music	external	38
Wikipedia	Wikipedia	other	68
Music	Wikipedia	link	48
other-empty	Earth	other	30
Religion	Wikipedia	other	45
other-internal	Art	other	35
Music	Biology	link	45
Chemistry	Music	link	61
Philosophy	Mathematics	other	54
Philosophy	Biology	external	50
Science	Music	external	57
Philosophy	English_language	link	50
Sports	Science	other	64
Religion	Chemistry	other	37
Wikipedia	Earth	link	46
other-search	World_War_II	link	53
English_language	Physics	external	42
Wikipedia	Main_Page	link	58
other-search	Music	external	55
Mathematics	History	external	46
Biology	Biology	link	68
Mathematics	History	other	38
English_language	English_language	external	48
Biology	Technology	other	71
Biology	Sports	other	46
Art	Physics	external	46
Philosophy	Physics	link	49
Mathematics	Chemistry	external	50
Art	Music	link	59
History	Literature	link	34
Wikipedia	United_States	link	59
Science	United_States	other	44
Main_Page	Earth	link	64
