prev	curr	type	n
other-search	Technology	link	56
Literature	History	external	44
Chemistry	Music	external	40
Chemistry	Technology	external	50
Biology	Main_Page	external	57
Geography	Sports	link	44
Art	Biology	other	46
United_States	Chemistry	external	49
Science	Earth	other	39
Earth	Art	external	64
English_language	Physics	other	57
other-empty	English_language	external	62
Main_Page	Chemistry	other	48
History	Mathematics	external	51
other-external	World_War_II	other	56
Main_Page	Physics	link	50
World_War_II	Music	external	53
Philosophy	English_language	other	47
other-internal	Science	other	37
Wikipedia	Science	link	54
other-internal	Wikipedia	other	41
other-external	History	link	50
Earth	Philosophy	other	47
Biology	History	other	37
Music	Science	other	57
Geography	Literature	external	40
Religion	Wikipedia	external	60
Science	Wikipedia	external	42
Art	World_War_II	external	39
Technology	World_War_II	other	45
Biology	Religion	link	49
other-external	Literature	other	50
Wikipedia	Science	other	55
Wikipedia	Sports	other	48
History	Main_Page	external	54
Technology	Philosophy	link	48
other-search	Technology	link	56
Religion	Philosophy	link	54
Wikipedia	Chemistry	other	48
Mathematics	History	other	57
Chemistry	Literature	external	49
Earth	Chemistry	external	52
Religion	Art	link	55
History	History	external	51
Literature	Mathematics	external	54
Physics	World_War_II	external	44
Wikipedia	Technology	other	54
Sports	History	link	63
Philosophy	World_War_II	link	47
other-external	Main_Page	link	49
Physics	Religion	link	55
Earth	Sports	external	55
Technology	Technology	link	48
Biology	Technology	other	53
Technology	Main_Page	external	45
Technology	Mathematics	external	61
Philosophy	Mathematics	link	51
Sports	Mathematics	link	65
Music	World_War_II	other	54
other-search	Physics	link	54
Science	Physics	external	65
Physics	Technology	other	48
Philosophy	Art	other	56
Biology	Main_Page	link	57
other-search	Sports	link	55
other-external	English_language	other	58
United_States	Mathematics	other	64
Biology	History	other	36
Biology	Technology	external	50
other-external	History	other	34
other-internal	Technology	external	51
World_War_II	Literature	external	52
Philosophy	Physics	external	62
other-empty	History	external	45
United_States	Science	link	58
English_language	History	other	58
Chemistry	Literature	link	45
United_States	Sports	link	52
Wikipedia	Philosophy	other	43
Geography	United_States	external	42
Religion	Geography	external	35
Main_Page	Biology	external	41
Philosophy	Science	link	51
Main_Page	History	other	53
Physics	Philosophy	link	37
other-search	Science	link	65
Physics	Earth	other	49
Wikipedia	Literature	other	50
other-empty	United_States	link	59
English_language	Chemistry	external	54
World_War_II	Literature	external	41
other-internal	Sports	external	48
Music	Geography	link	53
Main_Page	Geography	other	54
Mathematics	Main_Page	link	64
Religion	English_language	external	64
Religion	Technology	external	52
United_States	Earth	link	46
Science	Geography	other	47
Mathematics	World_War_II	other	44
Philosophy	Technology	other	45
Literature	History	link	47
Wikipedia	Music	external	46
Physics	Wikipedia	link	43
Earth	Literature	other	41
Religion	Wikipedia	other	45
Geography	Chemistry	external	45
Religion	Chemistry	external	53
other-internal	Geography	link	51
Religion	Science	external	56
Literature	Art	link	47
Art	World_War_II	link	45
Philosophy	Physics	other	50
English_language	Earth	link	53
other-internal	History	other	49
Chemistry	Chemistry	link	51
other-empty	World_War_II	link	52
Literature	Sports	link	63
Physics	Science	link	57
Wikipedia	Main_Page	external	54
other-external	Mathematics	external	65
Physics	Mathematics	external	54
Chemistry	Mathematics	link	56
Music	Technology	external	58
Biology	Physics	other	54
Literature	Literature	external	39
other-internal	Physics	external	47
other-external	Music	other	56
Philosophy	Biology	other	57
Wikipedia	Art	external	53
Wikipedia	Biology	external	49
other-external	Biology	link	48
other-internal	Literature	other	44
Literature	Literature	link	48
Wikipedia	Music	external	46
World_War_II	Music	other	46
World_War_II	Wikipedia	link	62
Music	English_language	external	52
other-external	Religion	link	44
Biology	English_language	other	50
Chemistry	English_language	external	51
English_language	Art	external	46
Music	History	external	34
other-empty	Physics	external	53
Main_Page	Literature	external	46
Sports	United_States	link	41
Technology	English_language	other	44
Music	English_language	other	57
Music	Geography	external	33
Earth	Technology	other	41
other-empty	Literature	other	46
Wikipedia	Wikipedia	link	51
Science	World_War_II	link	52
Mathematics	Wikipedia	other	48
Sports	Physics	other	50
Geography	Literature	link	47
Geography	Wikipedia	external	52
Science	English_language	external	45
Philosophy	Art	other	55
other-search	Literature	external	60
World_War_II	Technology	link	49
World_War_II	Philosophy	other	51
other-empty	Technology	other	55
Literature	Chemistry	other	59
Biology	Chemistry	other	55
other-internal	United_States	other	50
Chemistry	Biology	external	47
Art	World_War_II	other	31
Physics	Chemistry	link	45
Music	Physics	other	51
Philosophy	Sports	external	54
Religion	United_States	other	43
other-external	Religion	external	54
United_States	Music	other	49
Philosophy	English_language	link	40
Technology	Religion	other	51
Wikipedia	Art	other	41
Philosophy	United_States	external	52
History	Biology	other	59
other-internal	Physics	other	48
other-internal	World_War_II	external	44
Biology	Biology	other	59
English_language	Chemistry	other	50
Philosophy	United_States	link	46
other-empty	Literature	other	57
other-internal	Music	link	45
other-internal	Chemistry	link	54
Philosophy	Music	link	53
other-empty	Philosophy	external	45
Chemistry	Sports	other	50
Technology	History	external	39
World_War_II	Philosophy	link	40
Wikipedia	Chemistry	external	41
Geography	Earth	external	50
Mathematics	Mathematics	link	50
Literature	Music	link	49
other-external	Wikipedia	link	58
Geography	Science	external	49
Art	Science	link	57
United_States	Science	external	53
Sports	Philosophy	link	45
other-empty	Chemistry	external	52
Physics	Music	external	53
Main_Page	Earth	external	53
Mathematics	Chemistry	external	49
Science	Main_Page	other	49
Wikipedia	History	other	49
Chemistry	Earth	other	41
other-search	Earth	external	43
Biology	Physics	external	50
Biology	Science	link	57
Sports	Physics	link	40
Chemistry	Literature	external	54
Sports	Literature	other	53
other-internal	Technology	external	50
Biology	Art	external	63
other-empty	Music	link	56
Sports	Wikipedia	other	48
Geography	Religion	external	60
United_States	Wikipedia	other	52
History	Mathematics	other	55
other-internal	United_States	link	36
Religion	Art	link	49
Geography	United_States	external	58
Art	English_language	other	37
Sports	History	external	63
English_language	Main_Page	external	44
Geography	World_War_II	other	46
other-empty	Biology	other	64
other-search	History	link	63
Main_Page	Sports	link	37
Science	Chemistry	link	45
Earth	Art	link	59
Philosophy	Sports	link	50
History	Science	external	41
Science	Chemistry	other	65
Geography	Wikipedia	link	67
Music	Art	other	53
Wikipedia	Science	external	51
World_War_II	Geography	external	46
Religion	Literature	external	78
Geography	History	external	44
Geography	Religion	link	42
Literature	Wikipedia	link	41
other-search	Music	external	61
other-internal	Science	link	40
Religion	Main_Page	external	50
other-empty	History	other	62
Music	Literature	link	54
other-internal	Chemistry	external	60
other-external	English_language	other	48
History	Technology	other	51
Biology	United_States	link	55
Music	Earth	external	58
Sports	Mathematics	other	48
Main_Page	English_language	link	51
other-empty	Main_Page	link	56
other-external	Technology	external	44
Science	Physics	link	52
Earth	Mathematics	other	56
Mathematics	Music	external	46
Sports	Literature	other	55
Geography	Religion	other	44
Music	Literature	link	53
Chemistry	Chemistry	other	42
Art	Art	other	52
Biology	World_War_II	link	50
other-internal	World_War_II	link	65
Literature	Music	link	55
Religion	History	other	56
Chemistry	English_language	external	52
English_language	Science	link	52
other-external	Philosophy	external	61
Science	United_States	link	49
Philosophy	Literature	other	62
Physics	Chemistry	external	47
Literature	Chemistry	link	67
Religion	United_States	other	56
Literature	Science	link	46
other-external	United_States	other	46
Mathematics	Philosophy	external	44
Sports	Science	link	46
Earth	Biology	link	56
Music	Philosophy	external	47
other-search	Chemistry	other	54
History	United_States	other	50
Music	United_States	external	60
Science	Science	external	50
Chemistry	Music	external	42
Art	Technology	other	69
Wikipedia	Philosophy	external	53
Chemistry	Chemistry	other	47
Chemistry	Sports	link	47
other-search	Religion	other	45
Geography	United_States	other	48
other-external	Wikipedia	other	62
Wikipedia	Wikipedia	external	46
Sports	Main_Page	link	52
Music	Sports	link	60
Main_Page	Literature	external	43
Music	History	external	56
Chemistry	Sports	external	56
Geography	Wikipedia	external	54
Literature	Mathematics	link	57
History	Biology	link	57
Wikipedia	Mathematics	other	57
Physics	Main_Page	link	47
other-internal	Music	link	57
Technology	Main_Page	link	54
Sports	Literature	external	42
Geography	Religion	link	48
Main_Page	Mathematics	link	40
Mathematics	World_War_II	other	53
other-external	Philosophy	link	44
Chemistry	Music	link	52
Geography	Science	external	45
Biology	History	link	43
Main_Page	Mathematics	external	47
Science	Science	link	54
Wikipedia	Art	external	43
Sports	History	link	61
History	Chemistry	link	45
Physics	English_language	external	52
Chemistry	Science	external	54
other-internal	World_War_II	external	48
World_War_II	Biology	other	63
Literature	Religion	external	60
other-empty	Sports	other	60
Philosophy	United_States	link	51
Sports	Technology	link	50
Biology	Mathematics	link	49
Art	Music	link	56
Literature	Art	external	45
Main_Page	Mathematics	link	55
other-external	Biology	external	53
other-internal	Sports	link	45
Earth	Music	link	49
Philosophy	Main_Page	external	40
Main_Page	World_War_II	link	61
History	Physics	link	59
Technology	History	other	42
other-external	Mathematics	link	58
United_States	Wikipedia	other	49
Main_Page	Chemistry	external	50
Biology	Philosophy	external	36
Religion	Art	other	57
Biology	Wikipedia	link	44
Science	Art	other	37
Chemistry	Philosophy	other	40
Biology	English_language	other	50
Biology	Mathematics	other	51
Mathematics	Sports	external	57
World_War_II	Philosophy	external	54
other-search	Religion	other	44
Art	History	other	47
Biology	World_War_II	link	40
other-empty	Earth	link	45
Chemistry	Earth	external	55
Sports	Main_Page	link	42
Art	United_States	link	48
Biology	English_language	other	48
Literature	Art	external	46
Art	Main_Page	external	43
United_States	Earth	link	63
Earth	English_language	link	53
Literature	Main_Page	external	54
Religion	Chemistry	link	50
Philosophy	Mathematics	external	47
Physics	World_War_II	external	46
Religion	Wikipedia	link	54
Mathematics	Main_Page	external	37
Art	Earth	other	49
Science	Technology	external	54
Chemistry	Wikipedia	link	54
Chemistry	United_States	external	63
Wikipedia	Music	external	55
other-empty	Sports	link	51
other-internal	History	other	47
World_War_II	Main_Page	other	45
Geography	English_language	other	49
Geography	Art	link	57
English_language	Sports	external	64
Wikipedia	Mathematics	link	42
other-internal	Music	other	45
Geography	Sports	other	48
Philosophy	Philosophy	link	43
United_States	World_War_II	other	57
Philosophy	Philosophy	other	48
Physics	Geography	external	47
Earth	Main_Page	external	47
Biology	United_States	external	48
Science	Philosophy	external	52
Religion	Main_Page	external	54
Art	Art	external	47
United_States	Main_Page	external	32
World_War_II	Philosophy	external	58
Science	English_language	link	40
Art	Geography	link	48
Technology	Wikipedia	other	46
other-search	English_language	external	46
Main_Page	Literature	link	50
Literature	World_War_II	external	51
United_States	Mathematics	link	57
Art	World_War_II	link	48
other-internal	Religion	other	50
Main_Page	Earth	link	52
other-internal	Physics	other	48
Sports	Earth	other	44
Wikipedia	Mathematics	link	58
English_language	Chemistry	link	55
Biology	Main_Page	link	54
Literature	Technology	link	41
Philosophy	Wikipedia	other	51
Chemistry	Earth	link	58
History	Sports	external	43
Music	Science	external	53
Geography	Mathematics	link	45
English_language	Science	external	49
Technology	Philosophy	other	54
Mathematics	History	link	50
Technology	World_War_II	link	53
other-search	Biology	other	53
Literature	Biology	link	42
History	Philosophy	other	47
Art	Earth	link	59
other-external	United_States	external	48
Technology	Biology	other	48
Wikipedia	World_War_II	external	48
World_War_II	United_States	other	47
Music	Music	link	54
English_language	Philosophy	external	55
Music	Wikipedia	external	48
Sports	English_language	other	48
Sports	Main_Page	external	49
other-search	Geography	other	44
Technology	United_States	external	43
other-internal	Philosophy	external	55
Sports	Technology	link	60
Wikipedia	Wikipedia	other	53
English_language	World_War_II	link	46
United_States	Biology	external	57
History	World_War_II	link	55
United_States	Mathematics	external	51
Geography	United_States	other	47
Music	Biology	link	51
Music	English_language	link	62
Literature	Literature	external	49
Art	Philosophy	other	48
Wikipedia	Mathematics	link	53
Art	Biology	external	51
Technology	Religion	external	53
Chemistry	English_language	other	45
Music	Main_Page	link	58
Biology	World_War_II	link	47
Main_Page	Sports	link	55
Geography	Chemistry	other	42
other-empty	Sports	link	55
other-external	Physics	external	38
United_States	Biology	other	39
Chemistry	Literature	link	55
Science	Earth	other	54
other-empty	Art	external	43
History	History	other	50
World_War_II	Earth	link	45
Main_Page	Mathematics	external	52
Art	United_States	external	46
Art	Music	other	50
Biology	English_language	link	48
World_War_II	World_War_II	external	64
Sports	United_States	external	48
Technology	Technology	other	50
other-internal	History	other	51
United_States	Biology	external	64
Geography	Biology	other	57
Religion	English_language	external	43
Chemistry	Physics	other	39
Art	Technology	external	57
United_States	World_War_II	external	40
Biology	Chemistry	external	44
Science	Religion	link	55
Religion	Biology	link	43
World_War_II	History	link	56
Sports	Mathematics	external	53
Mathematics	Geography	other	42
English_language	Chemistry	link	57
Literature	United_States	other	52
other-search	Music	external	53
Religion	Religion	link	55
Philosophy	English_language	link	54
Sports	Sports	link	56
other-external	United_States	link	56
Wikipedia	Philosophy	other	56
History	Literature	external	49
Physics	Earth	link	47
Geography	Chemistry	external	50
Chemistry	Chemistry	external	51
Science	Sports	other	55
Main_Page	Chemistry	external	56
Mathematics	Science	external	53
Music	World_War_II	link	36
Geography	History	external	50
Mathematics	Main_Page	external	57
other-search	Earth	external	42
Earth	Geography	external	44
Literature	History	other	44
Chemistry	Religion	link	41
Philosophy	Religion	link	51
Geography	Earth	link	54
Wikipedia	Science	other	51
other-search	Literature	external	58
other-search	Main_Page	external	50
World_War_II	Literature	link	50
History	Geography	other	43
Biology	Religion	external	50
other-empty	Physics	link	46
Mathematics	Physics	external	46
Biology	Technology	external	52
Literature	Music	other	43
Chemistry	World_War_II	external	51
English_language	Music	other	63
United_States	Earth	link	51
Philosophy	Chemistry	link	67
Physics	Music	other	52
Geography	Sports	link	52
Geography	Physics	external	44
Wikipedia	English_language	external	52
Main_Page	United_States	link	61
Biology	United_States	other	50
Science	World_War_II	other	36
Biology	Physics	external	57
other-empty	Wikipedia	link	44
other-internal	Main_Page	link	63
other-empty	Religion	other	55
Mathematics	Physics	external	42
Technology	World_War_II	other	52
English_language	Science	link	49
Geography	Philosophy	link	66
United_States	Wikipedia	link	64
other-internal	Technology	other	47
English_language	Mathematics	other	51
Biology	World_War_II	external	52
World_War_II	English_language	other	44
Sports	Mathematics	link	48
Religion	Mathematics	external	46
Music	Art	external	47
other-search	Philosophy	other	50
other-external	Mathematics	external	40
other-search	English_language	link	46
English_language	Main_Page	external	53
Art	Literature	external	42
other-search	Main_Page	link	41
other-search	Main_Page	other	50
History	Science	other	40
Chemistry	Sports	other	51
Music	Sports	external	42
other-external	Technology	link	64
other-empty	Technology	other	63
Literature	Earth	other	44
Religion	History	link	38
Biology	Literature	link	54
Chemistry	Art	external	42
Religion	Religion	other	46
Technology	Philosophy	link	33
Earth	United_States	other	57
Physics	History	link	51
Science	Sports	link	59
other-external	Geography	other	72
Wikipedia	Geography	other	53
Sports	Technology	link	46
other-internal	World_War_II	other	69
other-empty	Physics	other	43
Main_Page	English_language	other	51
Music	Technology	other	46
Geography	Music	link	54
Music	Earth	other	45
Technology	Science	other	52
United_States	Wikipedia	external	49
Sports	Chemistry	external	67
Music	Music	link	46
other-search	History	link	38
Religion	English_language	link	50
other-external	Religion	other	72
World_War_II	History	external	47
Philosophy	Mathematics	link	56
Technology	Religion	external	47
Main_Page	Philosophy	other	61
Mathematics	Philosophy	external	46
Religion	Philosophy	other	51
Geography	Music	other	44
other-external	Wikipedia	link	56
Geography	Physics	external	61
Geography	Music	other	42
Music	Sports	other	64
Philosophy	Main_Page	external	56
other-external	Wikipedia	other	50
United_States	History	other	50
English_language	English_language	other	47
English_language	Religion	other	43
Philosophy	Sports	external	49
Literature	Philosophy	other	46
Wikipedia	Art	external	41
Chemistry	Philosophy	link	53
Literature	Philosophy	external	56
Physics	World_War_II	other	56
other-external	Earth	link	57
Geography	Chemistry	external	59
other-external	Earth	external	53
Philosophy	World_War_II	link	45
Earth	English_language	link	43
Science	Biology	link	57
World_War_II	Physics	other	64
Mathematics	Art	other	66
Technology	History	external	51
other-external	Religion	external	40
English_language	History	external	54
Main_Page	Geography	link	48
Physics	Sports	link	41
Religion	Wikipedia	external	48
Literature	Art	external	57
other-search	Chemistry	link	46
Biology	Main_Page	link	45
other-empty	Wikipedia	external	45
Geography	Earth	link	51
Geography	Mathematics	link	35
Sports	Mathematics	external	59
other-search	Physics	other	34
Chemistry	Mathematics	other	44
Geography	Chemistry	external	47
Geography	Mathematics	external	47
Earth	Religion	other	67
Literature	United_States	other	52
United_States	Literature	external	35
Music	Art	external	52
Religion	Religion	link	43
United_States	Physics	external	43
Mathematics	Technology	external	51
Main_Page	Earth	other	31
other-empty	Technology	link	58
History	Geography	external	48
Chemistry	Geography	link	62
Chemistry	Religion	external	41
other-empty	Physics	other	47
Science	Science	external	48
Technology	Philosophy	link	46
Earth	Religion	other	43
Technology	Biology	other	54
other-search	Physics	other	49
World_War_II	United_States	external	50
Physics	Mathematics	link	53
Physics	Biology	link	51
Wikipedia	History	link	39
Science	Wikipedia	other	58
History	Sports	external	38
Technology	Science	external	42
other-empty	Biology	external	48
Earth	Biology	external	53
Physics	History	link	34
World_War_II	English_language	link	65
World_War_II	Sports	link	48
Literature	Chemistry	link	46
Literature	Earth	other	37
English_language	Technology	external	44
Music	Science	external	58
Main_Page	Main_Page	link	36
Literature	Science	other	60
Wikipedia	Chemistry	other	43
Mathematics	Chemistry	link	48
Art	Mathematics	other	54
Music	Religion	other	43
other-internal	Geography	external	55
Geography	Philosophy	other	56
Physics	Religion	external	57
Mathematics	Mathematics	external	54
Technology	United_States	external	51
Main_Page	Science	link	42
Religion	Main_Page	external	42
Music	Wikipedia	external	43
other-internal	Science	external	48
Physics	Music	other	46
World_War_II	English_language	external	54
Science	Sports	link	55
United_States	Mathematics	link	58
Science	Physics	other	57
Main_Page	Mathematics	external	45
other-internal	Literature	other	75
Technology	Mathematics	external	35
Chemistry	Geography	external	57
other-internal	Geography	other	56
Literature	World_War_II	external	37
Chemistry	Main_Page	other	41
Wikipedia	Wikipedia	link	52
other-search	Literature	link	67
Biology	Music	external	56
Religion	Earth	external	49
English_language	Geography	other	54
History	Sports	link	41
other-internal	Sports	other	55
United_States	Art	link	61
Mathematics	English_language	link	55
Chemistry	Main_Page	other	42
Philosophy	Earth	link	47
Mathematics	United_States	link	62
Biology	History	other	49
Sports	History	link	49
other-internal	Philosophy	link	43
Science	Physics	other	54
Chemistry	Literature	link	44
other-search	Earth	link	38
Chemistry	English_language	external	40
Chemistry	Chemistry	external	44
World_War_II	Geography	other	50
other-internal	Technology	other	51
English_language	Art	other	45
Wikipedia	Chemistry	other	46
Philosophy	Religion	external	42
Physics	United_States	other	41
Physics	Geography	external	45
Biology	World_War_II	other	48
Technology	Physics	link	40
Philosophy	Science	other	41
United_States	Religion	external	50
Wikipedia	History	link	42
other-empty	Religion	link	52
Earth	Chemistry	other	42
History	Main_Page	link	53
World_War_II	Religion	external	47
World_War_II	Biology	external	63
United_States	United_States	other	52
Sports	Mathematics	other	49
Biology	English_language	link	54
other-internal	Physics	external	58
Mathematics	Biology	other	42
other-empty	Philosophy	link	46
other-internal	History	link	55
United_States	United_States	link	41
other-search	Music	link	51
Biology	Mathematics	external	55
Earth	Geography	external	51
other-internal	Technology	other	47
Philosophy	Mathematics	other	47
History	Earth	link	60
Religion	Sports	other	45
Philosophy	Geography	external	55
Religion	World_War_II	other	49
English_language	English_language	other	59
Physics	Wikipedia	external	51
History	Sports	other	44
History	United_States	other	45
Wikipedia	Religion	other	60
Biology	History	link	43
English_language	Main_Page	other	42
English_language	United_States	other	50
Wikipedia	Wikipedia	other	49
English_language	Earth	other	47
Philosophy	Biology	external	54
World_War_II	Mathematics	external	54
Wikipedia	English_language	external	43
Technology	Earth	other	44
Science	Music	other	58
other-empty	Main_Page	link	48
Art	Geography	other	56
Literature	Wikipedia	link	45
Philosophy	Physics	link	52
World_War_II	English_language	other	51
Earth	Main_Page	external	59
Main_Page	United_States	external	44
Technology	Literature	link	65
Chemistry	Sports	external	47
other-internal	United_States	link	51
Wikipedia	Geography	other	43
History	Art	external	43
other-search	Geography	external	54
United_States	Biology	external	61
English_language	Philosophy	link	52
Science	English_language	external	57
Art	Wikipedia	link	44
other-search	History	link	54
other-empty	Philosophy	other	51
Chemistry	Religion	external	37
Biology	Science	external	46
other-empty	History	external	46
Sports	History	external	47
Mathematics	Mathematics	other	43
Sports	Earth	external	45
Geography	United_States	external	35
other-search	English_language	external	46
Technology	Geography	link	45
Geography	Main_Page	other	34
Main_Page	Main_Page	other	49
Art	Technology	external	38
History	Main_Page	external	51
other-search	United_States	external	42
Geography	Literature	link	52
Sports	Religion	other	55
Chemistry	Chemistry	external	59
Biology	Biology	link	45
Philosophy	Sports	other	49
other-search	History	link	51
United_States	Geography	link	59
Biology	Art	external	41
Chemistry	Technology	other	38
Art	Music	other	62
English_language	Physics	other	58
Philosophy	Biology	link	50
Music	World_War_II	other	51
Mathematics	United_States	external	48
Technology	World_War_II	other	68
History	History	link	44
Mathematics	Technology	other	56
English_language	World_War_II	other	58
Technology	History	link	40
Geography	Literature	link	53
English_language	English_language	other	46
other-internal	Wikipedia	external	47
Biology	Music	link	49
Music	Chemistry	external	46
Religion	World_War_II	link	46
Religion	Philosophy	external	46
other-empty	History	external	46
History	Philosophy	external	51
other-internal	Literature	link	54
Mathematics	Technology	link	40
Technology	Mathematics	link	40
Mathematics	Physics	external	53
Physics	Wikipedia	link	48
other-external	World_War_II	link	38
Sports	Geography	other	44
Main_Page	Music	other	47
Chemistry	Biology	link	57
other-search	Geography	other	50
Geography	English_language	other	43
Wikipedia	Science	link	47
Mathematics	Earth	link	62
Religion	Literature	external	48
Main_Page	Main_Page	external	62
Biology	History	other	41
United_States	Wikipedia	other	57
Mathematics	Music	link	47
Chemistry	Mathematics	other	53
Technology	Main_Page	external	55
Literature	Physics	other	46
World_War_II	World_War_II	link	47
Wikipedia	United_States	other	55
Earth	Art	link	49
Chemistry	Music	link	53
Music	English_language	external	45
other-internal	History	link	46
other-search	Physics	external	48
Earth	Literature	other	42
Earth	World_War_II	external	39
United_States	Geography	link	48
Main_Page	History	other	44
Geography	Literature	other	59
History	History	other	55
Science	Religion	external	48
Music	Biology	link	48
other-empty	Science	external	53
Biology	Chemistry	other	67
other-internal	Literature	other	46
Religion	Philosophy	other	51
Geography	Wikipedia	external	52
Main_Page	World_War_II	external	56
Music	Philosophy	external	57
Music	Music	external	51
other-empty	Physics	link	62
Earth	Main_Page	external	51
World_War_II	Art	external	51
Art	English_language	other	51
Wikipedia	Religion	other	48
Philosophy	Biology	external	45
Biology	Chemistry	external	58
Religion	Physics	link	50
Mathematics	Physics	link	49
Mathematics	Earth	other	42
Chemistry	Science	other	45
United_States	Mathematics	external	59
other-internal	Mathematics	link	53
World_War_II	Main_Page	link	46
Mathematics	English_language	other	37
English_language	Main_Page	link	55
other-search	Literature	other	51
Biology	Main_Page	link	33
Main_Page	Science	external	46
Wikipedia	Art	link	52
Music	Geography	external	60
Main_Page	Literature	other	54
Literature	Sports	link	46
other-empty	English_language	other	43
English_language	Religion	other	51
English_language	Science	other	51
other-empty	World_War_II	link	52
Music	Main_Page	other	60
Sports	Art	link	49
Science	History	external	44
Geography	Physics	other	52
Art	United_States	other	39
Religion	Wikipedia	external	51
other-external	Physics	other	46
Geography	English_language	other	58
Physics	Main_Page	external	36
Technology	Music	other	40
Sports	Art	external	40
other-external	Geography	link	51
Science	Science	external	57
Art	Physics	external	51
English_language	Religion	other	55
Geography	Earth	link	51
Technology	Main_Page	external	58
other-internal	Wikipedia	other	39
Earth	Art	other	59
Music	Sports	link	50
Music	World_War_II	external	46
Science	Earth	link	47
Religion	World_War_II	external	49
other-internal	Technology	external	43
Philosophy	Philosophy	link	54
Earth	Biology	other	52
Music	Geography	external	52
Literature	Mathematics	link	51
Philosophy	Literature	link	59
Biology	Religion	other	58
English_language	Earth	external	57
English_language	Mathematics	other	74
Wikipedia	Biology	other	56
Science	United_States	external	45
United_States	Main_Page	other	45
English_language	History	link	50
History	Literature	other	47
other-external	Physics	other	61
Mathematics	Music	link	48
other-search	Earth	other	50
Technology	Religion	external	48
Main_Page	Earth	link	41
Biology	Earth	other	56
other-internal	United_States	external	56
other-external	History	link	43
Mathematics	Religion	other	54
Geography	History	external	54
Literature	Mathematics	other	63
Geography	Science	external	47
Chemistry	Chemistry	external	49
Wikipedia	Wikipedia	external	50
World_War_II	Religion	other	40
other-search	United_States	external	44
Art	Sports	other	53
History	Wikipedia	link	41
other-empty	Earth	link	50
Physics	Science	link	51
History	Chemistry	other	52
World_War_II	Mathematics	external	57
Main_Page	Science	link	67
English_language	History	other	41
Earth	Sports	other	46
World_War_II	Mathematics	external	61
other-search	Art	other	45
other-external	Main_Page	other	40
Art	Physics	external	56
Religion	Biology	other	38
other-search	Mathematics	external	59
Technology	Earth	external	60
Biology	Wikipedia	other	53
other-external	Music	external	55
Mathematics	Biology	other	45
Wikipedia	Sports	external	61
Literature	Literature	external	55
United_States	History	external	50
Chemistry	United_States	external	43
World_War_II	World_War_II	external	54
United_States	World_War_II	link	72
Earth	Philosophy	external	47
other-empty	United_States	external	47
Science	Sports	external	56
Science	History	other	46
Main_Page	Sports	other	53
other-external	Philosophy	external	56
Chemistry	History	other	56
Geography	Main_Page	link	36
other-empty	Geography	link	50
Physics	Philosophy	other	59
Religion	Mathematics	link	54
United_States	English_language	other	50
Sports	Science	link	50
History	Mathematics	external	55
English_language	Science	external	53
United_States	Art	other	48
Mathematics	Biology	other	38
Literature	History	link	58
Technology	Music	other	50
Mathematics	Sports	other	48
Art	Music	other	54
Literature	Main_Page	link	54
Biology	Physics	other	39
Chemistry	United_States	link	40
Chemistry	Earth	external	50
other-search	English_language	external	46
other-empty	Sports	link	54
Religion	Science	other	47
Philosophy	Science	external	53
Art	Science	link	47
Main_Page	World_War_II	other	58
Technology	Music	external	42
Literature	Wikipedia	other	38
Music	Philosophy	link	47
Main_Page	Sports	link	51
Sports	Wikipedia	other	41
Science	Earth	link	48
Wikipedia	Science	link	59
other-external	Science	link	40
Chemistry	Biology	link	67
other-empty	Earth	link	46
other-internal	Technology	other	51
other-internal	Art	link	48
Sports	Literature	link	55
Literature	Earth	external	54
Sports	World_War_II	link	47
Science	Science	external	31
Technology	Philosophy	external	41
World_War_II	Main_Page	other	34
World_War_II	Art	external	63
Physics	Sports	link	48
Art	Religion	external	46
United_States	Sports	external	54
History	Wikipedia	other	57
Philosophy	Earth	link	60
History	Literature	other	47
Physics	Religion	external	43
Philosophy	Science	link	66
Sports	History	external	39
Art	Technology	external	54
Art	Earth	other	51
Physics	Main_Page	external	41
Physics	Technology	external	54
Physics	Art	external	45
Geography	English_language	other	40
Art	World_War_II	external	45
Science	Chemistry	other	60
other-empty	History	link	42
Science	World_War_II	other	51
World_War_II	Philosophy	external	44
other-external	Main_Page	external	50
Physics	Physics	external	58
English_language	History	other	42
History	Mathematics	other	50
Philosophy	Mathematics	external	58
Wikipedia	Philosophy	link	41
Art	Religion	external	46
Literature	Sports	link	50
Chemistry	Earth	external	46
Science	Chemistry	external	32
English_language	Main_Page	link	58
other-empty	World_War_II	external	52
other-empty	Sports	other	58
other-search	Main_Page	external	40
Main_Page	Philosophy	link	57
Main_Page	Physics	link	53
Biology	Philosophy	link	54
History	Philosophy	other	46
English_language	United_States	external	46
Chemistry	Main_Page	link	35
Religion	History	link	32
United_States	World_War_II	external	57
other-empty	Music	link	47
other-internal	Geography	external	39
Earth	Philosophy	external	45
Mathematics	United_States	link	49
Physics	History	link	53
other-external	Literature	external	52
Physics	Biology	external	44
Geography	Art	other	41
Biology	Wikipedia	link	49
World_War_II	World_War_II	other	57
Biology	Science	link	50
Main_Page	Art	other	53
Sports	Literature	link	40
History	History	external	50
Music	Chemistry	other	47
United_States	World_War_II	link	47
Sports	English_language	link	53
Main_Page	Geography	link	38
other-empty	History	external	48
History	Earth	other	73
United_States	History	other	55
History	Literature	other	38
other-external	Science	link	47
other-empty	Sports	link	49
