prev	curr	type	n
Religion	Philosophy	other	51
Main_Page	Wikipedia	external	50
Art	Science	other	49
Science	Art	external	48
other-external	Sports	external	46
Geography	Music	link	39
Wikipedia	Literature	external	43
Literature	Art	link	50
Wikipedia	History	external	47
Religion	Physics	external	56
Biology	Philosophy	other	59
Art	Science	link	44
Biology	Earth	external	45
Physics	Science	other	56
History	United_States	link	59
Mathematics	Religion	other	65
Geography	Main_Page	other	48
Art	History	other	45
Geography	Physics	other	56
Art	Literature	external	62
Technology	Literature	link	58
Religion	History	external	45
Geography	Wikipedia	other	58
Art	Biology	external	49
World_War_II	Science	other	54
other-external	History	other	54
Physics	Chemistry	external	40
Art	Main_Page	other	48
English_language	Technology	link	44
other-internal	World_War_II	other	65
English_language	Geography	link	44
Wikipedia	Art	external	44
Technology	Mathematics	link	57
Religion	Philosophy	external	35
Biology	World_War_II	link	60
other-search	Physics	external	57
Religion	Wikipedia	external	55
Physics	World_War_II	other	48
other-empty	Chemistry	link	55
Art	Science	link	53
Geography	Art	link	45
other-internal	Wikipedia	other	51
other-internal	Main_Page	link	45
English_language	Earth	link	56
Technology	Chemistry	external	57
Science	Chemistry	other	51
Physics	Technology	link	51
Religion	Wikipedia	link	52
Religion	English_language	link	44
Earth	Chemistry	external	45
Literature	Chemistry	link	52
Literature	United_States	other	50
Music	Mathematics	other	65
English_language	English_language	link	47
World_War_II	Main_Page	other	46
Earth	Chemistry	external	41
Earth	Main_Page	external	43
World_War_II	Literature	other	47
other-external	Technology	link	46
Literature	English_language	other	51
Biology	United_States	link	61
other-external	United_States	other	59
other-empty	Main_Page	link	50
Religion	Main_Page	other	47
Main_Page	Chemistry	external	74
World_War_II	Sports	external	53
other-search	Biology	external	56
United_States	Mathematics	link	48
Chemistry	Philosophy	external	58
Music	Technology	other	46
Music	Philosophy	external	54
other-internal	Mathematics	link	39
Music	Philosophy	other	44
Technology	Art	external	42
History	Chemistry	external	40
Mathematics	Main_Page	other	47
Literature	United_States	link	65
Science	Literature	other	51
other-empty	Biology	external	53
other-empty	Wikipedia	other	52
Chemistry	Religion	other	55
Biology	Mathematics	other	48
Art	History	external	44
History	Philosophy	external	35
Religion	Biology	other	70
Science	Technology	external	53
Main_Page	Literature	other	56
Music	Biology	link	43
Music	Literature	link	41
History	Mathematics	external	55
Music	Physics	other	61
Technology	United_States	link	45
Sports	Physics	link	41
other-search	Technology	other	49
World_War_II	Chemistry	other	58
Art	United_States	other	61
Earth	World_War_II	other	53
Physics	Wikipedia	external	47
Main_Page	Literature	other	52
World_War_II	Mathematics	link	53
other-empty	English_language	other	44
Mathematics	Philosophy	external	55
Physics	Music	other	51
other-internal	History	link	53
Philosophy	Biology	external	41
World_War_II	Music	link	49
other-external	Religion	other	43
other-search	Religion	link	47
Technology	Biology	external	48
Literature	Mathematics	link	54
Biology	Sports	link	53
other-internal	Music	link	59
Art	Wikipedia	external	59
Chemistry	Literature	link	47
Biology	Sports	other	58
Technology	Technology	external	62
Geography	United_States	other	53
Physics	History	other	55
Religion	Literature	other	49
other-internal	Sports	link	40
Technology	Music	link	57
Sports	Wikipedia	external	50
Science	Chemistry	other	55
Music	Religion	other	34
Chemistry	Religion	link	46
other-external	Earth	other	63
History	Sports	external	47
Music	Wikipedia	other	45
Earth	Physics	other	47
Religion	English_language	link	52
Sports	Sports	external	45
United_States	Literature	external	59
History	Technology	other	48
Philosophy	English_language	link	49
World_War_II	Chemistry	external	48
Wikipedia	Earth	link	57
Literature	Technology	link	54
English_language	World_War_II	other	38
Music	Chemistry	other	47
Chemistry	Philosophy	external	32
Music	Wikipedia	other	44
Religion	Religion	link	44
Music	Earth	other	37
Religion	Philosophy	link	57
English_language	Music	external	62
Chemistry	Art	other	54
other-search	Literature	other	54
Science	Chemistry	external	54
other-empty	Philosophy	other	43
Biology	World_War_II	link	56
Earth	Philosophy	link	50
Chemistry	Religion	external	46
Science	Technology	link	59
other-search	Mathematics	link	51
Geography	Biology	external	44
Religion	Main_Page	external	46
English_language	Chemistry	link	51
Geography	World_War_II	link	58
other-search	Geography	link	36
Mathematics	Mathematics	external	51
English_language	Philosophy	external	44
Literature	Physics	other	61
Music	World_War_II	external	54
World_War_II	Art	other	55
Chemistry	Geography	link	38
Sports	Geography	other	56
English_language	Chemistry	external	50
Philosophy	Chemistry	link	42
other-external	Science	external	40
History	Sports	other	46
Art	World_War_II	external	47
History	English_language	external	45
Chemistry	Main_Page	link	49
Chemistry	Science	link	46
Physics	United_States	link	49
other-search	History	link	43
History	United_States	link	51
Music	Main_Page	other	58
Religion	English_language	other	68
Literature	Philosophy	link	52
Philosophy	Earth	link	47
History	United_States	external	52
other-empty	Chemistry	other	50
Technology	Biology	external	44
Biology	Main_Page	other	59
English_language	Main_Page	link	38
Art	Main_Page	link	47
Art	Wikipedia	other	50
United_States	Technology	other	52
Main_Page	Mathematics	link	37
other-external	Technology	other	50
World_War_II	Religion	link	55
Philosophy	World_War_II	other	48
World_War_II	Sports	external	36
Technology	Music	link	49
Biology	Sports	other	54
other-internal	Wikipedia	other	45
Art	Music	external	54
Wikipedia	Literature	link	48
World_War_II	Music	other	52
Main_Page	Sports	external	52
Physics	Science	other	49
Religion	Technology	link	47
other-internal	Earth	external	52
Technology	Religion	other	55
Religion	Physics	link	47
Music	World_War_II	external	50
Geography	Geography	link	50
Science	Art	external	43
other-search	Technology	external	55
Philosophy	Religion	other	56
English_language	Literature	link	47
Philosophy	World_War_II	other	50
Science	English_language	link	50
other-empty	Geography	link	51
Biology	Biology	external	46
Philosophy	Chemistry	link	36
other-search	United_States	external	49
Music	Literature	link	49
Sports	Music	link	48
other-internal	History	other	42
Main_Page	Science	link	54
Earth	Art	external	57
Religion	Sports	link	49
other-empty	Philosophy	external	51
Main_Page	United_States	link	55
other-empty	Art	link	47
Philosophy	Art	link	49
Art	Wikipedia	other	55
World_War_II	Technology	external	55
Philosophy	Biology	external	57
other-empty	Biology	other	57
Religion	Geography	link	48
other-external	Religion	link	61
Geography	Biology	link	63
Music	Mathematics	external	55
Chemistry	Art	external	55
Mathematics	English_language	link	63
Chemistry	English_language	link	51
Physics	Geography	link	40
other-empty	World_War_II	other	56
other-internal	Music	external	44
Chemistry	Geography	external	55
Sports	Physics	other	52
Science	Geography	external	55
Literature	Physics	other	49
other-external	Chemistry	link	60
World_War_II	United_States	other	42
Physics	Wikipedia	external	51
Main_Page	Mathematics	other	49
Religion	Philosophy	other	43
Chemistry	History	external	65
Music	Religion	other	46
Biology	United_States	link	73
Chemistry	Main_Page	other	48
Science	Wikipedia	link	42
Philosophy	Chemistry	external	53
Wikipedia	Sports	link	41
Technology	Religion	other	64
other-external	History	external	46
World_War_II	Mathematics	external	53
Philosophy	Sports	other	61
Literature	English_language	external	55
Mathematics	Biology	other	49
Biology	Art	other	42
Physics	Literature	external	35
Earth	Science	other	38
History	World_War_II	external	54
Science	Main_Page	link	59
other-search	English_language	other	53
Chemistry	Wikipedia	link	38
History	History	other	40
Technology	Sports	other	56
other-search	Chemistry	link	45
Literature	English_language	external	69
English_language	Music	external	46
other-internal	Sports	link	46
Technology	Art	external	41
Mathematics	Science	external	47
Earth	Science	other	35
other-internal	Philosophy	external	46
Geography	History	external	50
Art	Art	link	47
Main_Page	Chemistry	link	51
History	Main_Page	external	56
Sports	Philosophy	other	50
Sports	Art	other	48
Geography	English_language	external	57
Sports	Main_Page	link	59
Geography	History	link	45
Literature	Art	other	57
Mathematics	Technology	external	53
Mathematics	English_language	external	53
Science	Earth	link	60
United_States	Technology	other	52
Art	Religion	other	51
Physics	English_language	link	54
World_War_II	Science	external	40
Wikipedia	Sports	external	58
English_language	Technology	link	68
Music	Literature	link	52
United_States	Wikipedia	external	48
Technology	United_States	link	48
Technology	Literature	external	54
other-external	Science	link	52
World_War_II	Religion	other	57
Wikipedia	World_War_II	external	51
other-external	Technology	other	61
English_language	History	other	48
Biology	Mathematics	link	48
Art	Technology	other	61
other-external	World_War_II	link	49
Geography	Science	link	58
Chemistry	Main_Page	other	59
Chemistry	Religion	external	48
Geography	Main_Page	link	55
Literature	History	external	51
Philosophy	Music	external	58
Earth	World_War_II	link	61
Philosophy	Religion	external	48
other-internal	United_States	link	45
Music	Physics	external	46
Wikipedia	Chemistry	other	48
Art	United_States	external	53
Main_Page	Mathematics	other	49
Science	United_States	link	58
History	Music	other	51
Geography	Mathematics	external	54
Literature	Philosophy	other	53
World_War_II	Literature	other	59
Religion	Religion	external	46
other-external	Geography	other	37
other-internal	Chemistry	other	50
Science	Earth	external	47
other-empty	Technology	link	41
Mathematics	Art	other	49
other-search	History	other	53
Sports	Religion	external	49
Biology	Philosophy	external	46
Biology	Religion	other	61
Religion	Chemistry	external	51
United_States	Music	link	48
Art	Literature	external	53
Chemistry	Wikipedia	other	58
Wikipedia	Earth	link	58
Mathematics	Main_Page	other	47
Literature	Physics	link	51
History	Technology	external	54
Chemistry	Geography	other	48
Art	Wikipedia	other	54
Main_Page	Science	link	41
Sports	English_language	other	39
other-external	Geography	other	49
English_language	Wikipedia	other	54
Biology	United_States	link	49
other-empty	Chemistry	external	52
Music	Religion	link	54
Literature	Earth	link	61
Music	World_War_II	other	51
Philosophy	Chemistry	other	43
Art	World_War_II	link	47
Earth	History	link	46
Sports	Biology	other	54
Technology	Technology	link	42
English_language	Biology	other	55
Art	Music	link	47
Art	World_War_II	other	47
Religion	World_War_II	external	38
Science	United_States	other	48
Biology	Chemistry	external	47
Main_Page	World_War_II	external	51
Earth	Technology	link	57
Literature	Art	link	59
English_language	Technology	other	59
Physics	English_language	other	44
Main_Page	Mathematics	link	52
other-external	Biology	link	46
English_language	Physics	other	42
Main_Page	English_language	link	45
Geography	Earth	other	48
Main_Page	Mathematics	external	55
English_language	Physics	other	50
other-empty	History	other	58
Mathematics	Wikipedia	external	60
English_language	Literature	external	39
Religion	Earth	external	39
Biology	Literature	other	46
Physics	Earth	external	34
Science	Science	link	56
English_language	Chemistry	other	39
other-search	Technology	other	43
Wikipedia	English_language	link	49
Wikipedia	Science	link	46
Main_Page	Wikipedia	other	44
Physics	Art	external	39
Mathematics	Literature	external	52
Chemistry	Earth	link	44
History	History	other	41
Geography	Physics	other	50
Chemistry	English_language	link	46
Wikipedia	Geography	other	58
Main_Page	Science	link	52
Music	Geography	other	41
Chemistry	World_War_II	other	46
other-internal	Wikipedia	other	57
Art	Philosophy	external	44
Philosophy	Main_Page	external	49
Music	History	other	55
Literature	Wikipedia	external	46
Music	Biology	link	47
Technology	World_War_II	other	61
Sports	Mathematics	external	53
Biology	English_language	other	45
English_language	Chemistry	other	62
other-external	Literature	other	42
other-search	Mathematics	external	46
Chemistry	English_language	other	47
other-external	Earth	other	42
Earth	Geography	external	55
Chemistry	Science	link	63
other-internal	Geography	link	59
World_War_II	Geography	link	62
Philosophy	Sports	link	51
other-external	History	other	38
World_War_II	History	other	39
Mathematics	Religion	link	67
World_War_II	Science	external	54
Wikipedia	World_War_II	link	49
Geography	Wikipedia	external	58
United_States	English_language	link	58
Mathematics	World_War_II	other	44
Literature	History	other	54
Music	English_language	link	49
Wikipedia	Music	external	50
Physics	Geography	other	46
World_War_II	Mathematics	link	42
Religion	Main_Page	link	50
other-search	Wikipedia	other	46
Main_Page	Music	external	42
Music	English_language	external	55
Music	Religion	link	46
other-empty	Technology	external	55
Art	Philosophy	other	53
Chemistry	English_language	external	40
Physics	Philosophy	external	61
Main_Page	English_language	link	62
other-empty	History	link	48
Wikipedia	English_language	link	50
Literature	Wikipedia	link	49
other-external	Mathematics	other	59
History	Main_Page	external	45
Sports	Sports	link	50
Biology	Earth	external	43
other-external	Chemistry	other	45
Earth	World_War_II	external	55
other-search	Sports	other	54
Sports	Technology	link	51
Religion	United_States	link	51
other-search	Wikipedia	link	66
Philosophy	Earth	link	38
Geography	Chemistry	other	52
other-internal	Science	external	49
World_War_II	English_language	external	56
Sports	Art	other	60
Main_Page	Main_Page	link	49
other-internal	Wikipedia	other	52
Chemistry	Technology	other	49
Main_Page	World_War_II	link	57
Earth	Sports	other	52
Earth	United_States	external	57
Sports	Music	external	57
other-internal	Biology	external	63
English_language	Chemistry	other	61
Music	Literature	other	55
History	Chemistry	link	57
Religion	Literature	external	43
Physics	Chemistry	external	50
Geography	Earth	external	49
Religion	History	external	43
Literature	Philosophy	external	52
Geography	Biology	external	46
Earth	English_language	other	56
other-search	Technology	link	50
Earth	Religion	link	55
Geography	History	external	63
Philosophy	Wikipedia	link	42
Music	Technology	external	53
Technology	Geography	external	49
Music	Wikipedia	external	45
Main_Page	Physics	other	50
Science	Literature	external	51
Literature	Geography	external	51
Art	Literature	link	50
Biology	Chemistry	link	35
Wikipedia	Music	external	53
Art	English_language	link	43
other-external	Chemistry	other	68
other-external	Science	other	52
World_War_II	Philosophy	external	50
Religion	Mathematics	other	57
other-external	Art	external	41
Main_Page	Art	link	54
United_States	Sports	other	62
other-search	Mathematics	link	40
Geography	Art	external	39
Philosophy	History	link	49
United_States	Wikipedia	link	51
other-empty	Earth	external	60
Sports	United_States	link	53
Music	Wikipedia	other	42
Wikipedia	Philosophy	other	66
English_language	Wikipedia	external	59
Physics	Religion	external	61
other-empty	Science	other	38
Biology	History	external	45
United_States	English_language	other	46
Art	Geography	link	46
Wikipedia	English_language	link	51
Sports	Main_Page	external	57
Wikipedia	Science	other	43
United_States	Geography	other	49
Sports	Science	other	51
Sports	History	link	61
Biology	Art	external	55
Art	English_language	link	53
Literature	Mathematics	other	60
other-search	Wikipedia	link	43
Science	Science	link	64
Philosophy	Main_Page	external	37
Mathematics	Biology	external	47
other-internal	Chemistry	other	54
United_States	Chemistry	external	56
other-external	Geography	link	45
United_States	Physics	link	60
other-external	World_War_II	external	58
English_language	Biology	link	62
Wikipedia	World_War_II	link	49
Earth	Sports	other	59
World_War_II	Physics	other	47
Technology	Main_Page	external	71
Geography	Religion	link	61
Religion	Earth	external	59
Geography	Wikipedia	link	49
Literature	Earth	link	54
United_States	Earth	other	49
Science	Philosophy	link	44
other-search	Technology	other	47
Philosophy	Geography	link	52
Religion	Main_Page	external	62
Chemistry	Philosophy	other	45
other-search	United_States	external	55
Music	Religion	other	47
Physics	Philosophy	link	63
Chemistry	Wikipedia	link	41
Music	Music	link	48
other-search	Geography	link	50
Literature	Literature	link	58
Music	Chemistry	external	53
Earth	Sports	external	48
Wikipedia	United_States	external	60
Geography	Mathematics	external	49
English_language	United_States	external	55
Science	United_States	other	64
Religion	Chemistry	external	43
Mathematics	Physics	link	46
Art	Physics	other	46
Literature	Art	external	47
Chemistry	Religion	external	56
Biology	Physics	link	58
Mathematics	Physics	link	45
Art	Main_Page	other	40
Wikipedia	Literature	external	61
Music	Science	link	40
Biology	Technology	other	52
Wikipedia	Art	external	50
other-external	Sports	other	44
Art	United_States	external	48
Science	United_States	external	58
Chemistry	Main_Page	link	69
History	History	other	56
Wikipedia	Science	link	56
Music	Philosophy	external	45
Chemistry	Art	link	39
Sports	Physics	link	39
other-external	United_States	other	48
Sports	Religion	other	57
Music	United_States	other	41
Wikipedia	Main_Page	link	45
Biology	Sports	external	47
Science	Main_Page	external	44
other-external	Biology	link	41
World_War_II	Sports	external	49
Sports	United_States	link	44
Chemistry	Religion	other	57
Technology	Music	external	49
United_States	United_States	link	53
Earth	Technology	other	38
other-empty	History	link	46
other-internal	Chemistry	link	59
Earth	Mathematics	link	55
Mathematics	Literature	external	55
Philosophy	Biology	external	52
Religion	Biology	external	56
Geography	Geography	other	53
other-external	Geography	other	46
Philosophy	Literature	external	54
Religion	Philosophy	external	50
other-search	Biology	external	52
Mathematics	Art	link	58
World_War_II	Biology	other	53
Technology	Wikipedia	other	50
other-empty	United_States	link	40
Mathematics	Sports	external	51
other-internal	Mathematics	external	52
Wikipedia	History	link	56
Wikipedia	Mathematics	link	49
Biology	Art	other	55
Science	Technology	external	46
other-internal	Sports	other	55
Biology	Geography	external	50
Chemistry	Main_Page	link	52
English_language	United_States	other	42
other-internal	World_War_II	external	42
United_States	Mathematics	external	48
Technology	Philosophy	external	49
Science	Wikipedia	link	49
Art	Physics	link	35
Philosophy	Wikipedia	external	43
English_language	Science	other	53
Geography	Music	link	49
United_States	Mathematics	link	42
other-internal	History	link	37
Biology	Sports	external	55
English_language	English_language	external	42
Physics	Wikipedia	external	61
other-empty	Earth	other	49
Geography	Main_Page	external	48
other-internal	Main_Page	external	46
Earth	Physics	other	59
Chemistry	Philosophy	link	61
Mathematics	Literature	other	52
Music	Main_Page	external	48
World_War_II	Main_Page	other	42
other-external	United_States	link	55
Biology	Geography	link	53
other-internal	Chemistry	link	32
Geography	Art	other	58
Art	Wikipedia	other	48
Physics	History	external	44
other-external	History	link	41
other-external	Literature	external	53
Earth	World_War_II	other	61
Art	Religion	external	48
other-search	Chemistry	link	56
other-search	Earth	link	47
Mathematics	Earth	external	36
World_War_II	Main_Page	other	50
Biology	Mathematics	external	52
Wikipedia	History	link	50
Religion	Wikipedia	other	54
Music	Sports	link	48
Art	Mathematics	other	59
Technology	Literature	external	45
Literature	Earth	external	50
Geography	Main_Page	other	46
Philosophy	History	external	66
other-external	Main_Page	link	40
Earth	Wikipedia	external	56
Wikipedia	English_language	external	38
Chemistry	Literature	link	47
Main_Page	United_States	other	50
World_War_II	Music	link	51
Physics	Music	external	44
United_States	Biology	other	60
English_language	Earth	link	46
English_language	Philosophy	external	56
Literature	Main_Page	other	35
Music	Art	link	54
Main_Page	Earth	external	57
other-internal	Earth	link	56
Wikipedia	Earth	other	41
Earth	Religion	other	42
Sports	English_language	external	62
Physics	Art	link	56
Sports	Mathematics	link	53
English_language	Geography	link	39
English_language	Technology	other	53
Science	Literature	external	42
World_War_II	Sports	link	54
Earth	Technology	link	45
Main_Page	Chemistry	other	50
English_language	Physics	external	43
Main_Page	Art	other	70
Wikipedia	World_War_II	other	60
History	Chemistry	external	52
Earth	Earth	other	43
Geography	Religion	external	51
other-internal	Earth	link	53
Philosophy	Technology	other	41
Mathematics	Art	other	50
Wikipedia	World_War_II	other	40
Science	United_States	link	51
Physics	Main_Page	link	46
Sports	Mathematics	other	45
Music	Technology	link	44
Sports	Art	link	56
other-search	Philosophy	link	50
Physics	Sports	other	58
Wikipedia	Literature	external	54
other-external	Philosophy	external	46
other-search	World_War_II	link	44
Technology	Main_Page	other	49
Main_Page	Technology	external	52
Geography	Chemistry	other	45
Chemistry	United_States	external	39
other-internal	Biology	external	44
Science	Geography	other	57
Mathematics	United_States	other	58
Earth	History	link	56
Sports	United_States	link	55
Main_Page	Religion	other	50
other-internal	Religion	link	50
Religion	Biology	link	55
other-external	Earth	other	36
other-internal	English_language	other	43
Literature	Mathematics	link	55
Earth	Literature	other	48
Physics	Chemistry	link	47
Art	Technology	other	40
Geography	Sports	other	40
United_States	Physics	link	45
Philosophy	History	link	46
Mathematics	Wikipedia	link	54
Chemistry	Religion	other	44
other-empty	Science	external	57
other-search	Sports	external	47
Biology	Science	link	52
Wikipedia	Chemistry	other	42
World_War_II	Technology	other	52
Wikipedia	Main_Page	external	57
Chemistry	Geography	link	59
History	Sports	external	51
Sports	World_War_II	other	55
Religion	Mathematics	link	58
Religion	Biology	link	51
Sports	Religion	external	33
Technology	Sports	external	46
Physics	United_States	external	46
other-internal	Philosophy	other	47
Philosophy	Geography	link	51
Biology	Wikipedia	link	48
English_language	Music	other	58
Main_Page	Earth	external	49
Sports	Science	external	44
Chemistry	Art	external	53
other-empty	Literature	other	42
Music	Art	external	57
other-empty	Philosophy	link	65
Literature	Main_Page	external	61
Music	Literature	other	47
Chemistry	Religion	link	43
United_States	Earth	link	54
Chemistry	Religion	external	55
Religion	World_War_II	external	58
English_language	English_language	other	48
Earth	Art	external	45
United_States	Art	other	59
Religion	Art	external	50
English_language	Religion	external	38
Main_Page	Music	link	49
other-external	Mathematics	other	52
Physics	History	other	55
Technology	Sports	link	55
other-search	Sports	link	36
Philosophy	Religion	external	41
Geography	Religion	link	50
other-search	Wikipedia	link	61
Geography	Physics	external	31
other-external	Chemistry	link	41
other-search	Chemistry	external	58
Physics	United_States	other	46
Chemistry	World_War_II	external	47
other-external	Chemistry	external	58
Music	Science	other	49
Chemistry	Biology	external	37
Main_Page	Main_Page	external	53
other-search	Sports	other	37
other-empty	Sports	external	39
Technology	Science	external	51
Physics	Philosophy	external	54
Sports	Music	other	63
Main_Page	World_War_II	link	40
Earth	Philosophy	link	50
English_language	World_War_II	external	40
Science	Literature	other	64
English_language	Literature	external	49
Technology	History	other	50
Mathematics	Sports	link	59
Science	Physics	link	30
Physics	Art	link	48
Geography	Music	link	48
Physics	Technology	link	56
Science	Mathematics	external	42
Mathematics	World_War_II	other	39
Sports	Religion	external	41
Technology	Science	link	56
other-empty	Technology	other	54
Philosophy	Science	other	60
Physics	Main_Page	other	40
Philosophy	Art	other	47
Wikipedia	Earth	link	42
Earth	Science	other	42
Art	Sports	external	44
Technology	Earth	external	52
other-search	History	link	52
other-empty	English_language	other	41
Religion	Music	link	58
Biology	Wikipedia	other	48
United_States	English_language	link	40
Philosophy	Science	link	47
United_States	World_War_II	link	53
Main_Page	Sports	link	54
Science	Biology	external	54
Religion	Philosophy	other	45
Music	Main_Page	link	54
other-external	Sports	other	43
English_language	Philosophy	other	39
Technology	Biology	external	50
Religion	Main_Page	external	47
Chemistry	Mathematics	external	46
other-internal	Religion	external	42
Wikipedia	Philosophy	link	50
Physics	Music	other	43
Main_Page	Technology	link	56
Wikipedia	Biology	link	43
Science	Science	external	44
Technology	Main_Page	other	45
Chemistry	Technology	external	50
English_language	Earth	other	42
Music	History	external	70
English_language	Philosophy	other	46
Science	Main_Page	other	52
Physics	Literature	external	46
Wikipedia	Sports	link	63
Physics	Science	external	41
other-search	World_War_II	other	53
other-search	Music	external	38
Geography	Music	link	56
Religion	Art	link	48
United_States	United_States	link	56
other-internal	Geography	other	40
Physics	Art	external	45
Literature	Mathematics	external	48
Main_Page	Main_Page	external	62
Wikipedia	Technology	other	45
other-external	Main_Page	link	56
other-internal	Sports	external	40
Main_Page	History	link	46
other-empty	Wikipedia	link	54
other-empty	Earth	link	50
Main_Page	United_States	external	44
Biology	Technology	link	45
Music	History	external	36
Science	Science	external	52
Main_Page	Chemistry	other	50
other-internal	English_language	link	45
Geography	Mathematics	external	47
Main_Page	Art	link	46
Earth	Literature	other	46
other-external	Science	link	44
Art	Technology	external	58
History	World_War_II	external	52
Mathematics	English_language	other	39
Physics	Art	external	35
Philosophy	World_War_II	link	42
Philosophy	United_States	other	44
Physics	Literature	link	44
Main_Page	Geography	external	45
other-external	Art	link	54
Main_Page	Mathematics	other	58
Philosophy	Biology	link	53
Music	Chemistry	external	53
Wikipedia	United_States	link	42
Music	Sports	other	54
Chemistry	Music	external	50
Wikipedia	History	link	61
Earth	Philosophy	link	58
Sports	Music	link	50
Mathematics	Main_Page	link	57
Technology	United_States	link	47
History	Literature	other	51
Art	Earth	other	51
Music	Science	other	47
English_language	Philosophy	external	58
Religion	Music	link	51
Wikipedia	Geography	link	41
Physics	Literature	other	36
Chemistry	United_States	link	55
Biology	Sports	link	43
Art	Main_Page	other	43
Technology	World_War_II	other	46
English_language	Chemistry	other	58
Wikipedia	Religion	link	48
other-internal	Main_Page	external	37
other-external	Chemistry	external	55
Philosophy	Science	other	53
Wikipedia	Sports	other	46
other-empty	Earth	other	49
World_War_II	Biology	other	54
Main_Page	Main_Page	other	45
Science	Physics	external	44
Technology	Chemistry	link	42
Chemistry	Art	external	44
English_language	World_War_II	link	56
Art	English_language	external	55
other-search	Sports	other	58
other-empty	Science	other	41
other-search	Chemistry	link	58
Sports	Art	link	39
Literature	World_War_II	link	57
other-external	Wikipedia	link	55
English_language	Wikipedia	other	47
other-external	Technology	link	58
United_States	Biology	link	62
Science	Science	other	49
Art	Chemistry	link	40
History	Main_Page	other	49
Physics	Technology	external	46
Literature	Chemistry	other	44
Chemistry	Physics	other	58
Biology	Main_Page	external	56
Technology	Earth	external	44
United_States	Philosophy	external	46
English_language	Sports	external	59
Biology	Science	external	45
Geography	Technology	external	45
Biology	Physics	other	62
Science	Physics	external	46
English_language	Music	external	40
Literature	Physics	link	65
English_language	Biology	external	42
Geography	Art	external	63
Art	Music	external	49
Science	Science	other	58
other-internal	Science	link	52
World_War_II	Philosophy	other	58
Earth	Philosophy	external	42
Philosophy	Chemistry	external	54
Earth	Mathematics	link	42
Science	Religion	other	53
Sports	Geography	other	47
English_language	Mathematics	link	51
Science	World_War_II	link	45
Literature	Music	external	54
other-search	United_States	other	56
Chemistry	United_States	link	44
Art	History	external	55
Religion	Biology	other	44
Earth	Biology	external	40
Art	Physics	link	52
Wikipedia	Music	other	43
Philosophy	Physics	other	46
other-external	Mathematics	link	54
Technology	Philosophy	external	45
other-internal	United_States	link	46
Physics	Earth	link	58
other-search	World_War_II	external	45
Earth	English_language	external	48
other-empty	Science	other	58
other-internal	Literature	link	49
other-external	Science	external	56
History	Religion	external	50
Sports	Wikipedia	other	47
English_language	Art	link	56
Main_Page	History	link	48
Geography	Science	external	58
English_language	Technology	other	48
other-search	Literature	other	42
Literature	Main_Page	external	54
Philosophy	History	other	46
Sports	Religion	other	46
Philosophy	Physics	link	56
Art	World_War_II	external	56
other-internal	Literature	link	52
Earth	Main_Page	external	49
English_language	Wikipedia	external	40
Art	Technology	external	53
Main_Page	United_States	external	53
Earth	Sports	link	47
other-empty	Wikipedia	other	50
Physics	Music	link	57
Mathematics	Earth	other	39
Art	World_War_II	other	51
United_States	Sports	link	49
Science	Biology	external	60
Technology	Chemistry	external	57
other-internal	Main_Page	other	42
other-internal	World_War_II	external	51
Philosophy	Earth	link	55
Literature	Earth	link	49
Physics	World_War_II	external	48
other-internal	World_War_II	other	52
United_States	Religion	other	55
Music	Earth	link	57
other-external	Science	other	54
Music	Main_Page	external	43
Earth	Mathematics	other	46
Literature	Technology	external	58
Science	Biology	link	47
Technology	Geography	external	61
English_language	Main_Page	other	51
Main_Page	Mathematics	link	41
English_language	Wikipedia	link	66
Technology	Earth	external	49
Wikipedia	Music	link	51
World_War_II	Philosophy	link	60
other-search	Art	external	37
Chemistry	Mathematics	link	42
History	Literature	external	41
Chemistry	Physics	other	59
Technology	Chemistry	external	67
other-search	Chemistry	other	55
other-empty	United_States	other	53
Geography	History	other	60
History	World_War_II	external	48
Chemistry	Geography	link	52
World_War_II	World_War_II	other	52
Technology	Biology	external	52
Main_Page	Art	other	50
Music	Sports	link	41
Philosophy	Biology	external	48
other-internal	World_War_II	external	57
other-empty	English_language	link	58
Earth	Physics	other	52
other-internal	Religion	link	44
Chemistry	Earth	other	57
Wikipedia	Wikipedia	link	54
Technology	Geography	link	59
English_language	Main_Page	other	56
Geography	United_States	link	35
Earth	Sports	other	54
Sports	Physics	other	46
other-external	Literature	external	45
Religion	Art	external	58
other-internal	Main_Page	other	54
Physics	United_States	link	60
Geography	Music	link	49
History	Mathematics	other	45
Science	World_War_II	link	46
Wikipedia	Earth	other	55
Philosophy	Music	other	55
Science	Biology	other	33
Science	Art	external	50
Religion	Science	other	50
United_States	Biology	external	36
Literature	Music	external	46
Literature	Biology	other	45
other-internal	United_States	link	41
English_language	Philosophy	other	47
Mathematics	Biology	external	45
History	Earth	link	48
Main_Page	Chemistry	external	49
Religion	World_War_II	link	36
Literature	Physics	external	50
History	Technology	link	45
Art	Sports	other	44
Music	History	other	61
Art	Geography	link	50
English_language	Physics	other	43
other-internal	World_War_II	other	57
other-external	World_War_II	other	47
Religion	Literature	external	49
Physics	Chemistry	link	44
other-internal	Literature	other	50
Biology	Mathematics	external	52
Science	English_language	link	42
Physics	English_language	other	64
Chemistry	United_States	link	56
Religion	Art	other	52
Geography	Biology	other	49
Wikipedia	English_language	link	48
other-empty	Geography	other	54
United_States	Technology	other	35
Sports	Physics	external	46
