prev	curr	type	n
English_language	Chemistry	external	50
Technology	Religion	external	48
other-search	World_War_II	external	43
History	Music	external	52
World_War_II	Philosophy	link	45
Wikipedia	Mathematics	other	47
Earth	Chemistry	link	42
Chemistry	United_States	other	54
Literature	Physics	other	50
Geography	Geography	external	41
Literature	Biology	link	36
Chemistry	Mathematics	link	53
Geography	United_States	link	56
Art	Literature	link	59
other-external	Sports	other	47
other-empty	Literature	link	53
other-internal	Literature	link	67
Earth	Sports	other	45
World_War_II	Religion	link	58
Science	Earth	other	52
other-search	Religion	other	56
Science	Geography	external	57
other-internal	Mathematics	link	53
Geography	Art	other	63
Chemistry	Physics	link	59
Earth	Philosophy	external	44
Biology	History	link	61
Wikipedia	English_language	other	51
Main_Page	Geography	external	59
other-internal	Wikipedia	other	50
Sports	Sports	link	61
Physics	Music	other	47
Religion	Chemistry	external	58
Main_Page	Earth	other	34
Sports	Sports	link	50
Mathematics	Religion	other	53
Art	Philosophy	other	50
Philosophy	Geography	external	52
Main_Page	Philosophy	link	41
World_War_II	Religion	other	53
other-internal	Earth	other	49
Main_Page	Art	link	42
Science	Technology	other	43
other-search	Art	other	54
Geography	Religion	link	56
other-external	English_language	link	51
Earth	Philosophy	external	54
other-external	Mathematics	other	59
Science	English_language	link	43
Philosophy	Physics	other	44
Main_Page	Literature	external	55
Wikipedia	United_States	external	57
Physics	Philosophy	other	66
Wikipedia	Religion	external	63
Main_Page	Physics	external	59
Earth	Geography	external	44
Chemistry	Art	link	49
Chemistry	Science	link	51
History	Art	external	48
Technology	Science	link	54
other-empty	Sports	external	37
Philosophy	Music	other	54
other-empty	Earth	external	43
Sports	Philosophy	other	48
Music	Philosophy	external	42
other-external	Art	other	40
Literature	Literature	link	48
Art	English_language	link	39
Literature	Biology	link	54
Philosophy	Physics	other	60
History	Philosophy	link	44
World_War_II	Mathematics	external	52
Main_Page	Technology	other	38
other-empty	Literature	other	43
English_language	Main_Page	link	52
Geography	Technology	other	66
other-empty	History	link	56
Sports	Technology	link	41
Literature	Chemistry	link	58
Sports	World_War_II	external	57
other-empty	Religion	other	47
Physics	Physics	external	50
other-empty	Technology	link	49
Sports	Earth	external	54
Music	Sports	other	34
Geography	English_language	other	51
Religion	Wikipedia	other	60
other-internal	Technology	link	58
Art	Sports	link	61
Physics	Earth	link	45
Physics	Technology	external	50
Art	United_States	other	41
Physics	Music	other	60
Literature	Music	external	47
Philosophy	Technology	link	47
Technology	Music	other	34
Art	History	other	56
Physics	Physics	link	45
Technology	Science	link	43
World_War_II	World_War_II	other	61
World_War_II	Earth	link	51
Sports	Philosophy	other	57
Sports	Technology	external	42
Art	Music	link	53
Earth	Mathematics	link	56
Wikipedia	Biology	link	45
Art	Philosophy	link	49
other-search	English_language	link	51
other-external	Religion	link	50
Literature	Literature	external	35
Wikipedia	Science	link	35
Geography	Earth	external	44
Sports	Science	other	60
Geography	Biology	link	53
Literature	Literature	link	52
Art	World_War_II	external	60
other-external	United_States	external	45
Literature	Philosophy	other	38
Technology	United_States	link	52
Earth	Art	external	52
Main_Page	Technology	external	42
Art	Biology	other	42
other-internal	United_States	external	55
Earth	Mathematics	external	50
Chemistry	Music	link	40
other-internal	History	other	48
World_War_II	Music	other	38
Biology	Physics	external	42
Mathematics	Science	other	48
Technology	Literature	other	48
Religion	Art	other	39
English_language	Geography	other	46
Main_Page	Literature	link	60
English_language	Literature	other	58
other-external	Literature	other	47
Philosophy	Mathematics	other	47
Philosophy	English_language	external	56
other-internal	Physics	link	47
other-empty	Mathematics	link	45
Art	Main_Page	link	54
Religion	Chemistry	external	63
Biology	Music	link	48
Music	Biology	other	40
Sports	Technology	link	53
Philosophy	Geography	other	55
Literature	Biology	link	51
Biology	Physics	external	50
Philosophy	Mathematics	link	43
Physics	United_States	link	48
Physics	United_States	link	44
Art	Art	other	50
Literature	United_States	link	48
Geography	Sports	external	42
other-empty	Chemistry	other	41
Mathematics	Art	external	57
other-empty	Physics	external	40
United_States	Mathematics	external	53
Physics	United_States	other	48
United_States	Music	other	42
other-empty	Religion	other	50
other-internal	Biology	external	54
Philosophy	Physics	external	43
World_War_II	Earth	link	62
Biology	Biology	link	42
Religion	Philosophy	other	30
World_War_II	History	other	41
Wikipedia	Physics	other	40
English_language	Science	link	57
Science	Wikipedia	other	55
Wikipedia	United_States	other	49
other-external	Science	link	55
Religion	Music	other	55
Literature	Earth	other	52
Art	Biology	link	49
Biology	United_States	external	50
United_States	Physics	link	46
Philosophy	Main_Page	link	61
Philosophy	English_language	link	48
Art	World_War_II	link	47
other-external	Art	link	61
Religion	World_War_II	other	38
other-internal	Philosophy	external	50
Technology	Literature	link	48
Geography	Technology	other	38
Wikipedia	English_language	external	55
Religion	Geography	external	53
History	Geography	other	46
Geography	Physics	external	66
Biology	Mathematics	other	64
Earth	History	external	50
Philosophy	Music	link	47
Physics	Religion	other	49
United_States	Geography	other	47
other-search	English_language	other	57
Main_Page	Philosophy	other	42
United_States	Geography	other	55
Philosophy	Literature	other	60
United_States	Wikipedia	link	53
Physics	Art	external	45
Earth	Earth	link	55
United_States	Geography	other	49
Mathematics	Geography	other	43
other-empty	United_States	other	37
English_language	Science	external	52
Sports	Music	other	55
Physics	Philosophy	other	48
Chemistry	Art	other	55
other-search	Technology	other	48
Chemistry	Chemistry	link	54
other-internal	Music	other	51
Science	Philosophy	link	45
Wikipedia	Biology	other	58
Religion	Philosophy	other	48
Art	Earth	link	53
Sports	Technology	external	42
Physics	Music	link	63
Main_Page	Science	external	39
Philosophy	Religion	other	44
Sports	Chemistry	link	60
Science	Religion	link	64
Literature	Biology	external	45
other-search	Wikipedia	link	46
Main_Page	Biology	other	54
other-empty	Technology	other	61
English_language	History	external	60
other-internal	Religion	link	47
other-internal	Geography	other	54
Sports	Geography	other	51
United_States	Main_Page	external	59
Sports	Geography	external	62
English_language	Geography	external	57
Technology	Religion	link	57
Philosophy	Music	link	55
English_language	Technology	link	59
Philosophy	Geography	link	45
Religion	World_War_II	other	44
Wikipedia	English_language	link	59
other-external	Earth	link	45
Chemistry	Music	external	52
other-external	English_language	other	50
other-external	Science	external	43
Technology	Main_Page	other	50
Science	Mathematics	external	53
Philosophy	Philosophy	external	52
Mathematics	World_War_II	external	51
Biology	World_War_II	external	59
Physics	Philosophy	external	52
Mathematics	English_language	external	46
Music	Literature	external	56
Geography	Biology	link	50
Biology	Earth	other	49
other-search	Mathematics	external	53
Literature	Chemistry	other	45
Physics	Philosophy	external	63
Music	Music	link	36
other-internal	Chemistry	other	49
History	Physics	link	42
Biology	Physics	external	47
other-external	Mathematics	other	49
English_language	Philosophy	external	51
Main_Page	Main_Page	external	36
Music	History	other	46
Biology	English_language	external	44
Main_Page	World_War_II	other	55
other-empty	United_States	other	46
Earth	Main_Page	other	63
English_language	Art	external	44
Art	Literature	external	52
Wikipedia	Philosophy	external	49
Physics	Mathematics	external	46
English_language	Literature	external	47
Technology	Main_Page	link	44
United_States	History	link	49
Literature	Mathematics	external	41
History	History	other	47
other-internal	Main_Page	other	52
Technology	Sports	link	50
Music	Physics	other	48
World_War_II	Geography	link	59
Earth	Wikipedia	other	55
World_War_II	Literature	external	42
United_States	Mathematics	external	46
Science	United_States	other	39
Biology	English_language	other	53
Art	Science	other	62
Physics	Art	external	57
Philosophy	Technology	other	53
Biology	Literature	external	39
Science	World_War_II	external	43
Main_Page	Art	link	53
Biology	English_language	link	53
Philosophy	Chemistry	link	47
Literature	English_language	external	53
Art	World_War_II	external	50
Earth	Geography	link	43
Philosophy	Technology	other	50
other-internal	World_War_II	external	52
Religion	Science	link	60
other-external	Wikipedia	link	46
other-internal	Wikipedia	other	56
other-internal	Literature	link	45
United_States	Literature	link	49
Main_Page	Literature	external	58
other-internal	Literature	other	46
other-external	Technology	external	41
Philosophy	Mathematics	link	41
Mathematics	Religion	other	50
English_language	Physics	link	53
other-internal	Chemistry	other	56
other-external	Literature	link	45
Chemistry	Sports	other	49
Geography	Sports	other	53
English_language	History	other	56
Sports	Wikipedia	link	53
History	Technology	link	54
Physics	Biology	external	44
other-search	Biology	other	41
Sports	Literature	link	82
Earth	Physics	other	46
Wikipedia	Earth	other	37
Main_Page	Technology	other	44
Literature	World_War_II	link	50
other-external	Main_Page	other	51
Geography	Sports	external	51
Science	Earth	link	50
Philosophy	Mathematics	external	54
History	Biology	link	45
Technology	Wikipedia	link	49
other-external	Biology	external	46
Art	Sports	external	55
other-external	Physics	other	47
United_States	Physics	link	47
other-internal	Main_Page	link	52
Geography	United_States	link	41
United_States	Biology	external	47
Science	Geography	other	41
Music	Sports	other	52
Mathematics	English_language	link	60
other-search	Art	other	55
Science	Chemistry	other	44
Science	Art	other	43
English_language	History	external	42
other-empty	Geography	link	56
Religion	Sports	external	58
Science	Sports	link	42
other-internal	Sports	other	52
English_language	Philosophy	link	50
Earth	Chemistry	link	43
Wikipedia	Mathematics	other	53
Wikipedia	Science	other	54
other-empty	Physics	link	43
World_War_II	Wikipedia	external	54
other-external	Main_Page	other	66
Technology	English_language	other	57
United_States	Philosophy	other	52
Wikipedia	Art	external	57
Science	Technology	link	52
Chemistry	United_States	external	48
Philosophy	Main_Page	link	51
Biology	Art	other	51
History	English_language	other	59
Philosophy	Wikipedia	external	39
other-search	United_States	other	47
Art	Mathematics	external	47
Physics	World_War_II	external	49
Biology	Mathematics	external	62
other-search	Sports	external	52
Geography	Art	link	42
Mathematics	Earth	other	62
Music	Biology	other	57
Biology	Literature	other	47
Art	Earth	external	47
United_States	Science	link	59
Sports	Geography	external	49
Biology	Literature	external	55
History	Art	link	51
Biology	Sports	external	43
Physics	Sports	link	51
Technology	Technology	link	39
Philosophy	Sports	other	38
Biology	Science	link	60
Earth	History	link	51
Physics	United_States	other	43
World_War_II	Geography	other	59
other-empty	Technology	other	38
Music	Literature	external	54
Main_Page	Wikipedia	link	48
Mathematics	Science	other	46
Art	History	external	60
other-internal	Philosophy	external	46
Science	Literature	other	54
other-internal	Geography	external	54
Sports	Music	external	58
Biology	United_States	other	51
Earth	Literature	other	43
other-external	Sports	external	46
other-search	Philosophy	other	43
Science	History	link	61
other-internal	United_States	external	52
Physics	English_language	other	42
Art	Chemistry	external	44
English_language	Religion	other	44
Science	United_States	other	48
United_States	Art	other	46
Biology	History	other	51
other-internal	Mathematics	other	52
other-external	United_States	external	44
Main_Page	United_States	link	58
Main_Page	Wikipedia	link	58
Music	Sports	external	43
Science	Earth	external	45
Literature	Mathematics	other	53
Geography	Science	other	49
Philosophy	Literature	external	47
Geography	Sports	other	62
Biology	Chemistry	link	38
Sports	Chemistry	link	46
Mathematics	Music	external	63
Science	Sports	external	46
other-search	Wikipedia	external	44
English_language	United_States	other	50
Geography	Wikipedia	other	35
Earth	Music	link	38
Physics	Main_Page	link	54
other-search	Mathematics	other	49
Music	English_language	link	52
World_War_II	Philosophy	other	60
Technology	History	external	49
Wikipedia	Chemistry	external	44
History	History	link	35
Chemistry	Mathematics	external	54
World_War_II	Main_Page	external	54
Art	Main_Page	other	42
Chemistry	Science	other	52
Literature	Art	external	52
Main_Page	Wikipedia	link	38
Sports	Religion	link	44
Physics	Physics	other	52
Main_Page	Science	link	44
Religion	Literature	external	45
Literature	Art	external	40
Technology	Sports	other	46
English_language	Religion	link	53
Religion	Sports	other	48
World_War_II	Science	other	64
Philosophy	Geography	other	45
Biology	Science	other	50
other-search	Religion	other	53
Wikipedia	Music	external	46
English_language	Geography	other	36
World_War_II	Wikipedia	external	45
Mathematics	Science	link	56
Literature	Mathematics	external	51
Biology	Biology	link	45
United_States	Literature	link	48
other-external	Philosophy	other	58
Religion	Science	external	48
History	United_States	link	54
other-search	Religion	link	41
Science	Philosophy	link	48
Physics	History	link	43
Technology	Chemistry	external	57
other-external	Science	link	48
Chemistry	Chemistry	link	52
History	History	other	54
other-internal	Technology	external	46
Technology	Philosophy	link	59
World_War_II	Chemistry	link	50
Technology	Main_Page	other	53
other-search	Literature	other	55
Biology	Mathematics	other	58
Philosophy	United_States	link	49
Chemistry	English_language	link	57
English_language	History	external	63
Science	Science	external	46
other-internal	Wikipedia	external	46
Main_Page	Sports	link	68
Technology	Mathematics	other	48
other-search	Wikipedia	link	52
Art	Technology	other	50
Literature	Technology	other	45
Art	Science	other	52
other-search	Art	other	39
other-empty	World_War_II	link	46
Geography	Sports	other	43
Science	Wikipedia	other	45
Wikipedia	Philosophy	link	38
Biology	Earth	external	33
Biology	Sports	link	61
Technology	Main_Page	external	47
Philosophy	Technology	link	51
other-search	Philosophy	other	42
English_language	United_States	external	54
Geography	History	external	40
other-external	Mathematics	external	53
Physics	World_War_II	other	56
Technology	Music	link	51
Geography	Geography	link	45
Art	Earth	external	47
United_States	Technology	other	38
Geography	Music	external	48
Mathematics	English_language	link	56
Art	World_War_II	external	53
other-search	Literature	link	46
Sports	Earth	other	51
Sports	Earth	link	53
Geography	Philosophy	link	42
World_War_II	Religion	external	46
other-internal	Art	external	59
Science	United_States	other	52
Philosophy	Technology	external	49
Religion	Literature	other	41
Physics	Technology	link	47
Geography	Chemistry	external	43
other-internal	Sports	other	51
Biology	Sports	link	62
Music	Main_Page	external	55
Technology	Physics	external	60
Sports	Science	link	57
Science	United_States	external	59
Sports	Literature	external	50
other-external	Technology	external	55
Chemistry	Earth	link	60
World_War_II	Mathematics	link	55
Earth	Technology	external	50
Art	English_language	other	55
Biology	Sports	external	50
Art	Physics	external	56
Art	Sports	external	44
Geography	Main_Page	external	54
World_War_II	Mathematics	other	47
Technology	Main_Page	external	45
Physics	Literature	other	44
Science	Philosophy	external	53
English_language	Religion	other	57
World_War_II	Philosophy	other	48
other-external	History	link	51
Chemistry	United_States	link	55
Sports	Philosophy	link	47
Sports	Music	link	53
other-search	Sports	other	36
Main_Page	United_States	link	57
Religion	Biology	other	54
other-external	Biology	external	63
other-external	Music	external	67
Philosophy	World_War_II	other	51
other-search	Sports	other	44
Music	Mathematics	link	59
Religion	Technology	other	40
History	Literature	other	47
Literature	Sports	other	40
Physics	Science	link	48
United_States	English_language	link	45
Main_Page	Sports	external	42
Science	Technology	link	43
Physics	Physics	external	45
Wikipedia	Philosophy	other	60
Main_Page	Physics	external	44
Literature	Art	other	65
other-search	English_language	link	51
English_language	Philosophy	other	46
Mathematics	Mathematics	external	45
Religion	Chemistry	link	57
Mathematics	Earth	external	53
Sports	Literature	other	51
Philosophy	History	link	56
Physics	Wikipedia	external	48
Biology	Literature	link	58
Geography	Art	other	43
Sports	Music	link	54
Wikipedia	World_War_II	other	44
Wikipedia	Technology	link	68
Literature	Literature	external	52
Geography	Technology	other	56
other-empty	Geography	other	48
Sports	Religion	link	46
Music	United_States	external	42
other-external	Physics	other	60
Physics	Philosophy	external	48
Main_Page	Biology	external	55
Art	World_War_II	other	57
History	Music	link	69
Science	Philosophy	link	53
other-internal	Biology	external	48
Biology	Earth	link	51
Art	Religion	external	52
Art	Mathematics	external	53
Technology	Literature	link	49
other-empty	Mathematics	link	50
Philosophy	Art	other	59
Technology	Sports	link	47
Physics	History	external	37
Geography	Geography	other	55
English_language	Biology	link	53
Chemistry	Biology	external	43
Main_Page	Biology	other	50
other-empty	Art	link	47
World_War_II	Music	other	41
other-empty	Wikipedia	link	54
Art	Religion	external	60
other-search	Music	link	43
Literature	Philosophy	other	42
Mathematics	Chemistry	other	41
Music	Literature	link	42
other-empty	United_States	link	61
other-empty	World_War_II	external	50
Biology	Physics	external	42
other-internal	English_language	other	51
Literature	Main_Page	external	38
Wikipedia	Science	link	50
Art	Geography	other	54
Chemistry	Music	external	37
Main_Page	Art	other	39
Chemistry	Religion	other	54
English_language	World_War_II	other	63
Religion	Mathematics	external	51
Music	Technology	external	45
United_States	World_War_II	external	57
Religion	United_States	other	46
Art	English_language	external	56
Main_Page	History	link	51
Religion	Art	other	47
Art	English_language	other	52
Main_Page	Geography	link	55
Music	United_States	other	50
other-search	Technology	external	49
other-search	Religion	other	32
Physics	Philosophy	other	47
Religion	Sports	external	52
Music	Religion	other	55
Literature	Philosophy	link	56
other-internal	Technology	external	59
Religion	Wikipedia	external	46
Biology	Art	link	48
Music	Mathematics	other	56
Geography	Music	link	53
Biology	Music	other	43
other-empty	Technology	other	51
Religion	Wikipedia	external	60
Chemistry	Mathematics	external	47
Art	History	external	67
History	English_language	other	62
Biology	Sports	other	45
Earth	World_War_II	link	51
Music	Chemistry	link	43
Main_Page	Mathematics	other	54
Literature	Sports	other	56
United_States	Physics	link	50
other-external	Sports	other	51
United_States	History	link	51
Geography	Earth	link	50
other-external	Wikipedia	external	42
United_States	World_War_II	link	47
Chemistry	Biology	link	42
English_language	Main_Page	link	46
Biology	Mathematics	link	51
Physics	Physics	external	41
World_War_II	United_States	link	46
Science	World_War_II	external	55
Technology	Music	other	61
other-empty	Main_Page	external	54
Biology	Biology	external	46
other-internal	Philosophy	other	44
Music	Biology	external	46
Wikipedia	Art	other	59
Art	Geography	other	51
Physics	Physics	other	52
Music	Sports	external	49
other-search	History	link	60
Art	Main_Page	external	50
Geography	World_War_II	external	52
Religion	Science	external	48
Physics	History	external	50
Biology	Chemistry	external	46
Biology	English_language	external	45
Technology	Technology	external	46
other-empty	English_language	other	57
United_States	Religion	external	52
other-external	Main_Page	link	47
other-external	History	other	47
other-search	Religion	link	45
World_War_II	History	external	40
Main_Page	Physics	external	54
Earth	Wikipedia	link	62
Music	Main_Page	external	62
Philosophy	Art	link	56
Literature	Biology	link	48
World_War_II	United_States	external	45
Philosophy	Physics	other	61
History	Literature	external	50
Literature	Main_Page	other	59
Science	Music	other	47
Mathematics	Science	external	67
Physics	United_States	link	49
other-internal	Philosophy	link	51
Technology	Literature	external	46
Biology	Literature	link	60
Chemistry	Biology	other	44
Physics	Main_Page	link	48
other-search	World_War_II	link	50
Science	United_States	other	56
Literature	Technology	external	48
other-external	Music	link	50
Philosophy	Science	other	54
Science	Biology	external	49
Literature	Mathematics	link	48
Physics	United_States	external	47
Main_Page	Geography	other	63
Chemistry	History	other	62
World_War_II	Earth	external	51
Chemistry	Biology	link	39
Earth	Religion	other	48
other-internal	Philosophy	link	53
Music	Wikipedia	link	60
Geography	Sports	other	48
other-external	Chemistry	other	45
Philosophy	Physics	external	44
Music	History	link	65
other-empty	Geography	external	57
Main_Page	Art	external	47
Philosophy	World_War_II	other	57
other-search	Main_Page	link	41
Literature	Science	external	51
other-empty	World_War_II	link	74
Earth	Physics	other	56
other-internal	Earth	external	52
other-search	Philosophy	external	48
United_States	English_language	other	61
Chemistry	Mathematics	link	49
Sports	Science	external	49
Wikipedia	Mathematics	link	55
Earth	World_War_II	external	37
Mathematics	Earth	link	44
other-search	Earth	external	61
Geography	Religion	other	35
World_War_II	Technology	external	51
Technology	Music	other	43
Art	Art	other	50
Physics	Literature	other	59
English_language	Literature	external	56
Sports	Mathematics	other	50
Science	Science	other	44
Mathematics	Main_Page	other	44
Religion	Technology	external	63
Art	English_language	link	53
Geography	Mathematics	link	43
other-external	English_language	link	50
Religion	Physics	other	45
other-external	Physics	external	48
other-search	Technology	other	48
History	History	other	50
English_language	Philosophy	external	47
Technology	Religion	other	60
Physics	Geography	other	52
Technology	Earth	other	82
Philosophy	Literature	link	56
Biology	Philosophy	link	50
Chemistry	Biology	external	43
Sports	Religion	link	47
other-search	Chemistry	external	64
Sports	Physics	other	57
Art	Wikipedia	link	59
Music	Wikipedia	external	61
Technology	World_War_II	external	52
Sports	Wikipedia	link	43
Chemistry	Earth	external	56
Art	English_language	external	50
Mathematics	Religion	other	33
Wikipedia	World_War_II	external	45
World_War_II	World_War_II	other	44
Chemistry	Wikipedia	link	50
Music	English_language	other	40
Mathematics	Physics	link	42
World_War_II	Physics	other	57
Religion	Sports	external	45
Chemistry	Chemistry	link	42
World_War_II	United_States	link	55
World_War_II	Literature	external	37
Sports	Mathematics	link	41
Science	United_States	external	66
Wikipedia	Mathematics	link	53
Physics	Mathematics	external	40
Biology	World_War_II	link	51
Chemistry	History	link	44
History	English_language	other	52
Earth	United_States	external	55
Main_Page	Religion	external	48
Earth	Philosophy	link	60
Philosophy	Main_Page	link	52
English_language	Chemistry	other	44
Main_Page	World_War_II	link	48
other-internal	World_War_II	other	44
World_War_II	Earth	other	43
Technology	Religion	external	51
Chemistry	Physics	link	54
Philosophy	Main_Page	external	47
Literature	Philosophy	other	47
Mathematics	Philosophy	other	41
other-internal	Mathematics	link	40
Mathematics	Geography	other	51
Chemistry	Philosophy	link	42
Main_Page	Sports	external	43
Religion	Literature	external	51
other-search	Religion	other	45
History	Religion	link	36
History	Wikipedia	link	43
Technology	Main_Page	other	54
Technology	History	other	41
World_War_II	Earth	link	65
Chemistry	Biology	external	44
Earth	Science	other	47
Science	Chemistry	other	48
Sports	History	link	62
Literature	Earth	link	59
Music	Science	link	41
English_language	Chemistry	external	55
Main_Page	Literature	external	47
United_States	Music	external	66
English_language	Sports	external	47
other-external	Sports	link	34
other-search	Biology	external	60
Mathematics	English_language	other	52
English_language	Music	external	51
Main_Page	World_War_II	other	59
other-search	Philosophy	link	50
Philosophy	Art	external	52
Geography	Technology	other	53
Biology	Philosophy	external	55
Main_Page	Wikipedia	link	58
English_language	Mathematics	link	53
Technology	Physics	other	44
Philosophy	Earth	other	51
other-internal	Technology	external	52
Technology	Biology	other	46
Earth	Physics	external	39
United_States	Geography	link	38
English_language	Biology	external	52
Physics	Mathematics	external	49
Literature	World_War_II	other	57
English_language	Technology	link	46
Religion	Religion	external	50
other-empty	Technology	external	46
Main_Page	Chemistry	external	65
Religion	Art	external	36
Music	Geography	other	52
World_War_II	Chemistry	other	48
United_States	Technology	other	40
Geography	Mathematics	link	74
other-internal	Main_Page	external	42
other-empty	Main_Page	other	45
Earth	Philosophy	link	51
Philosophy	United_States	external	45
Geography	Sports	other	42
United_States	Earth	other	50
Music	Religion	link	70
Chemistry	Mathematics	link	43
Music	Literature	external	58
Art	World_War_II	other	40
Biology	Wikipedia	link	53
Art	History	other	42
Earth	English_language	other	52
other-external	Physics	link	51
other-search	Earth	other	47
Technology	Mathematics	link	55
Music	Main_Page	link	56
other-external	Literature	other	43
Geography	History	external	71
English_language	Technology	other	60
Religion	History	link	39
other-external	Literature	external	42
other-internal	Literature	other	51
English_language	Wikipedia	link	54
Physics	English_language	link	64
other-search	United_States	other	58
other-external	United_States	other	48
Physics	History	external	46
History	Science	link	58
English_language	Religion	other	48
other-search	Literature	external	40
History	Science	external	55
Wikipedia	Mathematics	other	53
other-external	English_language	other	60
Geography	Wikipedia	other	55
Chemistry	Art	other	43
Biology	Sports	other	48
Science	Mathematics	external	51
Sports	Chemistry	external	45
Sports	World_War_II	link	54
Literature	Earth	link	49
English_language	Earth	other	37
United_States	Geography	other	60
Chemistry	Music	other	44
World_War_II	Earth	other	59
Religion	United_States	external	51
Biology	History	link	56
Wikipedia	Main_Page	other	46
Mathematics	Religion	link	42
Geography	Geography	external	65
Science	Geography	external	48
Technology	Philosophy	link	56
Science	Biology	link	44
Literature	Chemistry	other	44
Chemistry	Literature	external	48
Main_Page	Philosophy	link	55
Technology	Physics	other	52
Science	Literature	other	52
Art	Wikipedia	external	45
Science	Biology	external	44
Literature	United_States	link	35
other-internal	Earth	link	56
Sports	Biology	external	51
Philosophy	English_language	link	45
Science	Chemistry	other	57
Chemistry	Wikipedia	link	54
other-internal	Mathematics	external	47
other-internal	World_War_II	other	44
United_States	Science	other	60
Science	World_War_II	external	30
Wikipedia	Art	other	51
other-search	Religion	link	49
Art	Art	other	50
Philosophy	Philosophy	link	48
other-internal	Wikipedia	link	46
Mathematics	Main_Page	other	46
Earth	Music	external	68
other-internal	Main_Page	link	65
Sports	Art	external	51
other-internal	United_States	other	43
Mathematics	Physics	link	43
Earth	Technology	other	48
Art	Chemistry	other	53
United_States	Religion	link	54
Physics	Physics	other	38
Music	Main_Page	external	64
other-empty	Physics	external	39
Literature	Wikipedia	link	44
World_War_II	English_language	external	50
Biology	Physics	other	47
Religion	Science	link	54
Mathematics	Biology	link	50
Music	Physics	other	62
Biology	English_language	other	50
other-external	Chemistry	external	53
Physics	Philosophy	external	53
World_War_II	English_language	other	54
Chemistry	Science	other	46
Biology	Geography	other	34
Science	World_War_II	link	48
other-internal	Literature	external	44
other-external	Art	link	46
other-empty	Religion	other	43
Literature	Mathematics	link	46
Philosophy	Wikipedia	external	35
Geography	English_language	external	53
Philosophy	Literature	link	52
other-search	Biology	other	48
other-search	Religion	external	36
Art	Physics	link	52
Biology	Philosophy	link	50
Earth	Sports	external	44
other-empty	History	link	51
Geography	Music	other	51
other-empty	Wikipedia	link	63
Religion	United_States	link	49
Music	Sports	link	42
Art	Chemistry	external	44
Philosophy	Main_Page	other	50
Science	Biology	external	47
Earth	Philosophy	other	61
other-search	Science	link	47
History	Biology	other	55
English_language	Art	link	68
Main_Page	Main_Page	link	48
Biology	Science	other	54
Mathematics	Earth	other	45
Earth	World_War_II	external	59
Philosophy	Literature	link	57
History	United_States	external	41
Chemistry	United_States	external	54
Biology	History	other	48
Philosophy	Wikipedia	external	43
Religion	Wikipedia	external	52
Biology	Geography	external	57
Chemistry	Science	other	64
Philosophy	Literature	other	50
United_States	Music	link	60
other-internal	Art	link	46
Physics	Biology	link	55
Biology	Science	external	31
other-internal	Mathematics	external	51
other-internal	Art	external	50
English_language	English_language	link	40
United_States	Geography	other	44
History	Sports	other	49
Geography	Science	other	36
Earth	Science	external	49
United_States	English_language	link	44
Science	History	external	62
Physics	Sports	other	39
Technology	Geography	link	34
World_War_II	Mathematics	link	47
other-search	United_States	other	53
other-search	Physics	link	40
Biology	Mathematics	other	55
other-search	Biology	link	51
other-external	History	external	43
Sports	United_States	link	61
Technology	Biology	link	53
Main_Page	World_War_II	link	65
Religion	Wikipedia	link	50
United_States	Literature	external	40
Science	Literature	link	57
Chemistry	Technology	link	43
Biology	Music	external	48
Physics	Chemistry	other	42
Technology	Physics	other	57
History	World_War_II	external	61
History	Mathematics	link	48
Physics	Science	link	50
Earth	Physics	other	45
Biology	Music	external	46
Geography	Mathematics	external	39
World_War_II	Physics	link	48
Technology	Earth	other	62
World_War_II	Sports	link	55
Sports	Wikipedia	other	58
other-search	Art	other	63
Mathematics	World_War_II	other	58
other-internal	Sports	other	51
Mathematics	Geography	external	47
Geography	Physics	external	39
Mathematics	Chemistry	link	50
Biology	Religion	other	55
Mathematics	Biology	external	48
Chemistry	Geography	link	42
Chemistry	Religion	link	55
Philosophy	Biology	external	59
other-empty	Philosophy	link	48
World_War_II	Philosophy	external	37
other-internal	Science	external	63
Religion	Art	link	55
History	World_War_II	link	51
English_language	United_States	external	45
Technology	Earth	link	49
Earth	Geography	link	42
History	Geography	other	58
English_language	Earth	external	50
Music	Science	other	38
other-empty	Chemistry	other	48
Earth	Physics	external	58
Chemistry	Technology	link	57
other-empty	Biology	external	47
Biology	Wikipedia	external	36
Biology	Science	external	50
Earth	Philosophy	other	47
other-empty	Philosophy	link	39
Sports	Philosophy	external	47
Earth	Earth	external	58
Literature	Art	other	51
Main_Page	Religion	other	64
Literature	Sports	other	50
History	Art	link	55
Religion	Biology	other	56
Philosophy	Music	link	58
Science	World_War_II	external	57
Main_Page	Music	external	60
Earth	Main_Page	external	54
Mathematics	Earth	other	46
Wikipedia	Chemistry	external	47
Science	Art	link	56
Biology	Geography	link	58
Religion	Sports	link	39
other-internal	Religion	other	45
Main_Page	Literature	external	50
Main_Page	Science	external	55
Geography	Mathematics	link	56
Main_Page	Religion	link	53
Earth	Wikipedia	external	38
Technology	United_States	external	44
other-empty	Religion	external	56
Art	Main_Page	external	64
Philosophy	Chemistry	external	46
Geography	Sports	external	59
United_States	Technology	link	46
Mathematics	Art	other	40
English_language	Earth	external	42
Main_Page	History	external	52
other-search	United_States	other	54
Main_Page	Science	external	54
Mathematics	Music	external	60
other-external	English_language	external	45
