prev	curr	type	n
Music	Philosophy	external	43
other-internal	English_language	other	49
other-empty	Biology	external	42
other-empty	Geography	link	46
Religion	United_States	link	54
Main_Page	Biology	external	51
other-external	Literature	link	45
History	Wikipedia	other	55
Physics	Earth	link	48
Music	Biology	other	58
Wikipedia	Geography	external	53
other-search	Main_Page	other	36
Science	Main_Page	external	42
other-empty	History	external	57
other-empty	Earth	other	69
Sports	Sports	external	42
World_War_II	Art	other	37
Philosophy	Art	link	43
other-external	Science	other	50
Main_Page	Technology	other	51
English_language	Earth	other	56
World_War_II	Biology	link	51
Art	Main_Page	other	49
Earth	Music	link	56
English_language	Music	other	39
Earth	World_War_II	other	39
Biology	Sports	link	49
Philosophy	Music	link	65
other-empty	Sports	other	58
History	United_States	other	47
World_War_II	Earth	link	46
Technology	Main_Page	other	60
other-search	Religion	other	45
Sports	Physics	link	43
other-empty	Philosophy	external	56
Earth	Religion	external	47
Wikipedia	Main_Page	external	45
Earth	Science	link	54
Art	Chemistry	other	50
Wikipedia	Chemistry	other	47
English_language	Geography	external	48
other-search	Chemistry	external	50
Wikipedia	English_language	link	54
Art	Chemistry	external	49
Technology	Religion	external	48
Music	Technology	link	52
other-search	Mathematics	other	55
Sports	Religion	link	64
other-external	Mathematics	other	46
Science	English_language	other	48
Main_Page	United_States	other	49
Physics	Biology	other	43
other-empty	Sports	other	59
History	Sports	external	44
World_War_II	Mathematics	link	41
Religion	Technology	link	70
Main_Page	Main_Page	external	72
Science	English_language	other	66
Religion	Biology	link	43
History	Sports	link	50
Main_Page	Literature	external	62
United_States	Mathematics	external	49
Music	Mathematics	other	44
History	Literature	link	52
English_language	Chemistry	other	55
Biology	Sports	external	61
other-empty	Main_Page	external	50
Chemistry	History	other	42
Mathematics	Main_Page	link	46
other-internal	Sports	link	67
Religion	Music	external	56
World_War_II	World_War_II	external	47
Music	World_War_II	external	54
United_States	Technology	link	44
Earth	Chemistry	external	49
Religion	World_War_II	other	49
Chemistry	Chemistry	link	58
Literature	English_language	other	54
Chemistry	Religion	external	47
Geography	World_War_II	external	55
World_War_II	Sports	external	64
Chemistry	Sports	external	49
History	Physics	other	55
Geography	Wikipedia	external	45
Mathematics	Wikipedia	link	58
Earth	Science	link	48
Philosophy	Music	link	43
History	Literature	other	63
Sports	World_War_II	link	54
History	English_language	other	48
Biology	English_language	link	52
Technology	Biology	external	59
Wikipedia	World_War_II	external	42
Biology	English_language	external	59
English_language	Literature	external	46
Mathematics	Chemistry	other	52
Main_Page	Earth	external	56
other-search	Science	other	49
Music	Chemistry	external	42
Science	Music	external	50
Religion	Chemistry	external	47
other-empty	World_War_II	link	44
Earth	Earth	link	56
Music	Earth	external	53
Technology	Music	link	54
other-internal	Chemistry	external	42
English_language	Main_Page	link	49
Wikipedia	Religion	other	55
Earth	Philosophy	other	44
Literature	Sports	other	41
Wikipedia	Art	other	41
Geography	United_States	external	54
other-external	Art	link	53
United_States	United_States	link	46
United_States	Philosophy	link	49
other-empty	English_language	other	59
Biology	Earth	link	45
Earth	Philosophy	link	48
Art	Geography	external	46
Sports	Physics	link	51
United_States	Sports	other	51
History	Technology	other	47
Literature	Science	other	54
Physics	World_War_II	link	56
Geography	Religion	link	52
Religion	Geography	external	56
Physics	World_War_II	link	41
Philosophy	Sports	other	69
Science	Wikipedia	external	51
World_War_II	Literature	other	64
Main_Page	World_War_II	other	60
World_War_II	Earth	other	38
other-external	Earth	link	57
Religion	Geography	link	60
Art	Art	other	46
Mathematics	Philosophy	link	48
Science	Geography	link	47
Literature	Earth	other	47
other-external	Sports	link	54
Earth	English_language	link	64
Philosophy	Literature	external	45
Science	Physics	other	62
other-external	Physics	external	51
Art	World_War_II	other	51
History	Earth	link	47
Philosophy	English_language	other	58
other-empty	History	link	50
Science	World_War_II	other	60
other-internal	Religion	other	46
other-external	Main_Page	other	46
World_War_II	World_War_II	external	58
English_language	Literature	link	55
Biology	Art	other	54
Wikipedia	World_War_II	link	53
Main_Page	Sports	link	63
World_War_II	Main_Page	link	54
Biology	Biology	link	52
United_States	Art	link	48
other-empty	Wikipedia	other	42
History	Main_Page	external	65
Mathematics	Literature	link	52
Chemistry	Music	link	48
English_language	Philosophy	other	45
Sports	Wikipedia	other	44
Philosophy	Science	link	54
Sports	History	external	53
other-empty	Sports	other	61
Philosophy	Sports	link	68
Biology	Chemistry	other	49
Literature	Philosophy	other	57
History	Main_Page	other	60
Literature	History	link	52
Wikipedia	Wikipedia	link	46
Biology	World_War_II	external	40
Biology	Music	other	42
Mathematics	Science	other	53
other-empty	English_language	link	47
Sports	Chemistry	link	61
United_States	Wikipedia	external	56
other-empty	Literature	link	42
English_language	Art	external	54
Wikipedia	Art	external	52
Sports	Sports	other	54
Technology	History	external	59
United_States	Religion	external	38
other-external	Religion	external	46
Technology	Music	link	44
other-internal	Science	other	34
Sports	Literature	other	47
Geography	United_States	external	40
Main_Page	Religion	link	41
Art	Science	external	38
Science	Religion	other	46
History	Wikipedia	other	54
Literature	Science	external	54
Sports	Science	other	48
other-empty	Geography	external	43
History	Physics	other	53
Music	Science	other	45
Physics	Biology	other	42
Earth	Art	external	57
United_States	Wikipedia	link	57
Literature	Sports	link	50
Philosophy	Religion	external	42
Wikipedia	Technology	external	50
Technology	Geography	external	59
Wikipedia	Biology	link	49
Religion	English_language	link	46
Literature	Chemistry	external	51
Music	Art	link	50
Philosophy	Art	other	56
Wikipedia	Biology	other	41
Religion	Music	link	56
Mathematics	Religion	external	38
Physics	Biology	link	49
United_States	Geography	external	58
Technology	Philosophy	link	57
other-internal	Sports	other	56
other-empty	Music	external	40
United_States	Literature	link	63
Science	Geography	external	46
Geography	Science	link	53
Physics	Main_Page	external	44
Science	Philosophy	other	51
World_War_II	Science	external	46
other-search	Biology	external	44
Earth	Physics	link	51
United_States	Main_Page	external	49
Literature	Earth	other	49
Music	Music	link	55
Chemistry	Geography	link	42
History	Philosophy	external	51
Technology	Wikipedia	other	52
English_language	History	link	56
Science	History	link	52
other-empty	Philosophy	other	60
Art	Wikipedia	other	38
Geography	Art	link	41
Music	Music	link	47
Science	World_War_II	link	47
Art	World_War_II	other	52
Philosophy	English_language	link	55
Art	Literature	external	49
Art	Mathematics	external	47
Biology	Sports	external	43
Religion	Chemistry	external	51
other-external	Wikipedia	external	53
Sports	World_War_II	link	52
other-empty	Philosophy	link	61
other-search	Physics	other	41
Literature	Art	link	45
Sports	Physics	link	45
other-internal	Literature	link	48
other-internal	Earth	other	55
History	History	external	62
other-internal	Philosophy	link	59
English_language	Geography	other	37
English_language	Earth	link	43
Earth	Technology	other	53
Main_Page	Geography	external	58
Sports	Philosophy	link	56
other-internal	Sports	external	45
Chemistry	Chemistry	link	61
other-search	Mathematics	link	46
Main_Page	History	link	48
Mathematics	Technology	link	51
Wikipedia	Philosophy	external	48
Literature	Earth	external	67
Mathematics	History	link	48
Geography	Wikipedia	link	50
Physics	Geography	link	59
United_States	Sports	other	50
World_War_II	Music	other	47
Main_Page	Technology	external	43
other-empty	Literature	other	62
Literature	Chemistry	other	49
United_States	Music	link	52
Technology	Chemistry	other	51
Geography	Chemistry	other	42
Physics	Art	other	45
Physics	Art	external	51
Mathematics	History	link	43
Technology	Religion	other	70
other-empty	Art	link	52
Biology	Biology	other	60
Mathematics	Biology	link	61
Art	Technology	other	55
Chemistry	United_States	link	41
Philosophy	English_language	link	42
Mathematics	Science	other	53
Mathematics	Chemistry	external	43
Mathematics	Technology	link	39
Geography	United_States	link	49
Art	Chemistry	link	59
Biology	Earth	external	72
World_War_II	Sports	external	48
United_States	Art	link	47
Chemistry	Main_Page	external	44
World_War_II	Wikipedia	external	50
Art	Music	external	51
Science	Sports	other	43
Philosophy	Earth	other	63
Geography	Geography	link	51
other-external	Main_Page	link	50
Biology	Philosophy	link	44
Art	History	link	40
Earth	Technology	external	67
English_language	Music	link	41
Art	Biology	other	52
Philosophy	Philosophy	other	43
other-internal	Main_Page	external	60
Wikipedia	History	link	52
United_States	Music	external	45
other-empty	Geography	other	55
Technology	World_War_II	external	66
United_States	Philosophy	other	54
Music	Biology	link	45
Philosophy	World_War_II	other	44
Technology	Music	external	54
Biology	Religion	external	42
Philosophy	Chemistry	link	43
Mathematics	Earth	external	47
Biology	Wikipedia	external	45
Main_Page	Wikipedia	other	37
Music	Science	other	49
Chemistry	Geography	link	42
Art	Mathematics	external	52
other-search	Mathematics	other	39
Main_Page	Physics	link	51
Biology	English_language	link	41
Chemistry	Philosophy	external	51
Mathematics	Mathematics	link	54
Main_Page	Earth	link	41
World_War_II	Earth	link	54
Sports	English_language	other	45
Mathematics	Sports	other	48
Philosophy	Main_Page	other	51
Main_Page	Biology	other	44
Art	Music	other	67
other-internal	English_language	link	58
Chemistry	Music	other	44
Religion	Sports	link	58
Mathematics	Science	other	47
History	History	link	50
Wikipedia	Science	external	56
World_War_II	Music	other	41
Chemistry	Geography	other	52
Biology	History	link	55
other-empty	History	external	53
other-external	Music	other	56
Wikipedia	United_States	external	58
Wikipedia	Philosophy	external	54
English_language	Music	link	46
Wikipedia	Music	link	42
Main_Page	Philosophy	link	44
other-external	Art	external	56
English_language	Chemistry	external	57
Mathematics	Science	external	52
Geography	Sports	other	47
World_War_II	Music	other	44
Main_Page	World_War_II	link	54
Wikipedia	Science	link	56
Main_Page	Literature	link	53
Philosophy	Physics	other	43
other-empty	English_language	external	50
World_War_II	Geography	external	51
Geography	Sports	link	40
Wikipedia	Geography	external	54
History	Wikipedia	external	61
other-search	Philosophy	external	55
Mathematics	Music	link	66
World_War_II	Sports	other	41
Mathematics	Science	link	52
Wikipedia	Earth	other	56
Chemistry	Chemistry	external	40
Art	Geography	external	57
Sports	Music	link	56
Chemistry	Physics	other	58
Literature	United_States	link	43
Biology	Chemistry	link	60
History	Art	external	40
Sports	Chemistry	other	58
Geography	Music	link	65
other-internal	World_War_II	link	46
Sports	Chemistry	link	49
Mathematics	Religion	link	54
other-internal	Science	link	56
Literature	Mathematics	external	56
United_States	Main_Page	other	40
Music	Literature	other	53
Literature	History	external	44
Music	Technology	link	50
Chemistry	Physics	other	43
Religion	Literature	other	36
Religion	Technology	other	52
Music	Religion	external	45
World_War_II	Religion	link	51
Biology	Literature	external	49
Religion	English_language	other	45
Wikipedia	History	link	48
Religion	Art	external	41
Biology	Literature	other	53
Main_Page	Wikipedia	link	48
Wikipedia	Main_Page	link	55
Sports	Main_Page	other	44
Literature	History	external	58
Mathematics	Wikipedia	other	63
Religion	Music	link	53
Literature	Sports	external	53
Philosophy	Art	external	60
United_States	Sports	external	58
English_language	Main_Page	external	58
Music	Main_Page	other	49
History	Geography	other	52
Main_Page	History	other	54
Literature	World_War_II	other	53
Wikipedia	History	other	48
Literature	Main_Page	external	55
Wikipedia	Philosophy	link	49
Music	United_States	other	45
Sports	Music	other	47
other-internal	Technology	other	43
Mathematics	Music	external	50
other-external	Wikipedia	link	59
History	History	link	46
Sports	Art	external	55
other-empty	Earth	link	42
Science	Technology	link	53
other-search	United_States	external	54
other-internal	History	link	57
other-external	Literature	other	46
United_States	World_War_II	other	48
other-internal	Earth	link	58
English_language	Philosophy	link	55
Philosophy	Literature	link	50
English_language	Philosophy	other	63
Physics	Music	external	55
Earth	English_language	external	54
History	World_War_II	other	37
History	Chemistry	other	38
Biology	Technology	link	40
Main_Page	Religion	external	58
World_War_II	Mathematics	other	42
English_language	Chemistry	link	42
History	United_States	link	41
Sports	Earth	other	54
Earth	World_War_II	link	68
Religion	Sports	external	56
Physics	Literature	other	55
other-search	Chemistry	external	59
History	United_States	link	55
English_language	Mathematics	other	58
Science	Main_Page	link	53
Wikipedia	Music	other	54
Mathematics	Earth	external	51
Technology	Technology	other	53
History	Music	other	45
Earth	Religion	external	46
Chemistry	Religion	external	37
Biology	Science	external	50
Geography	Chemistry	external	39
other-empty	Biology	external	46
United_States	Geography	other	44
Geography	Wikipedia	link	47
other-search	Art	link	39
Wikipedia	Art	link	51
History	Philosophy	other	41
Art	United_States	external	52
History	Geography	external	45
Literature	Biology	external	40
Music	Wikipedia	other	39
Philosophy	History	other	54
History	Philosophy	external	56
English_language	Technology	other	58
Mathematics	Science	link	51
Science	Literature	link	54
Music	Geography	external	59
Religion	Chemistry	other	53
other-search	Main_Page	external	36
Sports	Mathematics	link	52
Technology	Religion	other	51
United_States	Religion	other	48
United_States	Science	other	45
Philosophy	World_War_II	other	49
Religion	Chemistry	link	61
Main_Page	Earth	other	47
Science	Mathematics	other	53
Earth	Science	other	53
Biology	Main_Page	other	44
Art	Science	other	56
Literature	Geography	external	57
Chemistry	Philosophy	external	50
Biology	Art	external	61
Physics	Physics	link	38
Literature	Chemistry	link	46
Science	Mathematics	link	58
Religion	History	external	37
Physics	History	other	51
Biology	Music	link	49
Music	Earth	link	50
other-search	World_War_II	link	45
Religion	World_War_II	link	48
Art	Religion	link	56
United_States	World_War_II	other	52
Wikipedia	Chemistry	link	50
other-internal	United_States	link	48
Geography	Earth	link	67
History	United_States	link	50
Art	Biology	external	38
other-internal	Earth	other	52
Biology	Wikipedia	external	63
Biology	Mathematics	external	41
Geography	Physics	link	54
History	Geography	other	59
Wikipedia	Music	other	63
Main_Page	Art	external	46
Technology	World_War_II	other	40
Biology	Art	other	64
Sports	Sports	external	54
Sports	Literature	external	36
Main_Page	Literature	other	52
other-internal	Chemistry	link	49
Art	Music	external	56
Mathematics	Biology	other	42
Literature	Earth	other	51
other-external	Main_Page	link	34
other-external	Main_Page	external	56
Physics	Religion	link	68
other-search	Science	external	51
other-empty	Literature	other	57
Geography	Religion	external	51
English_language	Physics	link	46
Earth	Art	other	50
Technology	Science	other	44
Art	Sports	other	54
World_War_II	Literature	link	49
Religion	Science	link	57
United_States	English_language	link	54
History	Chemistry	external	45
Art	United_States	link	41
Chemistry	Main_Page	link	57
Wikipedia	Chemistry	external	51
Chemistry	Science	external	47
other-empty	Literature	external	39
Physics	World_War_II	link	50
Earth	Biology	link	57
other-external	Physics	link	67
Earth	Main_Page	other	41
other-external	Music	external	45
Religion	World_War_II	other	55
other-empty	Wikipedia	external	71
Earth	Chemistry	other	49
Wikipedia	Biology	other	49
Mathematics	Philosophy	link	44
other-search	Biology	link	56
other-search	World_War_II	other	54
Earth	Religion	link	40
World_War_II	History	other	40
Philosophy	United_States	other	58
Mathematics	Religion	other	42
Technology	Art	other	50
Science	English_language	link	53
Wikipedia	Physics	link	46
Music	United_States	external	50
United_States	Main_Page	link	64
Religion	Religion	other	46
United_States	Technology	other	32
Geography	United_States	link	57
Philosophy	Mathematics	link	44
Music	History	link	44
Literature	Physics	link	37
Earth	World_War_II	link	60
Religion	History	external	56
other-search	Art	link	52
Physics	Sports	link	37
other-empty	United_States	link	59
Geography	Literature	other	52
other-external	Art	other	50
World_War_II	Geography	link	47
other-search	Mathematics	link	73
Philosophy	Technology	other	38
other-search	Chemistry	other	42
Wikipedia	History	other	41
Biology	Sports	external	50
Music	Earth	other	43
other-external	Science	link	50
Philosophy	World_War_II	link	46
Music	World_War_II	link	57
Technology	Mathematics	other	53
Wikipedia	Technology	other	53
United_States	Literature	other	54
World_War_II	Wikipedia	link	58
Science	Wikipedia	link	50
Chemistry	Philosophy	other	46
other-internal	Music	external	55
Philosophy	Technology	other	50
Geography	English_language	external	47
Music	Technology	other	53
United_States	Geography	link	62
other-external	English_language	external	36
Music	History	other	58
Religion	Earth	external	55
Chemistry	Main_Page	external	45
Geography	History	link	45
Earth	United_States	link	49
History	Art	link	50
United_States	Science	external	44
Physics	World_War_II	other	57
Religion	Technology	external	47
Sports	Technology	other	41
Physics	United_States	other	61
History	Earth	link	55
United_States	Mathematics	other	42
Geography	Geography	link	44
World_War_II	Religion	link	53
other-internal	Literature	external	52
Music	Technology	link	47
United_States	English_language	other	54
Wikipedia	Sports	link	46
Music	English_language	link	52
English_language	Physics	link	53
Main_Page	Geography	external	53
Geography	English_language	external	60
Earth	Art	link	44
Mathematics	Music	link	44
Geography	Art	other	42
other-search	Chemistry	link	44
Biology	Earth	other	48
History	Music	external	49
Chemistry	Music	link	44
Biology	Earth	link	41
Art	Earth	link	51
History	Earth	external	50
Sports	Technology	other	58
World_War_II	Art	external	49
other-search	Religion	other	50
Science	Mathematics	other	54
Main_Page	Geography	external	45
Mathematics	World_War_II	other	51
United_States	Wikipedia	external	51
other-external	Chemistry	other	49
Technology	Biology	link	46
other-external	World_War_II	other	44
Earth	Sports	link	53
Earth	Physics	other	49
English_language	World_War_II	other	45
other-external	Chemistry	other	58
Sports	Main_Page	link	45
World_War_II	Main_Page	other	60
Wikipedia	Science	other	47
Mathematics	Religion	other	41
Mathematics	Physics	other	43
United_States	World_War_II	link	41
Geography	Religion	link	59
Technology	Main_Page	other	39
English_language	Philosophy	external	58
Sports	Wikipedia	other	52
English_language	Main_Page	link	49
United_States	Geography	link	58
Mathematics	Technology	other	44
Wikipedia	World_War_II	other	41
Literature	Geography	external	52
Science	World_War_II	other	50
other-external	Literature	other	48
History	United_States	link	41
Main_Page	Mathematics	external	59
other-empty	Science	external	45
Literature	Physics	external	44
Art	United_States	link	48
Physics	Mathematics	external	52
Sports	Literature	other	54
Mathematics	Chemistry	other	51
other-search	Geography	link	46
Philosophy	Technology	other	45
Earth	Music	other	60
English_language	Science	link	45
World_War_II	Wikipedia	other	61
Literature	Wikipedia	external	43
Philosophy	Music	external	51
Literature	Geography	link	41
Music	Main_Page	external	51
Geography	Literature	link	50
Chemistry	English_language	other	49
Wikipedia	Physics	other	58
Technology	Chemistry	other	49
other-internal	Physics	other	47
Earth	Sports	other	48
other-internal	History	other	65
Geography	Religion	link	48
Physics	Biology	external	57
Chemistry	Philosophy	link	39
other-internal	Science	external	42
Earth	Science	link	61
Main_Page	World_War_II	link	46
Science	Literature	link	59
Physics	Music	other	45
Earth	World_War_II	link	49
Literature	Technology	external	50
Philosophy	Chemistry	other	55
World_War_II	Biology	external	49
World_War_II	Earth	link	46
Philosophy	Wikipedia	link	43
Religion	Main_Page	link	31
United_States	Literature	link	62
Music	United_States	link	41
English_language	Wikipedia	other	50
English_language	Literature	link	43
other-external	Art	external	44
History	Mathematics	other	50
Science	Philosophy	link	47
Religion	Sports	other	48
Art	Geography	external	56
World_War_II	Technology	other	55
History	History	other	51
other-external	Technology	link	51
Geography	Science	external	44
Geography	United_States	link	56
other-search	Wikipedia	link	48
Biology	Physics	external	48
other-empty	Literature	link	47
World_War_II	United_States	external	52
World_War_II	Music	link	61
History	History	other	53
Chemistry	Mathematics	link	50
Physics	Philosophy	link	39
Geography	Wikipedia	other	52
other-empty	Literature	external	48
Geography	Science	external	43
Main_Page	Mathematics	link	56
Physics	Physics	other	53
Physics	Geography	external	50
Geography	Geography	other	58
Religion	Music	external	49
Philosophy	Literature	other	54
Earth	Main_Page	link	40
other-search	Biology	other	60
Biology	Art	link	49
Biology	Main_Page	link	52
Literature	Biology	other	47
other-empty	Religion	external	41
Earth	Physics	link	63
Philosophy	Geography	link	50
Mathematics	Sports	link	50
Art	Religion	external	49
United_States	Religion	other	51
Mathematics	Wikipedia	link	47
other-external	Chemistry	external	42
Physics	Biology	external	40
other-empty	Biology	other	48
Geography	Physics	external	58
Philosophy	History	link	50
United_States	Technology	link	48
Physics	Wikipedia	other	37
Geography	Physics	link	45
Mathematics	Technology	link	51
Geography	Physics	link	42
Art	Art	other	43
Religion	Music	link	56
Earth	Religion	external	51
Sports	Chemistry	external	61
Physics	History	external	47
other-external	Geography	other	43
Philosophy	Earth	other	57
other-search	Science	other	56
History	Literature	external	50
other-search	Biology	other	38
other-empty	Physics	link	41
World_War_II	Science	external	47
Science	Mathematics	external	48
Science	Music	external	61
Art	World_War_II	other	40
Mathematics	Wikipedia	link	50
Religion	Art	other	42
World_War_II	Chemistry	link	64
Literature	Sports	other	54
Music	Wikipedia	link	61
Earth	Technology	other	56
World_War_II	Technology	external	43
other-external	Philosophy	other	54
other-empty	Philosophy	external	49
Physics	Science	link	40
Music	Literature	link	61
Sports	Chemistry	link	55
United_States	Technology	link	36
Philosophy	Literature	external	54
Main_Page	Literature	external	52
Physics	Technology	other	39
World_War_II	English_language	external	53
Physics	Art	external	56
Art	Earth	link	46
History	Mathematics	link	49
Geography	Literature	external	43
Chemistry	Chemistry	link	52
Science	Science	link	53
Literature	History	link	53
Music	Sports	link	47
Chemistry	World_War_II	external	52
other-empty	Physics	other	44
Wikipedia	Wikipedia	link	48
History	Literature	other	37
Art	Literature	link	43
United_States	Wikipedia	external	47
Wikipedia	Religion	link	61
United_States	Mathematics	external	59
Wikipedia	Literature	other	51
History	Chemistry	external	50
Physics	Earth	external	55
Main_Page	Biology	link	66
other-empty	United_States	link	44
Literature	World_War_II	link	50
English_language	Main_Page	link	52
Biology	Sports	link	39
Geography	Main_Page	external	50
Sports	History	external	48
Wikipedia	Science	external	43
Religion	History	link	60
Main_Page	Sports	other	50
World_War_II	Technology	external	48
Technology	Literature	link	56
World_War_II	Technology	link	47
Music	Biology	external	51
Literature	Biology	external	49
other-internal	Mathematics	external	52
Mathematics	World_War_II	other	54
other-search	Sports	link	45
Sports	Music	link	50
Music	Literature	other	61
other-search	Technology	external	57
Sports	Biology	link	44
History	Earth	link	43
Biology	Main_Page	external	52
Geography	Music	external	41
Religion	Main_Page	link	38
Physics	Music	external	41
Wikipedia	Wikipedia	external	46
other-search	Physics	external	52
Wikipedia	Wikipedia	external	46
Technology	Science	external	47
Literature	Sports	link	50
Main_Page	Philosophy	external	44
Earth	World_War_II	other	32
Science	History	link	35
Mathematics	Wikipedia	external	43
Art	Geography	external	54
Mathematics	English_language	external	52
Chemistry	English_language	other	50
Sports	United_States	other	57
Sports	Philosophy	external	47
Sports	Religion	other	45
History	Geography	external	58
Geography	Earth	external	43
Philosophy	Technology	external	43
Main_Page	Science	external	45
World_War_II	Physics	external	53
Geography	Art	link	44
Wikipedia	Sports	other	47
History	Chemistry	external	50
Biology	Religion	external	43
Mathematics	Philosophy	link	53
Philosophy	History	link	40
United_States	Mathematics	link	47
other-empty	Sports	external	59
Music	World_War_II	other	49
United_States	Sports	link	55
Wikipedia	Religion	external	46
History	English_language	other	47
Sports	World_War_II	other	50
Main_Page	United_States	other	43
History	Wikipedia	external	47
other-external	Science	other	48
World_War_II	Philosophy	external	49
Geography	Main_Page	link	46
Mathematics	Wikipedia	other	43
other-empty	Music	other	46
Main_Page	Wikipedia	external	47
Literature	Geography	other	55
other-empty	Philosophy	external	38
English_language	Music	external	51
Earth	Wikipedia	other	52
Biology	Physics	link	48
Music	Philosophy	external	55
Religion	History	external	45
Mathematics	Literature	external	56
Main_Page	Literature	link	34
Physics	History	link	59
Physics	Main_Page	external	67
Music	Sports	external	45
History	Science	external	51
Religion	English_language	other	47
Geography	World_War_II	external	41
Philosophy	Biology	link	48
Wikipedia	Literature	link	49
Music	Geography	external	46
Geography	Sports	other	43
English_language	Science	other	52
Main_Page	Religion	link	52
Sports	Chemistry	external	60
Wikipedia	History	link	57
Philosophy	Physics	external	51
Art	Chemistry	other	47
History	Physics	external	63
other-empty	Main_Page	other	47
History	Sports	link	43
Geography	Biology	link	51
Wikipedia	Main_Page	external	65
United_States	Philosophy	link	54
Mathematics	Main_Page	external	49
History	Sports	other	57
Mathematics	English_language	external	51
Mathematics	Science	other	56
World_War_II	Wikipedia	other	51
Physics	English_language	other	52
Music	Wikipedia	link	51
Technology	Science	link	53
Biology	United_States	link	47
Art	Music	external	60
World_War_II	Mathematics	other	56
Earth	Technology	other	45
Literature	World_War_II	external	50
Art	Physics	other	56
World_War_II	Music	link	54
other-empty	History	other	43
Physics	Earth	link	49
Philosophy	Wikipedia	other	58
Art	Earth	other	49
Chemistry	Biology	external	49
Mathematics	Science	link	45
Sports	Mathematics	link	55
other-empty	Technology	link	60
other-empty	Mathematics	link	52
other-external	Geography	external	40
other-internal	Biology	external	54
Technology	Geography	other	49
Sports	Philosophy	other	47
Music	Wikipedia	other	55
English_language	Geography	external	52
Geography	Sports	other	49
other-search	Religion	external	48
Earth	Geography	external	52
Main_Page	Religion	other	51
Geography	Literature	link	46
Physics	Geography	other	35
Science	Geography	link	52
Mathematics	English_language	link	58
Music	Art	external	44
Earth	English_language	external	57
English_language	Wikipedia	link	55
United_States	Literature	other	43
Chemistry	United_States	external	45
Philosophy	Philosophy	other	50
other-empty	Sports	external	44
Music	Sports	other	52
History	Literature	link	51
other-search	Religion	link	61
Sports	History	link	44
Earth	Earth	external	48
History	Main_Page	other	50
English_language	Art	other	50
English_language	History	other	62
Literature	Earth	link	38
Wikipedia	Biology	external	48
United_States	Sports	other	43
Mathematics	Technology	other	56
Wikipedia	Philosophy	other	51
Philosophy	Philosophy	external	48
English_language	Mathematics	link	45
other-internal	History	external	53
Religion	Technology	other	69
Main_Page	Geography	other	48
United_States	Earth	other	52
English_language	Main_Page	other	53
Geography	History	external	47
Geography	Literature	external	56
Music	Philosophy	other	58
Literature	Earth	link	51
other-search	Art	other	48
History	Biology	external	56
Geography	Technology	link	44
Main_Page	United_States	external	51
Wikipedia	Biology	link	50
other-internal	United_States	other	53
Physics	Geography	external	45
United_States	Art	link	62
other-empty	English_language	external	57
Art	Geography	external	46
Mathematics	Music	link	57
Earth	Geography	link	43
Philosophy	Science	external	47
Music	Technology	link	38
World_War_II	Chemistry	other	51
Geography	United_States	link	46
Music	Chemistry	link	47
United_States	Music	link	60
Science	United_States	link	48
Wikipedia	Wikipedia	link	44
Main_Page	Geography	external	54
World_War_II	World_War_II	link	46
Physics	Chemistry	external	33
Philosophy	Religion	external	52
Earth	Mathematics	link	50
Technology	English_language	external	46
Mathematics	Earth	other	51
Earth	Chemistry	other	47
Philosophy	Earth	other	58
History	Literature	link	52
Main_Page	English_language	external	47
Science	Technology	external	47
other-external	Chemistry	link	47
other-empty	United_States	other	46
Science	Art	external	42
Music	Main_Page	link	47
other-search	Technology	external	63
Science	Biology	external	34
Philosophy	Mathematics	other	57
Sports	Sports	other	53
History	World_War_II	other	51
Science	Mathematics	external	51
Chemistry	Art	external	51
other-internal	Geography	external	49
United_States	Main_Page	link	62
History	Technology	other	48
United_States	United_States	external	41
other-search	United_States	link	50
World_War_II	Sports	other	53
other-search	Sports	other	41
Sports	Art	link	41
English_language	Main_Page	link	47
other-empty	Science	other	44
Geography	Earth	other	46
other-external	Technology	external	54
Mathematics	United_States	link	45
Technology	Religion	link	47
other-internal	Sports	link	50
World_War_II	Art	link	48
Earth	Sports	other	59
Biology	Mathematics	link	46
Wikipedia	Main_Page	other	64
Earth	Earth	external	40
Geography	Main_Page	link	47
World_War_II	World_War_II	external	45
Chemistry	Wikipedia	link	45
other-external	Mathematics	external	48
other-internal	Main_Page	other	44
History	Sports	external	47
Mathematics	Literature	other	49
Earth	Art	external	46
other-empty	Wikipedia	external	64
Earth	Technology	external	49
Philosophy	Religion	other	50
English_language	Sports	link	49
other-empty	English_language	other	52
Science	Music	link	51
Religion	Technology	external	45
Music	Geography	other	40
Main_Page	Mathematics	other	48
Science	Main_Page	external	53
Technology	United_States	link	44
Sports	Sports	link	46
Literature	Wikipedia	other	44
United_States	Biology	other	48
other-empty	Earth	other	50
History	Philosophy	link	49
History	Biology	other	41
World_War_II	Main_Page	link	47
Geography	Philosophy	external	50
other-internal	Mathematics	external	45
Religion	English_language	other	35
other-external	History	external	41
Biology	Sports	link	50
Biology	Biology	external	56
World_War_II	Geography	other	43
Philosophy	Physics	other	52
Geography	Philosophy	link	45
Religion	Art	other	44
Sports	Geography	external	50
other-internal	Technology	other	39
Earth	Art	other	37
other-external	Geography	link	54
Wikipedia	History	other	42
Main_Page	English_language	external	43
Philosophy	Science	external	41
other-external	Earth	link	56
Literature	World_War_II	link	62
Literature	Religion	other	44
other-empty	English_language	link	54
Philosophy	Music	external	54
Religion	History	external	49
Geography	Biology	link	49
