prev	curr	type	n
Biology	Technology	other	50
Mathematics	Main_Page	other	50
other-empty	Technology	other	54
History	Philosophy	other	50
Main_Page	Biology	external	59
History	Geography	link	49
Wikipedia	Religion	link	59
Wikipedia	Wikipedia	other	56
Geography	United_States	other	48
Literature	World_War_II	other	52
other-external	Religion	link	63
Main_Page	Geography	link	53
other-external	Mathematics	other	49
Earth	Earth	link	44
other-search	Geography	link	56
Wikipedia	Sports	other	39
Main_Page	Geography	other	60
Geography	Wikipedia	link	51
Art	Main_Page	link	54
Technology	Science	other	38
other-empty	Literature	other	63
Wikipedia	History	external	43
Music	Biology	external	38
Earth	United_States	link	44
Philosophy	Technology	other	49
Literature	Mathematics	link	58
other-search	Philosophy	link	62
Religion	Science	external	49
Art	Wikipedia	other	52
Sports	World_War_II	other	39
Sports	World_War_II	external	48
Earth	Biology	other	46
English_language	Biology	other	53
Geography	Technology	other	38
Wikipedia	Music	link	55
other-external	Sports	external	54
Chemistry	Main_Page	other	53
other-external	World_War_II	other	73
other-empty	Art	other	41
Science	Technology	other	44
World_War_II	Sports	other	64
other-search	United_States	link	51
Religion	Philosophy	other	55
Chemistry	History	external	49
Chemistry	Geography	other	42
other-empty	Physics	external	39
Sports	Wikipedia	link	48
other-empty	Chemistry	link	48
Art	English_language	external	49
United_States	Philosophy	link	62
Technology	Music	other	59
Religion	Physics	external	54
other-internal	Earth	other	61
Science	Science	other	50
Art	Biology	external	60
Geography	Wikipedia	link	34
Sports	Main_Page	other	46
Biology	Literature	external	50
Sports	Music	other	51
World_War_II	Religion	link	51
History	Sports	other	40
Geography	Music	link	42
United_States	Technology	other	57
Mathematics	Wikipedia	external	40
English_language	Philosophy	other	62
Main_Page	Mathematics	other	55
Biology	History	other	66
Technology	World_War_II	other	53
Science	Technology	other	44
Earth	Philosophy	other	53
other-search	Geography	external	60
Music	Physics	other	48
Geography	Physics	external	48
Chemistry	Philosophy	external	44
other-search	Sports	link	77
other-search	Earth	link	45
United_States	Biology	link	57
History	Main_Page	link	53
Geography	Earth	external	50
other-search	Earth	link	45
History	Mathematics	other	45
Art	Sports	other	47
Physics	Wikipedia	external	58
History	English_language	other	43
Mathematics	Earth	other	46
History	Chemistry	link	39
Religion	Music	external	44
Earth	Sports	other	54
Literature	Religion	link	56
Literature	Wikipedia	other	53
Main_Page	Mathematics	other	47
other-search	Philosophy	external	65
Biology	Mathematics	other	38
other-search	Science	link	43
Mathematics	English_language	link	54
Art	Chemistry	link	48
Literature	Religion	link	54
other-empty	Philosophy	other	56
Religion	Mathematics	link	55
Art	United_States	external	48
Art	Main_Page	link	55
United_States	Science	external	54
Music	Biology	external	47
English_language	Literature	external	51
Technology	United_States	link	52
Science	Science	external	55
Music	World_War_II	other	42
World_War_II	Sports	external	36
Chemistry	Technology	external	50
History	Science	link	43
Main_Page	Mathematics	external	45
United_States	Science	external	45
other-empty	Chemistry	other	43
other-empty	Mathematics	link	46
United_States	Geography	external	56
Earth	History	other	48
Main_Page	Art	external	46
Philosophy	Religion	other	52
Philosophy	Wikipedia	external	56
Biology	Wikipedia	external	47
other-search	Chemistry	other	55
Chemistry	Philosophy	external	51
other-internal	Earth	link	45
World_War_II	Technology	link	53
Art	Physics	other	44
Literature	Music	link	51
Main_Page	Philosophy	external	58
other-internal	Philosophy	external	63
Biology	Literature	other	43
Philosophy	Mathematics	external	41
Sports	Earth	other	40
other-search	Music	other	56
English_language	Sports	other	52
English_language	World_War_II	link	56
Earth	Philosophy	other	55
other-empty	Earth	other	55
other-external	Technology	external	56
Physics	United_States	link	54
Sports	Geography	link	42
Philosophy	English_language	link	53
History	Sports	link	39
Main_Page	Mathematics	external	40
other-internal	Technology	external	43
United_States	Wikipedia	external	55
Music	World_War_II	other	49
Physics	United_States	external	57
Music	Wikipedia	other	55
Philosophy	History	other	49
Art	Wikipedia	external	48
other-external	Religion	link	54
other-empty	History	other	41
Sports	Wikipedia	link	49
World_War_II	Sports	external	49
World_War_II	Wikipedia	external	60
Chemistry	English_language	external	43
United_States	Earth	other	59
United_States	History	link	43
United_States	Mathematics	other	47
History	World_War_II	other	63
Science	Main_Page	other	49
Mathematics	Literature	external	52
Chemistry	Main_Page	external	56
other-search	Philosophy	other	36
other-external	Literature	other	40
Religion	World_War_II	link	46
other-internal	Literature	link	55
Wikipedia	Literature	link	50
History	History	external	56
Wikipedia	Main_Page	link	49
Literature	Biology	link	53
Music	Physics	link	54
World_War_II	Main_Page	link	49
Religion	Biology	other	52
other-search	Art	other	57
Art	Wikipedia	link	46
Chemistry	Technology	link	47
other-search	Science	link	52
History	World_War_II	other	51
Chemistry	Science	other	40
other-external	Chemistry	other	51
Science	Literature	other	46
Biology	Sports	other	49
other-search	Biology	external	50
English_language	Religion	other	46
Wikipedia	Physics	link	42
Physics	Science	other	52
Main_Page	Sports	link	34
Literature	Science	link	53
other-external	Physics	external	50
Earth	World_War_II	other	54
Earth	Main_Page	other	56
World_War_II	History	link	58
English_language	Wikipedia	other	43
other-search	Technology	link	50
other-empty	Wikipedia	other	55
Literature	Sports	other	47
Science	Philosophy	external	47
Philosophy	History	external	49
other-external	English_language	other	49
Wikipedia	United_States	external	37
Music	Art	other	45
Biology	Geography	external	58
other-search	World_War_II	other	53
English_language	United_States	link	43
History	Chemistry	external	60
Mathematics	Earth	link	43
Art	Literature	external	54
other-search	Religion	other	57
Religion	Science	other	51
Earth	Chemistry	link	55
Art	Mathematics	link	60
other-external	Main_Page	other	57
Religion	Literature	other	50
Chemistry	Religion	other	45
other-empty	Philosophy	other	53
Wikipedia	Physics	link	50
Earth	World_War_II	external	42
other-external	Earth	other	56
other-internal	Technology	other	46
Literature	Mathematics	link	49
other-search	Literature	link	47
Chemistry	Technology	link	48
Technology	Earth	link	51
other-empty	Physics	other	56
World_War_II	United_States	other	58
Sports	Mathematics	external	45
Biology	Literature	other	65
History	Sports	link	49
Chemistry	Wikipedia	external	39
Geography	History	link	39
Chemistry	Biology	other	45
other-external	World_War_II	link	37
World_War_II	Art	link	49
Art	Mathematics	external	56
Science	English_language	external	49
other-external	Music	link	48
Philosophy	Religion	link	51
Earth	Art	other	48
United_States	Art	other	45
Science	Technology	link	46
other-internal	Biology	external	54
Sports	Philosophy	external	51
Physics	Philosophy	external	57
other-internal	Physics	other	45
other-external	Music	link	44
Music	Earth	link	45
other-external	Literature	external	53
Art	Music	link	41
Science	Physics	other	43
United_States	Religion	external	60
Science	Sports	external	55
Physics	Mathematics	link	44
Sports	Wikipedia	external	49
United_States	Physics	other	53
Biology	Earth	other	68
Art	Earth	external	48
History	Art	external	58
Physics	Mathematics	external	37
World_War_II	Chemistry	other	39
other-external	World_War_II	external	47
Earth	Philosophy	link	55
other-search	Art	other	44
English_language	Chemistry	other	51
other-internal	History	other	48
Technology	Music	other	52
other-empty	World_War_II	other	55
Philosophy	Geography	external	60
Wikipedia	Wikipedia	external	59
other-search	English_language	other	48
Main_Page	Chemistry	external	48
Geography	Philosophy	external	54
Literature	Wikipedia	external	49
other-internal	Wikipedia	other	45
Wikipedia	Technology	link	40
other-empty	Sports	external	54
Geography	English_language	external	45
Technology	Physics	link	57
Science	Religion	link	61
Biology	Music	external	52
Mathematics	Geography	external	47
other-external	Earth	other	58
Earth	Main_Page	external	57
History	Literature	other	67
History	Wikipedia	external	48
Chemistry	Wikipedia	external	50
other-search	Art	other	36
Literature	English_language	external	51
Technology	World_War_II	other	47
Sports	United_States	link	44
Wikipedia	English_language	link	49
Earth	Literature	other	47
English_language	Science	external	48
Science	Philosophy	external	52
other-search	Literature	link	50
Earth	Geography	external	53
Literature	United_States	link	55
Religion	Physics	other	50
Wikipedia	Mathematics	other	50
other-external	Chemistry	external	46
Physics	Technology	other	47
Physics	Earth	link	48
Science	Religion	external	46
Religion	Geography	other	46
Earth	Main_Page	other	52
Biology	United_States	external	58
English_language	Music	other	47
Physics	Wikipedia	other	47
Art	Chemistry	link	59
Technology	United_States	link	46
Science	Main_Page	link	51
Wikipedia	Chemistry	other	34
Philosophy	Technology	other	51
History	Main_Page	other	45
Sports	United_States	external	57
other-internal	Main_Page	link	45
Earth	English_language	link	52
Technology	Science	other	61
Main_Page	Philosophy	link	42
Chemistry	Literature	link	54
other-internal	Technology	link	43
Wikipedia	History	other	52
Earth	Sports	other	48
World_War_II	Mathematics	link	46
Technology	Earth	external	58
United_States	World_War_II	link	41
Sports	Religion	link	52
other-external	Music	link	38
Main_Page	Physics	external	45
Art	United_States	external	43
English_language	Art	link	41
Literature	Chemistry	link	55
Art	Literature	external	45
Chemistry	Art	external	59
Mathematics	Philosophy	other	51
United_States	Art	external	53
Art	Science	link	43
other-search	Literature	external	62
World_War_II	Literature	other	51
United_States	History	other	40
History	Wikipedia	link	48
Physics	Physics	external	47
Technology	Earth	other	57
History	Sports	link	51
United_States	Earth	link	48
History	Geography	link	38
Literature	Main_Page	link	57
Music	Physics	link	61
Earth	World_War_II	link	46
other-empty	World_War_II	other	64
other-empty	Mathematics	other	66
English_language	Mathematics	other	55
Philosophy	World_War_II	link	46
Biology	Main_Page	other	41
Physics	Philosophy	external	40
Music	Technology	external	44
World_War_II	Mathematics	other	42
Mathematics	Mathematics	link	60
Physics	Religion	external	47
History	Mathematics	link	52
Music	Sports	link	44
Literature	Science	link	61
Science	Art	link	47
Philosophy	Main_Page	external	53
other-internal	Philosophy	other	52
Philosophy	Religion	link	58
Literature	Geography	link	50
English_language	Earth	other	49
Literature	Main_Page	external	43
Music	Science	other	50
Religion	Philosophy	external	49
Main_Page	History	other	58
Geography	United_States	other	63
Physics	Literature	link	43
Sports	World_War_II	external	47
Wikipedia	Music	link	53
other-empty	Literature	other	46
Geography	History	external	48
Chemistry	Mathematics	external	45
other-empty	Mathematics	link	35
Chemistry	Literature	link	40
World_War_II	United_States	external	45
Wikipedia	Earth	external	53
English_language	Science	other	55
Religion	Physics	other	43
Philosophy	Art	external	51
Religion	History	link	43
Main_Page	Mathematics	link	53
Mathematics	Art	other	55
History	Art	other	48
Sports	World_War_II	other	56
Physics	Physics	other	55
other-search	Science	other	53
Art	World_War_II	other	55
Earth	Geography	other	46
Religion	Chemistry	link	51
other-internal	Philosophy	external	49
History	Science	link	44
Literature	Mathematics	link	51
Religion	Main_Page	external	62
Literature	Music	external	63
other-search	Literature	link	69
Science	Mathematics	external	68
Religion	Main_Page	other	38
Physics	Biology	external	43
Earth	Wikipedia	external	63
Geography	World_War_II	link	46
Philosophy	Main_Page	external	47
Chemistry	Mathematics	link	55
Technology	English_language	link	50
Science	Art	external	41
Sports	Literature	external	34
World_War_II	English_language	link	36
World_War_II	Music	link	39
other-external	Earth	other	45
Sports	World_War_II	other	63
Physics	Wikipedia	link	54
Literature	Earth	external	44
Chemistry	Geography	link	58
other-empty	Science	external	43
Literature	History	external	51
other-internal	Sports	other	42
Physics	Earth	link	48
History	Earth	other	64
World_War_II	Geography	other	46
Religion	Technology	external	42
Geography	Wikipedia	link	45
Science	Philosophy	other	42
Music	Philosophy	external	43
Science	Sports	link	65
Religion	Wikipedia	external	50
United_States	Sports	link	53
other-internal	World_War_II	link	50
Religion	United_States	link	49
Biology	English_language	external	61
English_language	Physics	external	38
Biology	Science	link	45
Religion	Main_Page	other	47
Earth	English_language	external	48
United_States	Mathematics	external	55
Music	Physics	external	56
Philosophy	Technology	other	58
English_language	Science	external	51
Philosophy	Sports	other	50
other-empty	Physics	other	59
Geography	Religion	link	37
Wikipedia	English_language	link	63
Religion	Main_Page	other	49
History	Main_Page	external	37
Technology	Science	link	48
Physics	Literature	link	52
Main_Page	United_States	other	51
Religion	Geography	external	51
Earth	Literature	other	47
other-empty	Philosophy	external	45
Biology	History	link	54
Earth	Music	link	36
Science	United_States	external	56
Music	Technology	link	56
Physics	Sports	external	43
Geography	Literature	external	37
Main_Page	Philosophy	external	55
Physics	Mathematics	other	50
Mathematics	Geography	other	53
Philosophy	Art	link	39
Geography	Earth	other	43
English_language	United_States	external	55
other-search	Main_Page	other	51
other-empty	World_War_II	other	53
Technology	World_War_II	other	48
Main_Page	English_language	link	49
Music	Mathematics	link	52
Earth	Chemistry	link	51
Earth	Mathematics	external	45
Science	Main_Page	external	37
Technology	Religion	other	61
Sports	Literature	other	47
Chemistry	Technology	external	39
Literature	Geography	external	50
History	Religion	link	39
Religion	History	other	62
other-internal	Main_Page	link	42
other-internal	Physics	link	60
Chemistry	Chemistry	link	53
other-search	World_War_II	link	53
Religion	Mathematics	link	43
Main_Page	World_War_II	other	67
Literature	Science	link	60
Technology	Literature	external	43
Music	Sports	external	60
other-empty	Art	external	51
Technology	Wikipedia	other	42
English_language	History	other	49
Chemistry	Religion	other	48
English_language	United_States	link	48
Biology	English_language	link	34
Science	Main_Page	external	48
Science	Literature	link	59
Chemistry	Technology	external	62
Chemistry	World_War_II	other	50
other-internal	World_War_II	link	58
other-empty	Wikipedia	other	47
Art	Literature	link	58
Religion	Sports	other	52
Philosophy	Earth	link	49
Technology	English_language	link	59
Religion	Science	external	48
Philosophy	Technology	other	45
World_War_II	Science	other	55
other-search	Main_Page	other	46
Sports	World_War_II	link	48
Biology	United_States	link	54
Mathematics	Science	link	62
other-empty	United_States	external	53
Technology	Religion	external	53
other-empty	Technology	external	53
History	Sports	other	57
other-search	Religion	other	48
Earth	Earth	other	47
Biology	Literature	external	52
Religion	Philosophy	external	49
United_States	Wikipedia	other	44
Main_Page	Literature	other	46
Science	Earth	link	48
Technology	Mathematics	external	50
Wikipedia	Geography	external	39
United_States	Literature	external	50
World_War_II	Science	link	47
other-search	English_language	link	50
English_language	Sports	link	51
Chemistry	Literature	other	45
English_language	Technology	link	52
Chemistry	English_language	other	47
Geography	Music	link	50
Mathematics	English_language	other	44
Geography	Literature	link	55
other-internal	Physics	other	57
Earth	Mathematics	other	48
History	English_language	other	44
other-empty	Earth	external	38
Mathematics	Biology	other	42
other-internal	Philosophy	external	40
History	Science	other	58
Music	Physics	link	51
Wikipedia	History	other	62
other-external	History	other	54
Mathematics	Earth	other	41
Sports	Science	external	39
Chemistry	Philosophy	external	48
Science	Biology	link	48
Literature	Chemistry	external	39
other-empty	Philosophy	link	47
Earth	United_States	external	47
Literature	Earth	other	46
Geography	World_War_II	external	47
Literature	Main_Page	external	60
other-internal	Literature	external	54
other-external	Geography	other	47
English_language	Philosophy	external	50
World_War_II	Mathematics	link	50
English_language	Religion	link	36
Science	English_language	other	47
Wikipedia	Art	other	47
Sports	Philosophy	external	49
Sports	United_States	other	61
other-internal	Main_Page	link	58
United_States	Physics	external	51
Philosophy	United_States	external	67
Philosophy	Philosophy	link	44
Geography	Art	link	45
History	English_language	external	51
Earth	Music	link	51
Technology	History	other	61
United_States	Technology	external	50
Wikipedia	Technology	external	47
Physics	Sports	link	53
Literature	United_States	link	50
other-external	Main_Page	external	41
World_War_II	Physics	external	59
Religion	Biology	link	45
Geography	Mathematics	link	62
Physics	History	external	46
Sports	Geography	other	49
Philosophy	Philosophy	other	52
United_States	Music	external	55
Philosophy	History	external	65
Religion	Chemistry	link	52
Philosophy	Art	external	52
Art	Music	external	51
Mathematics	Religion	other	47
Science	World_War_II	other	53
Chemistry	Literature	link	54
Literature	History	other	57
Geography	Music	other	43
Geography	World_War_II	other	49
Earth	Literature	other	54
Technology	Geography	external	44
History	Biology	external	58
Music	Technology	link	49
other-internal	Earth	link	56
History	Philosophy	link	51
Music	Biology	external	47
Art	Technology	link	58
Mathematics	Religion	other	53
Technology	Earth	external	55
Literature	Literature	other	43
Sports	Literature	external	49
Philosophy	Biology	other	54
Chemistry	Art	other	54
United_States	Biology	link	41
other-empty	Main_Page	link	52
Technology	Wikipedia	external	46
Physics	Literature	external	37
Art	Earth	external	57
Music	Religion	external	63
Main_Page	Science	external	57
other-empty	Earth	external	67
Geography	Physics	other	49
Main_Page	Biology	external	48
Religion	Science	other	48
Sports	Physics	other	62
other-external	Physics	external	51
other-internal	Music	link	42
Religion	History	link	47
Physics	Geography	link	46
English_language	Art	link	49
Chemistry	Sports	other	65
Philosophy	Literature	other	65
other-search	Sports	external	40
Music	Earth	other	42
Religion	Technology	other	52
Wikipedia	Literature	link	52
Main_Page	Music	other	43
Sports	Sports	other	51
Religion	Technology	link	44
Physics	Science	other	64
Religion	Philosophy	link	49
other-empty	Music	link	53
other-external	Biology	external	46
Biology	Literature	link	47
other-external	World_War_II	link	44
other-external	Philosophy	link	42
History	Literature	link	66
Music	Physics	other	42
United_States	Chemistry	other	55
Technology	Art	external	46
Religion	World_War_II	external	34
Biology	Religion	other	45
History	Art	external	52
Music	Philosophy	link	55
United_States	Technology	external	63
Physics	English_language	external	66
Technology	Religion	external	51
other-search	Music	other	56
Mathematics	Biology	external	46
other-external	Chemistry	external	45
Wikipedia	Technology	external	58
Religion	Music	link	50
United_States	Wikipedia	link	45
Art	Earth	external	57
other-external	Physics	other	54
English_language	Sports	link	58
Chemistry	Earth	external	59
Biology	Literature	other	43
Main_Page	Chemistry	link	39
Physics	Literature	external	53
Religion	Wikipedia	other	43
Earth	Science	other	50
Main_Page	Religion	external	54
Science	Chemistry	other	58
Geography	Biology	other	52
Chemistry	Mathematics	other	55
Physics	Science	link	40
Physics	Physics	other	44
History	Physics	link	53
Chemistry	Sports	other	50
Literature	Technology	other	53
Literature	Science	external	52
Earth	English_language	external	71
other-external	English_language	link	45
Philosophy	Biology	external	59
Wikipedia	Geography	link	59
Geography	World_War_II	link	52
Main_Page	Earth	external	48
Earth	World_War_II	external	55
other-internal	English_language	external	42
Literature	Geography	external	47
other-empty	History	external	52
Science	Philosophy	external	47
History	Geography	link	46
other-empty	Art	other	51
United_States	United_States	link	52
Biology	Science	link	51
Earth	Physics	link	61
History	Physics	external	49
other-external	Science	link	47
other-external	English_language	external	44
English_language	Physics	link	53
History	Geography	other	59
Religion	Philosophy	other	49
Art	Wikipedia	link	44
Technology	World_War_II	external	52
Biology	Religion	external	51
Physics	United_States	external	36
Main_Page	Chemistry	other	53
History	Philosophy	external	47
Chemistry	Music	other	39
Literature	Chemistry	other	53
History	Art	other	45
Art	Physics	other	57
Earth	World_War_II	other	51
Geography	Science	external	53
Literature	Science	external	45
Chemistry	United_States	external	48
English_language	Geography	other	60
Geography	Chemistry	external	48
Literature	Physics	external	54
Mathematics	Wikipedia	link	50
Geography	History	external	51
Science	Science	link	51
Technology	Literature	link	67
Biology	Art	other	52
Art	Geography	other	48
World_War_II	Science	external	51
United_States	United_States	other	54
other-search	Mathematics	link	40
Chemistry	Philosophy	external	47
Religion	Sports	link	50
Physics	Physics	other	59
History	Literature	external	46
Main_Page	History	external	42
Literature	Sports	link	56
Earth	Religion	external	43
Biology	Chemistry	external	47
Physics	World_War_II	link	52
Philosophy	Sports	other	59
Mathematics	Religion	link	64
Music	United_States	link	51
Main_Page	Music	external	38
other-empty	Physics	external	45
Philosophy	Geography	other	58
History	Science	external	46
Religion	Physics	other	50
Music	Art	link	57
Technology	Physics	link	68
Mathematics	Music	external	48
other-internal	Religion	other	51
Religion	Music	other	55
World_War_II	Technology	external	51
Biology	Science	other	47
Music	Music	other	46
Literature	Religion	link	51
English_language	Wikipedia	other	51
Science	Physics	link	33
Wikipedia	Art	other	57
other-internal	Wikipedia	external	56
Science	Main_Page	external	51
Philosophy	Mathematics	link	52
Art	Wikipedia	external	56
Geography	Chemistry	link	61
Wikipedia	Earth	other	54
Technology	History	external	56
other-internal	Sports	other	48
World_War_II	Philosophy	external	48
History	Sports	other	49
Philosophy	Music	link	51
Earth	World_War_II	link	52
English_language	Wikipedia	link	54
English_language	Literature	other	57
other-empty	Mathematics	link	44
other-external	Science	external	46
Earth	Earth	link	41
Wikipedia	Biology	link	31
Wikipedia	Art	other	50
other-internal	United_States	other	47
Music	Technology	link	44
Music	Religion	other	48
Sports	Wikipedia	link	43
Physics	English_language	link	49
Music	Physics	external	47
History	English_language	external	36
other-internal	Main_Page	other	48
Earth	Art	external	49
Music	World_War_II	external	52
English_language	Music	link	44
Literature	Physics	link	45
Wikipedia	Chemistry	other	61
other-external	United_States	link	45
Physics	Music	other	47
English_language	Wikipedia	external	45
English_language	Religion	other	41
other-search	Literature	external	45
Main_Page	Sports	external	48
Literature	Earth	link	49
Mathematics	World_War_II	external	49
Physics	World_War_II	other	49
Technology	World_War_II	external	55
History	Chemistry	other	48
World_War_II	Art	link	52
Biology	Earth	other	42
Religion	Art	link	48
other-external	Literature	external	51
English_language	Chemistry	other	62
Art	Geography	link	39
Earth	Music	link	46
other-search	Geography	link	50
English_language	United_States	other	50
World_War_II	Mathematics	other	48
Physics	Technology	external	50
English_language	Technology	link	49
Science	Biology	other	52
Mathematics	Chemistry	external	59
other-internal	Wikipedia	external	51
other-external	Sports	other	59
Physics	United_States	external	50
other-search	United_States	link	41
Geography	Geography	external	51
Biology	Mathematics	link	50
United_States	Literature	other	52
Literature	Science	other	45
Physics	Religion	external	57
Mathematics	History	link	45
World_War_II	Technology	link	51
Biology	Religion	link	52
Wikipedia	Sports	link	54
English_language	World_War_II	link	56
Literature	Geography	external	47
History	Mathematics	external	54
other-empty	Sports	other	48
Physics	Art	other	56
other-search	United_States	other	57
Mathematics	United_States	external	36
World_War_II	English_language	external	62
other-empty	Religion	link	56
other-search	Geography	external	56
Philosophy	Philosophy	other	46
United_States	Philosophy	external	58
other-empty	Science	link	47
World_War_II	World_War_II	other	46
Music	Science	external	49
United_States	Mathematics	other	48
Geography	Technology	link	51
other-external	Science	external	34
Religion	Mathematics	external	51
Main_Page	Main_Page	external	46
Physics	Religion	external	49
English_language	Mathematics	external	54
Art	Geography	link	57
Chemistry	Music	other	49
English_language	Literature	link	54
United_States	History	external	48
Literature	Technology	external	50
Main_Page	Science	other	47
Biology	Geography	link	49
other-internal	Mathematics	other	44
Mathematics	Philosophy	link	45
Literature	Wikipedia	link	51
World_War_II	Mathematics	external	45
Earth	World_War_II	other	45
Art	Mathematics	external	42
Main_Page	Wikipedia	link	47
Sports	Main_Page	external	45
Art	Mathematics	link	53
Sports	Religion	link	47
Literature	Art	external	46
Chemistry	History	other	53
History	Religion	link	49
Sports	Earth	external	51
other-external	Biology	external	46
Sports	Religion	other	52
Technology	Art	link	56
other-empty	Chemistry	other	37
English_language	United_States	other	54
English_language	Wikipedia	link	46
English_language	United_States	link	49
Science	History	other	41
Biology	Science	external	42
Main_Page	Religion	external	41
other-external	Physics	other	37
World_War_II	Technology	link	58
Literature	Mathematics	other	52
Philosophy	Technology	other	41
Science	United_States	link	52
other-internal	Religion	link	47
Technology	Art	other	38
Biology	English_language	other	44
Wikipedia	Music	link	57
other-search	Chemistry	link	44
Main_Page	Literature	other	55
Chemistry	Earth	link	54
other-empty	Science	external	48
United_States	Earth	external	46
World_War_II	Geography	link	47
Sports	Science	external	53
Main_Page	Main_Page	link	43
Sports	Science	other	47
Philosophy	United_States	external	47
other-empty	Physics	external	51
Physics	Music	other	52
Religion	Geography	other	47
United_States	Biology	other	56
Geography	Philosophy	link	56
World_War_II	History	link	62
Geography	Earth	link	43
Earth	Main_Page	other	59
Art	History	link	45
Biology	Literature	other	54
Geography	Biology	external	61
History	Mathematics	link	45
Philosophy	English_language	other	50
United_States	Geography	external	52
other-external	Wikipedia	other	62
Chemistry	United_States	other	38
Main_Page	Earth	link	43
Sports	Geography	external	51
other-search	Music	external	45
Religion	Philosophy	other	48
English_language	Chemistry	link	63
other-empty	Chemistry	external	47
Mathematics	Sports	link	45
other-empty	Religion	external	54
World_War_II	Mathematics	link	43
Physics	Wikipedia	other	45
other-search	Religion	other	60
Biology	Chemistry	link	51
World_War_II	Physics	other	56
Music	Main_Page	external	53
Main_Page	Biology	other	42
English_language	Chemistry	link	53
Religion	Wikipedia	external	52
Philosophy	Music	link	55
Mathematics	Literature	link	45
other-search	Mathematics	external	38
Literature	English_language	external	64
Art	Biology	external	48
other-search	Main_Page	external	54
Physics	English_language	other	67
Literature	Philosophy	other	53
Technology	World_War_II	link	62
Art	Main_Page	link	46
other-empty	English_language	link	54
Science	Main_Page	external	41
Wikipedia	United_States	other	45
Main_Page	Science	external	42
Main_Page	Chemistry	link	54
other-external	Art	link	51
Main_Page	Chemistry	other	36
United_States	Music	external	53
Chemistry	Physics	link	54
Sports	Science	link	43
Physics	Art	external	60
other-external	Biology	other	48
Art	Literature	link	51
World_War_II	History	other	43
other-external	World_War_II	link	41
other-empty	Literature	external	44
Philosophy	World_War_II	external	58
Sports	English_language	external	62
United_States	Biology	external	54
Biology	Philosophy	external	55
World_War_II	United_States	other	45
other-external	Religion	external	44
Physics	Biology	link	45
Philosophy	Art	external	42
United_States	History	external	61
Literature	Literature	other	47
Biology	Earth	other	44
Physics	Biology	other	62
Geography	Chemistry	external	57
Geography	Wikipedia	external	49
English_language	Technology	other	50
United_States	Religion	link	58
Earth	Technology	link	54
United_States	Technology	link	43
Sports	Physics	link	49
other-empty	Biology	link	49
Philosophy	English_language	external	53
Technology	Chemistry	link	53
Chemistry	Earth	other	56
Sports	Science	external	49
Geography	English_language	link	65
Philosophy	Music	link	39
Technology	Literature	external	57
Art	Music	link	57
other-internal	Wikipedia	other	54
other-search	Main_Page	external	38
Chemistry	Biology	other	53
Main_Page	Geography	other	46
other-search	Mathematics	link	50
Chemistry	Physics	link	55
Mathematics	Art	other	55
Biology	Chemistry	other	61
Earth	Sports	link	61
Main_Page	Religion	link	49
Technology	English_language	external	52
History	Main_Page	external	55
Mathematics	Main_Page	external	45
Science	Biology	link	51
other-search	Earth	link	46
Technology	Art	other	43
Art	Earth	external	47
Wikipedia	Philosophy	external	45
other-internal	Geography	external	58
Geography	Physics	link	49
United_States	Music	other	47
Literature	Technology	link	56
Earth	Technology	link	58
other-external	Art	external	52
Biology	History	external	41
Science	Physics	link	56
Science	United_States	other	43
other-empty	Philosophy	external	51
Philosophy	Wikipedia	link	50
Religion	Philosophy	external	36
Sports	United_States	link	52
Geography	English_language	link	53
World_War_II	English_language	external	39
Physics	Geography	external	42
Geography	Philosophy	other	49
Art	Technology	link	54
other-external	Main_Page	external	53
Art	Technology	other	58
Chemistry	Chemistry	link	37
Wikipedia	Geography	external	44
Earth	Sports	external	55
Earth	Philosophy	external	48
Technology	Art	link	49
Biology	World_War_II	external	52
Geography	Main_Page	other	54
Earth	United_States	other	60
Science	Biology	link	54
Geography	Chemistry	link	52
Literature	Chemistry	other	56
World_War_II	Music	other	49
other-search	Technology	other	50
Literature	World_War_II	link	43
Science	World_War_II	other	45
other-empty	Literature	external	43
Chemistry	Technology	external	51
Chemistry	World_War_II	external	47
other-search	United_States	other	48
History	Music	link	40
Music	Literature	link	51
Art	Wikipedia	external	44
Wikipedia	Wikipedia	external	58
other-search	Philosophy	other	50
United_States	Earth	other	51
Mathematics	Chemistry	external	41
History	Geography	external	53
Religion	Geography	other	44
History	Music	other	56
Geography	Technology	link	49
Geography	Geography	link	49
Philosophy	Mathematics	link	45
World_War_II	Religion	external	57
Music	Literature	other	42
English_language	Chemistry	other	49
other-internal	Earth	link	48
Physics	Earth	external	50
other-empty	World_War_II	other	46
other-empty	Science	external	47
Sports	Geography	other	52
Main_Page	Religion	external	49
Physics	Technology	link	49
Science	Main_Page	other	57
Music	Main_Page	other	57
other-internal	Music	other	51
World_War_II	Main_Page	external	47
Philosophy	Literature	external	48
Music	English_language	link	39
Physics	Mathematics	other	48
Science	Literature	link	55
Philosophy	Technology	other	61
World_War_II	Religion	external	54
Music	History	other	57
Technology	World_War_II	external	48
Chemistry	United_States	external	47
Science	Mathematics	other	43
Geography	Technology	link	41
United_States	English_language	other	49
Geography	Philosophy	other	45
Sports	History	other	48
Geography	Main_Page	link	58
other-external	Chemistry	other	47
Earth	Chemistry	link	63
United_States	Physics	link	45
Literature	Sports	other	48
other-empty	Mathematics	other	47
World_War_II	Geography	other	53
Earth	Science	other	46
Art	Music	other	61
