prev	curr	type	n
Main_Page	English_language	link	40
other-empty	Biology	link	45
Physics	United_States	other	52
United_States	Geography	external	52
History	Philosophy	link	55
World_War_II	Technology	link	69
Literature	Mathematics	other	57
Chemistry	World_War_II	link	63
other-external	Wikipedia	external	43
other-internal	Religion	external	60
Music	History	external	65
Literature	Biology	link	54
Philosophy	Sports	other	49
Music	Religion	external	52
Biology	Music	other	41
Technology	Main_Page	other	50
Wikipedia	Art	external	60
Geography	Sports	link	68
other-internal	Technology	link	61
other-external	Music	link	59
Religion	Physics	link	42
other-external	Biology	external	47
History	Literature	other	50
Music	Science	link	63
Physics	History	link	41
Mathematics	Technology	other	34
Technology	English_language	external	52
Philosophy	Religion	other	51
Main_Page	Main_Page	other	70
World_War_II	Wikipedia	link	54
Art	English_language	external	45
Wikipedia	Earth	external	57
Main_Page	Technology	external	34
Geography	Mathematics	other	45
Religion	History	other	46
History	Music	external	44
Earth	United_States	link	42
Science	Earth	other	55
Technology	United_States	other	61
Science	Physics	external	53
Earth	Wikipedia	other	53
other-search	Biology	other	27
Mathematics	Art	other	43
Music	Music	external	54
Religion	Sports	link	57
Music	History	other	55
other-internal	Philosophy	external	39
Philosophy	Technology	link	29
Religion	Biology	external	61
other-search	Religion	other	45
other-internal	Earth	other	53
United_States	World_War_II	link	52
Music	Science	external	42
Literature	Wikipedia	other	38
Physics	Main_Page	link	58
Philosophy	Main_Page	external	40
Music	Sports	other	52
Earth	Earth	external	29
Biology	Music	other	51
Chemistry	Chemistry	other	35
Physics	English_language	other	68
Earth	Science	other	44
Main_Page	Sports	external	60
Geography	Chemistry	external	34
Science	Main_Page	other	68
Earth	World_War_II	external	46
United_States	Mathematics	external	54
other-external	Philosophy	other	64
Science	Geography	link	66
other-empty	United_States	link	75
English_language	Music	link	50
Main_Page	Music	external	55
Mathematics	Literature	link	39
Music	Religion	link	43
Chemistry	World_War_II	external	53
English_language	English_language	other	50
History	Main_Page	other	63
Literature	Wikipedia	other	57
United_States	Technology	link	45
other-internal	Literature	external	46
Science	Religion	link	52
other-empty	Earth	external	41
Art	Art	other	44
Music	Music	other	55
Religion	English_language	external	61
Sports	Physics	external	44
Philosophy	Religion	link	34
Earth	Sports	other	46
Main_Page	Music	other	60
Sports	Religion	external	45
United_States	United_States	other	58
Earth	History	external	50
Technology	History	external	55
Literature	Biology	external	41
Science	Geography	external	29
Music	Wikipedia	link	61
Music	Earth	link	53
Philosophy	Religion	link	36
Biology	Geography	other	47
Philosophy	Wikipedia	external	39
other-empty	Geography	external	40
Mathematics	English_language	external	67
Earth	Philosophy	external	47
Geography	United_States	link	61
Science	History	external	59
Mathematics	Sports	link	54
Music	Literature	other	57
Literature	Sports	external	40
Biology	Biology	other	62
Physics	Science	link	58
Chemistry	World_War_II	link	49
Technology	History	external	42
Earth	Chemistry	other	41
Art	Geography	link	57
Sports	Science	link	33
United_States	Physics	external	49
History	Geography	external	41
Physics	Chemistry	link	55
World_War_II	World_War_II	link	61
Chemistry	United_States	link	32
Mathematics	Art	external	57
Sports	Literature	link	45
History	Wikipedia	other	57
Technology	World_War_II	link	37
Geography	Sports	external	35
Philosophy	Music	other	48
Art	Literature	link	49
Science	Wikipedia	external	45
Wikipedia	History	link	49
other-search	Religion	other	46
World_War_II	Wikipedia	external	45
Music	Music	other	44
other-internal	History	other	70
Chemistry	Biology	link	49
other-search	Art	external	45
Music	Literature	other	34
Earth	Chemistry	other	36
Philosophy	Art	other	52
other-external	Philosophy	external	40
Geography	Music	external	59
other-empty	Literature	external	44
United_States	Art	other	52
Chemistry	Religion	external	48
Music	Religion	other	40
Geography	Art	other	54
Music	Chemistry	external	36
United_States	Geography	other	72
Literature	Biology	other	43
other-empty	Technology	link	65
World_War_II	Sports	link	45
World_War_II	Philosophy	other	63
Main_Page	Sports	external	40
Mathematics	Main_Page	other	50
other-internal	United_States	link	67
Art	United_States	link	48
Chemistry	English_language	other	47
Geography	Chemistry	link	65
Philosophy	Geography	other	47
Art	Literature	external	56
Literature	History	external	38
other-search	Chemistry	external	47
other-search	Geography	external	60
Mathematics	Geography	link	48
United_States	Religion	other	63
World_War_II	Literature	external	53
Religion	Biology	other	41
Literature	United_States	link	52
Wikipedia	Technology	link	42
Main_Page	World_War_II	other	43
Mathematics	Wikipedia	external	52
other-search	World_War_II	external	37
Sports	Philosophy	link	44
Religion	United_States	link	62
Science	Technology	external	58
Religion	United_States	link	34
Geography	Physics	other	52
Geography	Biology	other	61
English_language	History	link	41
Art	English_language	external	45
other-search	History	external	61
Biology	Technology	other	56
Technology	Technology	other	60
other-external	Geography	external	48
Literature	Geography	external	46
other-internal	Philosophy	other	40
Physics	Geography	external	44
other-external	United_States	link	51
Science	Main_Page	external	49
other-empty	Biology	other	38
Geography	United_States	external	46
Geography	United_States	external	47
Sports	Mathematics	other	33
Wikipedia	Sports	link	54
Geography	Wikipedia	link	52
History	Literature	other	39
History	United_States	link	42
Mathematics	Chemistry	other	48
English_language	Music	other	46
World_War_II	English_language	link	55
History	Physics	external	44
other-search	Chemistry	link	57
Sports	Literature	external	44
Philosophy	Philosophy	external	54
United_States	Science	link	45
other-external	Chemistry	external	40
Wikipedia	Literature	other	49
Philosophy	Music	link	55
Technology	Chemistry	other	52
Philosophy	Technology	link	36
Wikipedia	Earth	external	59
History	Literature	link	42
Religion	Sports	link	47
Geography	Mathematics	external	61
Biology	Art	external	38
World_War_II	Technology	link	51
Literature	Chemistry	other	53
Physics	Biology	link	73
Religion	Art	external	43
Religion	United_States	link	46
History	Philosophy	link	34
Biology	Science	external	50
Music	United_States	external	57
other-external	Science	external	60
Philosophy	Chemistry	external	49
History	Sports	other	42
Religion	Wikipedia	link	56
Wikipedia	Art	link	41
Sports	Religion	external	50
World_War_II	Literature	other	36
Chemistry	Literature	link	59
Geography	Art	external	55
Religion	Technology	external	47
other-internal	Technology	link	43
Wikipedia	United_States	link	41
History	Music	external	48
Science	Biology	other	66
other-search	Philosophy	external	47
Chemistry	Wikipedia	other	35
Literature	Philosophy	other	55
Philosophy	Chemistry	external	43
Science	Technology	link	39
Literature	Mathematics	link	59
Chemistry	History	link	61
Music	Science	external	53
English_language	Mathematics	external	41
Chemistry	Technology	other	52
other-external	Main_Page	other	41
Wikipedia	Wikipedia	external	34
Chemistry	Mathematics	other	53
Main_Page	Chemistry	external	52
Geography	Main_Page	external	28
Music	Sports	link	46
Chemistry	Music	external	61
Sports	Wikipedia	external	42
Chemistry	Mathematics	link	56
Sports	Mathematics	link	58
United_States	Physics	link	50
World_War_II	Biology	other	71
Mathematics	Philosophy	external	47
other-external	United_States	link	55
United_States	Mathematics	external	53
Chemistry	Chemistry	external	58
Biology	Mathematics	other	48
Science	Main_Page	link	61
Philosophy	History	external	68
History	Science	link	28
Biology	Mathematics	external	61
other-external	Chemistry	external	39
Geography	Main_Page	link	58
Main_Page	Main_Page	external	53
Literature	Biology	other	51
Mathematics	Earth	external	55
Religion	Geography	other	42
Sports	Mathematics	link	56
Earth	United_States	external	54
United_States	Music	link	48
Music	Wikipedia	link	59
Science	Physics	external	46
Geography	Mathematics	external	59
other-empty	History	external	53
United_States	Mathematics	link	51
Music	Wikipedia	external	52
Science	Literature	external	63
Chemistry	Sports	link	62
Philosophy	Sports	other	37
Geography	English_language	external	34
Physics	History	other	44
Biology	Wikipedia	external	42
Mathematics	Literature	external	62
Biology	Mathematics	link	45
other-empty	Literature	link	47
other-internal	Mathematics	other	42
Art	History	link	44
Philosophy	United_States	link	46
Earth	Technology	other	61
Science	Science	external	30
Literature	United_States	other	36
Wikipedia	Mathematics	external	34
Wikipedia	Art	link	46
English_language	Chemistry	link	63
Sports	World_War_II	external	51
other-external	Art	other	53
other-external	Wikipedia	external	59
Physics	World_War_II	link	41
Geography	Biology	external	68
other-search	Science	link	64
Religion	Technology	link	40
Science	Geography	other	55
World_War_II	Geography	external	58
World_War_II	World_War_II	other	43
Philosophy	Earth	external	58
History	Philosophy	other	57
Literature	Sports	other	59
English_language	Chemistry	link	59
Biology	Philosophy	other	41
Music	World_War_II	other	39
History	Sports	link	40
Literature	Art	external	46
Religion	Technology	external	60
other-external	Science	external	53
Philosophy	Science	link	54
other-external	Technology	other	30
Science	Sports	external	49
other-empty	Geography	external	49
other-external	Wikipedia	other	44
United_States	History	link	36
other-external	Sports	link	52
World_War_II	Technology	link	53
Literature	Art	external	56
Religion	World_War_II	link	43
Science	Earth	external	38
other-empty	Main_Page	external	55
Literature	Geography	other	68
Chemistry	Religion	link	52
Physics	Music	other	44
World_War_II	Art	other	58
Earth	Main_Page	external	30
Geography	Geography	external	40
other-search	Geography	other	50
History	Main_Page	other	37
Geography	Sports	link	69
World_War_II	Main_Page	other	60
English_language	Main_Page	external	54
History	English_language	other	45
Art	Wikipedia	other	54
Chemistry	English_language	external	53
Wikipedia	Mathematics	link	60
Literature	Art	external	45
Chemistry	Chemistry	external	59
Geography	Geography	other	41
other-search	Mathematics	other	54
Chemistry	Chemistry	other	64
Mathematics	History	external	83
Sports	Biology	link	55
United_States	Literature	other	56
Earth	Biology	other	65
Main_Page	Music	external	37
other-internal	Chemistry	external	56
Music	Earth	external	54
Religion	Geography	link	52
Music	English_language	external	50
Biology	Sports	link	50
Literature	Technology	external	46
other-internal	English_language	link	63
Biology	Literature	other	31
History	World_War_II	link	34
Religion	Chemistry	external	61
Chemistry	English_language	link	53
Philosophy	Geography	other	38
other-internal	Technology	external	53
Literature	Sports	link	49
Chemistry	Religion	other	43
Science	Mathematics	other	40
Art	Wikipedia	other	30
Physics	Chemistry	link	50
other-external	Science	external	44
Art	English_language	link	63
other-internal	Main_Page	external	46
Biology	Geography	other	50
History	Sports	other	37
Geography	Technology	external	42
History	English_language	external	47
other-empty	Mathematics	other	40
Religion	Biology	external	45
World_War_II	Geography	other	40
Mathematics	United_States	external	61
Biology	Wikipedia	link	48
Main_Page	Science	link	49
Literature	History	link	45
other-internal	Literature	other	68
Art	Literature	link	44
United_States	Wikipedia	other	48
History	Main_Page	external	42
Geography	Literature	external	60
other-external	Literature	external	42
Wikipedia	Chemistry	other	47
English_language	Main_Page	other	56
Religion	Main_Page	external	43
Sports	Science	other	58
Main_Page	United_States	external	55
Mathematics	Earth	link	59
Sports	Physics	other	44
Music	Science	link	56
other-empty	World_War_II	link	43
other-search	Physics	other	45
English_language	Mathematics	other	42
other-internal	Mathematics	link	43
Science	Religion	other	40
other-empty	English_language	other	47
History	English_language	external	64
World_War_II	Science	other	45
Art	World_War_II	other	68
Sports	Art	link	53
other-empty	Technology	external	33
History	Geography	other	56
Main_Page	Chemistry	external	49
other-external	Mathematics	external	29
Literature	Biology	other	54
Biology	World_War_II	link	42
Music	Wikipedia	external	41
Geography	Philosophy	other	58
Literature	Music	external	35
World_War_II	Technology	link	62
Main_Page	Chemistry	external	52
Sports	Mathematics	link	44
Main_Page	United_States	link	46
Philosophy	World_War_II	external	38
other-external	Sports	other	40
Technology	History	link	59
United_States	History	external	37
Biology	Chemistry	other	57
other-external	Technology	external	47
Philosophy	Biology	link	47
Biology	Earth	link	49
Main_Page	Literature	other	37
Wikipedia	Wikipedia	external	45
Philosophy	Main_Page	other	39
Wikipedia	Literature	external	50
other-internal	World_War_II	external	38
Literature	Chemistry	external	44
Philosophy	Literature	other	59
other-internal	Philosophy	other	49
other-internal	Music	other	36
Chemistry	History	external	42
other-internal	Biology	link	58
Geography	Earth	other	49
Literature	Physics	link	66
United_States	Religion	link	60
Geography	Mathematics	other	57
Science	Physics	link	48
Technology	Geography	external	52
English_language	Sports	link	58
other-external	Biology	other	60
Music	Sports	other	36
Physics	Religion	external	54
Mathematics	Philosophy	link	47
Technology	Literature	other	45
Literature	Mathematics	link	47
Music	Mathematics	other	55
Philosophy	Technology	other	48
Chemistry	Wikipedia	external	42
other-external	Wikipedia	other	51
Music	Biology	other	53
Earth	Geography	external	56
English_language	Art	other	51
Religion	Main_Page	other	50
Science	Biology	external	44
other-search	English_language	other	58
World_War_II	Wikipedia	other	47
Geography	History	other	44
Philosophy	Earth	external	60
Earth	Technology	link	38
Main_Page	Music	other	49
Chemistry	Physics	link	84
Biology	History	link	63
History	Biology	external	61
Music	Sports	link	44
Religion	World_War_II	link	38
other-empty	World_War_II	other	53
Geography	Earth	link	52
Religion	History	external	41
History	Chemistry	other	40
Religion	Literature	other	56
Literature	Biology	link	48
Biology	Wikipedia	other	64
Chemistry	Sports	other	61
Mathematics	United_States	other	65
United_States	Earth	external	50
Chemistry	Earth	link	69
Mathematics	Philosophy	external	59
Mathematics	Wikipedia	link	41
Technology	Mathematics	other	46
Technology	Philosophy	external	50
Sports	Physics	external	43
Geography	Earth	link	52
Chemistry	English_language	external	42
Technology	Art	other	40
Religion	Religion	external	46
World_War_II	Chemistry	external	42
Sports	Philosophy	link	58
Science	United_States	external	33
other-empty	Literature	link	51
Sports	English_language	other	58
History	Earth	external	59
other-search	Chemistry	link	39
Technology	Mathematics	link	56
Main_Page	Philosophy	link	71
Wikipedia	English_language	external	62
Wikipedia	Literature	other	51
Earth	Earth	other	42
other-external	English_language	external	47
Earth	Main_Page	other	35
Earth	Wikipedia	link	62
Main_Page	Mathematics	link	48
History	Physics	other	53
Science	Art	other	62
other-search	Earth	external	46
English_language	World_War_II	external	55
Technology	Technology	other	57
English_language	History	link	46
Technology	Art	link	47
Religion	History	other	37
other-empty	Philosophy	external	47
English_language	Physics	other	55
Literature	Art	external	35
Geography	Earth	external	44
Main_Page	Technology	external	43
Main_Page	English_language	other	52
Music	Philosophy	other	65
other-internal	Physics	external	54
Biology	Wikipedia	other	58
Technology	Music	external	58
Main_Page	Chemistry	other	52
Art	Literature	external	48
Religion	Mathematics	external	52
Technology	Chemistry	other	51
Science	Literature	external	48
Sports	World_War_II	external	42
Chemistry	Physics	other	43
Earth	Geography	other	41
Main_Page	Mathematics	other	66
Music	Main_Page	link	68
other-search	Religion	external	62
Religion	World_War_II	external	43
Art	Earth	link	41
Science	Science	link	40
History	Art	external	64
Music	Philosophy	link	34
Biology	Chemistry	other	32
Wikipedia	Technology	other	42
Art	United_States	other	48
Earth	Geography	external	44
Earth	Earth	other	54
Literature	English_language	link	50
Chemistry	United_States	external	57
Earth	Philosophy	other	36
other-internal	English_language	external	48
Chemistry	Literature	external	32
other-external	Physics	link	37
Physics	Chemistry	link	48
Literature	Mathematics	other	44
other-internal	Geography	other	52
Technology	Literature	external	31
Earth	Mathematics	external	55
Geography	Wikipedia	external	61
Literature	Chemistry	link	40
Physics	Religion	external	40
Religion	Religion	external	50
English_language	Technology	external	61
Physics	Chemistry	other	61
History	Geography	other	70
Art	Sports	other	57
Science	Mathematics	other	46
Science	Chemistry	link	43
Chemistry	Art	link	38
other-external	English_language	external	51
Wikipedia	Literature	other	47
World_War_II	Wikipedia	external	48
World_War_II	Science	external	48
History	Art	external	52
other-search	Physics	link	57
Philosophy	History	link	59
Biology	Geography	link	59
Science	Physics	external	48
World_War_II	Music	other	48
other-internal	English_language	link	50
Biology	Wikipedia	link	63
Physics	World_War_II	link	69
Geography	World_War_II	link	55
World_War_II	English_language	external	42
Mathematics	Literature	other	47
Mathematics	Philosophy	external	48
Technology	Sports	external	49
Technology	Music	external	36
other-internal	History	external	69
Wikipedia	Biology	external	58
World_War_II	Music	other	44
Sports	English_language	other	49
Literature	Main_Page	other	42
Wikipedia	Religion	link	49
Religion	Art	link	63
Geography	Wikipedia	external	34
Biology	English_language	link	49
Religion	Literature	external	48
Technology	Philosophy	external	41
Science	Science	other	50
Wikipedia	Music	other	46
Literature	Physics	other	30
Chemistry	Sports	link	43
other-search	Philosophy	link	43
Geography	Sports	other	48
Science	Wikipedia	external	68
United_States	History	external	42
other-external	Art	link	68
Sports	Sports	link	52
Wikipedia	Biology	link	52
Mathematics	Biology	other	50
Earth	Art	external	37
other-search	Biology	other	57
other-external	Literature	other	51
other-search	Philosophy	link	46
Technology	World_War_II	link	43
Sports	Philosophy	other	64
Geography	Music	other	52
other-internal	Science	other	62
Earth	Technology	link	56
other-empty	Mathematics	other	40
other-empty	Physics	link	51
Sports	Chemistry	other	41
World_War_II	World_War_II	link	51
Literature	Technology	link	43
Physics	Religion	link	32
Philosophy	Wikipedia	link	50
Technology	World_War_II	link	41
United_States	Biology	link	38
Earth	Science	external	53
World_War_II	Science	external	39
Biology	United_States	other	45
other-internal	Main_Page	other	45
Religion	Technology	external	42
Geography	History	external	69
Sports	Mathematics	link	57
Main_Page	English_language	external	43
Sports	Biology	other	35
Religion	World_War_II	external	45
Chemistry	World_War_II	link	46
Physics	History	link	39
Art	Science	link	34
other-search	Music	other	59
Biology	Science	link	51
Philosophy	English_language	external	65
English_language	World_War_II	other	53
Sports	Geography	link	52
other-external	World_War_II	link	45
other-search	Mathematics	external	56
Philosophy	Religion	other	45
other-internal	Science	other	48
English_language	Earth	external	59
Wikipedia	Physics	link	71
Art	Biology	other	48
Wikipedia	Literature	external	55
Earth	Physics	external	40
Main_Page	History	external	53
Mathematics	Mathematics	other	63
Art	Earth	link	61
other-external	Science	link	56
Mathematics	Geography	external	44
other-internal	English_language	external	38
Sports	Sports	link	45
Technology	Main_Page	external	34
Chemistry	Earth	other	40
United_States	United_States	other	41
Religion	Biology	other	35
other-external	Philosophy	external	68
Music	Technology	other	62
History	Earth	link	59
English_language	Earth	other	71
Main_Page	Biology	other	36
Sports	Literature	external	53
Biology	Art	other	52
Religion	United_States	link	48
Chemistry	Earth	link	49
History	Mathematics	other	52
Chemistry	World_War_II	external	53
Religion	Chemistry	other	65
Main_Page	World_War_II	other	49
Science	Physics	external	38
Sports	Main_Page	other	55
other-empty	Earth	other	81
World_War_II	History	link	51
other-search	History	external	66
Sports	Art	other	49
other-empty	Philosophy	external	49
Philosophy	Wikipedia	external	56
World_War_II	Technology	link	57
Physics	World_War_II	other	41
other-empty	Music	link	59
other-external	Biology	link	45
Geography	Technology	other	68
English_language	Biology	link	48
other-internal	Literature	other	45
Geography	Chemistry	external	43
Biology	Earth	link	36
Physics	Biology	other	40
Music	History	link	45
other-external	Art	link	42
Biology	Main_Page	other	47
Sports	History	external	48
Religion	Mathematics	external	36
Sports	Religion	other	61
Technology	Music	link	45
Science	Sports	external	31
English_language	English_language	other	43
History	Physics	other	54
Biology	World_War_II	external	46
Physics	Literature	other	53
other-internal	Main_Page	external	46
other-search	Technology	external	46
Mathematics	Science	other	50
Wikipedia	Earth	external	61
Biology	Sports	external	39
Physics	United_States	link	64
Art	Literature	external	63
Physics	World_War_II	link	65
Art	Art	link	58
Science	Earth	external	48
Biology	Art	link	40
Science	Science	link	63
Main_Page	Earth	external	53
Main_Page	Physics	external	43
Music	Sports	link	63
Music	Chemistry	other	58
Wikipedia	English_language	external	58
Science	Sports	external	81
Technology	Chemistry	link	41
Geography	Biology	link	49
English_language	Literature	external	40
Technology	Earth	external	61
Science	History	other	54
Chemistry	Geography	external	57
other-external	Wikipedia	external	27
Geography	World_War_II	link	46
History	Chemistry	external	29
Geography	Chemistry	link	40
History	Physics	external	53
World_War_II	Science	external	42
Earth	English_language	other	47
English_language	English_language	link	40
Literature	Literature	other	57
other-empty	Main_Page	external	32
Wikipedia	United_States	other	45
Biology	Technology	other	56
Geography	Technology	other	51
Wikipedia	Music	other	41
Main_Page	Religion	external	41
World_War_II	Music	external	52
Geography	Main_Page	external	39
Main_Page	Art	external	38
History	Mathematics	other	51
other-external	Art	external	51
Religion	Biology	other	49
Main_Page	Literature	other	40
Physics	Biology	other	66
other-empty	United_States	link	46
other-search	Art	external	32
other-internal	United_States	link	42
Biology	Sports	external	54
Geography	Chemistry	link	44
United_States	Biology	link	48
Main_Page	Philosophy	external	39
Wikipedia	Art	external	53
United_States	Music	external	40
Biology	Art	external	58
English_language	Technology	link	46
other-search	Science	external	48
Religion	Wikipedia	link	64
Technology	Art	link	63
Music	Art	other	55
World_War_II	Geography	external	32
Literature	Mathematics	link	38
Sports	Sports	link	44
Science	United_States	other	52
History	Chemistry	other	51
History	Music	external	53
United_States	Technology	external	43
History	Earth	link	56
Biology	Main_Page	external	40
Philosophy	Music	external	54
Science	Earth	other	47
Sports	Philosophy	other	40
Music	Science	external	44
Sports	History	external	48
English_language	Religion	external	51
Technology	Literature	other	45
Technology	Mathematics	other	43
Chemistry	Chemistry	external	50
Literature	Technology	link	55
Technology	Chemistry	other	41
Physics	Sports	link	65
Science	World_War_II	link	60
Mathematics	Geography	link	34
Literature	United_States	link	62
other-empty	Physics	other	60
United_States	Geography	link	46
Science	Philosophy	other	45
World_War_II	Technology	external	49
Art	Geography	external	43
other-empty	United_States	external	54
other-external	United_States	other	52
Science	Science	other	45
Sports	English_language	other	62
Art	Literature	link	53
Main_Page	Main_Page	external	50
Religion	Biology	other	43
Art	Science	external	59
English_language	Physics	link	44
English_language	History	link	40
other-search	Art	other	55
other-internal	United_States	other	63
World_War_II	Geography	external	52
World_War_II	Biology	link	63
Literature	Geography	external	39
Technology	Main_Page	link	69
History	Biology	link	41
Mathematics	United_States	external	45
Religion	Sports	link	59
other-empty	English_language	link	59
Physics	Geography	link	52
Art	Technology	other	52
Earth	Main_Page	link	45
other-external	Chemistry	other	51
World_War_II	Technology	external	47
Earth	Art	other	69
Chemistry	Main_Page	link	47
History	Wikipedia	link	30
other-internal	Main_Page	other	50
Chemistry	Music	link	31
Physics	Technology	other	59
Philosophy	World_War_II	other	52
Art	English_language	other	57
Sports	Biology	other	60
other-internal	Chemistry	other	52
other-empty	Philosophy	external	59
World_War_II	Music	link	61
Main_Page	English_language	link	53
United_States	Music	other	38
Biology	Wikipedia	external	64
Music	Philosophy	external	37
Wikipedia	World_War_II	external	59
Chemistry	World_War_II	external	55
Physics	Mathematics	other	47
English_language	Biology	link	42
Chemistry	Philosophy	other	61
Main_Page	Religion	external	35
Geography	English_language	other	67
Literature	Literature	other	39
Music	Chemistry	link	68
Philosophy	Religion	external	40
World_War_II	English_language	link	45
Music	United_States	external	42
Biology	Geography	link	47
Earth	United_States	link	44
Religion	Art	external	57
History	Science	external	43
Philosophy	English_language	other	47
Philosophy	Art	other	56
Physics	Literature	link	48
Main_Page	Geography	external	53
Mathematics	Main_Page	external	48
Literature	Wikipedia	external	52
Wikipedia	Art	link	44
other-internal	United_States	external	55
other-external	Geography	link	55
Earth	History	other	41
Art	Art	external	61
Chemistry	Geography	link	56
Technology	History	external	63
Music	Religion	link	43
Mathematics	Philosophy	link	48
Main_Page	Geography	other	58
World_War_II	Wikipedia	external	69
other-external	Earth	external	46
World_War_II	Mathematics	link	46
World_War_II	Earth	external	39
other-empty	Geography	link	40
United_States	Technology	link	44
Science	Technology	external	40
Philosophy	Mathematics	link	56
Art	Literature	external	51
World_War_II	English_language	external	54
Main_Page	United_States	other	51
other-empty	Science	external	56
other-search	United_States	other	43
Music	History	external	68
United_States	United_States	external	52
Earth	Biology	external	75
English_language	Physics	external	43
other-internal	Mathematics	link	34
Wikipedia	Sports	external	46
Science	Art	other	46
Literature	Biology	external	54
History	Philosophy	link	38
Literature	Technology	other	45
History	History	link	57
World_War_II	Philosophy	other	44
English_language	Sports	external	50
Chemistry	History	other	62
Sports	Art	external	42
Chemistry	Philosophy	link	58
Religion	Main_Page	other	44
Chemistry	Art	external	61
English_language	Main_Page	other	62
other-search	Literature	other	52
Mathematics	Main_Page	external	51
Chemistry	Earth	external	42
English_language	Earth	external	73
United_States	Religion	external	47
other-internal	Physics	external	45
Art	Religion	external	46
Physics	Music	link	45
Science	Main_Page	link	44
Physics	Main_Page	external	38
Philosophy	Sports	other	41
Music	Mathematics	link	45
Religion	Religion	external	52
Religion	History	other	56
Technology	Wikipedia	other	68
Science	Chemistry	other	59
Main_Page	Physics	other	48
Geography	Chemistry	external	45
Philosophy	Literature	other	62
Chemistry	Physics	other	48
Sports	Wikipedia	external	41
Mathematics	History	link	51
Main_Page	Main_Page	other	39
History	Main_Page	other	36
Sports	Earth	link	38
Science	Biology	other	51
Earth	Earth	other	49
Chemistry	Sports	other	40
Geography	Main_Page	other	41
English_language	Biology	external	54
Biology	Main_Page	link	40
Earth	Mathematics	other	46
Literature	Wikipedia	external	62
Sports	Main_Page	link	40
Mathematics	Technology	other	55
World_War_II	Art	external	53
World_War_II	Earth	external	59
Philosophy	Philosophy	link	39
Physics	Biology	link	52
other-external	United_States	external	52
Chemistry	Wikipedia	external	40
Earth	Sports	external	37
Religion	Chemistry	external	56
Biology	Art	external	58
Sports	Philosophy	external	46
History	Philosophy	other	58
Earth	Earth	link	54
World_War_II	Earth	external	48
Physics	Religion	link	38
Philosophy	Main_Page	link	46
other-empty	Earth	link	71
Main_Page	Biology	other	36
other-search	Biology	other	48
other-search	United_States	link	63
Art	Music	link	68
Sports	Art	link	42
Wikipedia	Mathematics	other	39
Philosophy	Sports	link	71
other-empty	Main_Page	external	39
Earth	Philosophy	link	61
Religion	History	link	36
United_States	History	external	52
Earth	Technology	other	52
English_language	Wikipedia	external	42
English_language	Philosophy	external	56
English_language	Sports	other	42
Religion	Art	other	49
Chemistry	Religion	other	54
Music	Chemistry	external	54
History	Geography	external	41
Wikipedia	History	external	47
United_States	Technology	external	54
Main_Page	Geography	other	34
Biology	Music	link	48
Music	Science	other	48
English_language	Physics	link	30
Main_Page	Sports	external	44
Earth	Sports	other	48
Geography	Biology	link	43
Biology	Physics	external	38
World_War_II	Religion	other	44
Physics	Music	external	46
other-internal	English_language	other	63
History	History	link	30
other-internal	Technology	other	36
Wikipedia	Earth	other	52
other-external	Music	external	54
Earth	Main_Page	link	52
Music	World_War_II	link	45
other-search	Technology	link	42
History	Literature	external	43
Main_Page	Technology	other	60
Earth	United_States	other	68
other-internal	Literature	other	54
World_War_II	Art	external	43
Literature	History	external	51
World_War_II	Philosophy	external	61
other-search	Geography	external	39
Sports	Biology	link	40
World_War_II	Geography	other	59
English_language	Earth	other	59
Music	World_War_II	link	37
Physics	Music	external	57
other-external	Physics	other	37
United_States	Chemistry	link	39
English_language	Music	external	54
Philosophy	Technology	link	64
Mathematics	United_States	link	42
United_States	Technology	link	45
Sports	Chemistry	link	41
Wikipedia	Earth	external	35
Sports	Science	other	44
Wikipedia	English_language	external	45
Biology	Art	link	53
Literature	Religion	other	40
Technology	Mathematics	other	61
English_language	Earth	link	34
Mathematics	History	external	52
Chemistry	Literature	external	56
Wikipedia	Sports	link	52
Mathematics	Mathematics	other	55
other-internal	Technology	other	52
Art	Technology	link	47
English_language	Literature	link	50
Physics	Technology	link	62
Main_Page	Main_Page	external	49
Religion	Music	external	57
Wikipedia	Technology	link	57
Religion	Religion	external	56
other-search	Sports	other	49
Music	World_War_II	link	49
Mathematics	Main_Page	external	47
Art	Literature	external	51
Literature	World_War_II	link	59
History	Physics	other	40
Religion	History	external	56
World_War_II	Biology	external	65
other-external	Philosophy	link	53
United_States	Wikipedia	external	41
Mathematics	World_War_II	link	64
Chemistry	Earth	external	54
Physics	Main_Page	external	45
History	Wikipedia	other	53
United_States	English_language	other	68
World_War_II	History	external	60
History	Geography	link	53
Biology	World_War_II	other	49
History	Philosophy	external	52
Geography	Music	other	57
Mathematics	Wikipedia	other	44
Technology	Biology	external	48
other-external	English_language	external	52
Mathematics	Science	external	40
History	Philosophy	other	30
Science	Religion	external	39
Main_Page	Science	other	44
Sports	Wikipedia	link	36
Literature	Main_Page	link	36
World_War_II	English_language	external	32
Philosophy	English_language	link	48
Mathematics	World_War_II	external	46
Chemistry	Sports	link	41
Art	English_language	external	62
World_War_II	Music	link	43
Literature	Geography	link	53
Art	History	external	53
United_States	Sports	link	61
Science	Chemistry	other	31
Science	Wikipedia	other	49
Art	Biology	link	32
Sports	Biology	other	38
Literature	Biology	external	54
United_States	History	external	36
Music	English_language	external	37
Biology	Technology	external	55
Wikipedia	Music	other	71
Geography	Sports	other	44
Chemistry	Art	external	45
