prev	curr	type	n
Physics	History	other	58
Art	United_States	link	43
Art	Wikipedia	other	49
Science	Technology	link	44
Mathematics	Wikipedia	other	43
Music	Physics	other	50
Technology	Biology	link	39
Philosophy	Wikipedia	external	54
World_War_II	Chemistry	external	43
Religion	Physics	link	60
Chemistry	Geography	external	61
Physics	Sports	link	53
Sports	Biology	external	60
Literature	World_War_II	link	49
Art	Chemistry	external	49
English_language	Wikipedia	other	40
Technology	Main_Page	other	63
other-external	Religion	link	43
History	Sports	other	52
other-external	Technology	link	52
other-empty	Literature	external	61
Mathematics	Main_Page	link	44
Science	Science	external	50
other-external	Science	link	57
Music	Biology	other	58
Music	Wikipedia	link	46
other-internal	Literature	external	54
Earth	English_language	other	43
Music	Technology	other	51
other-empty	Wikipedia	external	56
Geography	United_States	other	38
Physics	History	other	52
English_language	Earth	external	49
Chemistry	Philosophy	link	45
Philosophy	Earth	external	52
World_War_II	Chemistry	link	42
Art	World_War_II	external	62
Literature	Main_Page	external	46
Biology	Sports	external	53
Sports	Literature	other	60
Philosophy	Art	other	58
Literature	Main_Page	external	50
Chemistry	Science	external	49
United_States	History	other	56
United_States	Mathematics	other	55
Wikipedia	Art	external	38
Mathematics	Sports	link	72
other-search	Main_Page	external	40
World_War_II	Geography	other	60
Main_Page	Technology	link	41
Wikipedia	Art	link	48
other-search	Art	link	40
Wikipedia	World_War_II	other	50
Mathematics	Technology	other	58
Physics	Biology	other	43
Philosophy	Geography	other	57
Mathematics	Philosophy	link	57
Mathematics	Art	link	51
Mathematics	Sports	other	58
other-empty	Wikipedia	external	69
other-search	Biology	other	51
History	Earth	other	58
Wikipedia	Religion	other	52
Mathematics	Wikipedia	link	62
Biology	United_States	link	41
Technology	United_States	other	52
Main_Page	Geography	external	46
Science	Sports	other	64
Earth	Science	other	49
Music	Main_Page	link	50
Literature	Religion	link	43
Religion	Mathematics	external	35
Physics	Geography	link	67
History	Religion	link	53
other-internal	Music	other	44
Music	Religion	external	43
other-external	Philosophy	other	51
Philosophy	Geography	link	50
Sports	World_War_II	other	53
Art	Music	external	46
Earth	Technology	link	47
Art	Science	link	49
Biology	Geography	other	56
Religion	Art	link	42
Science	Literature	other	51
Technology	Sports	external	58
Geography	Biology	link	49
Sports	Art	external	52
Religion	English_language	link	51
Sports	Science	external	62
World_War_II	History	link	45
other-search	Religion	external	55
Technology	Wikipedia	external	50
Biology	Literature	external	40
Religion	Technology	link	50
Physics	Main_Page	other	57
Religion	Religion	external	61
Philosophy	Music	external	49
Geography	Chemistry	link	45
English_language	Sports	other	48
Science	Music	external	52
United_States	Physics	external	37
other-search	Physics	link	48
Main_Page	Chemistry	external	45
English_language	Technology	other	56
United_States	Biology	other	52
Religion	Art	other	40
World_War_II	Technology	other	53
Religion	Chemistry	other	45
Religion	World_War_II	link	57
Religion	United_States	other	43
English_language	Literature	link	45
Technology	Literature	other	41
other-external	Technology	other	65
Literature	Wikipedia	other	43
Science	English_language	external	56
Sports	Technology	external	57
History	Art	external	47
Geography	Religion	other	42
other-empty	Art	link	44
Main_Page	Chemistry	link	60
Sports	Biology	external	38
Sports	Art	link	53
other-external	Literature	other	50
Sports	Technology	other	41
Physics	Music	external	55
Art	Geography	link	54
other-search	Religion	external	42
Sports	Physics	link	59
Religion	Literature	other	51
other-internal	Technology	link	50
other-empty	United_States	other	61
Music	Main_Page	external	45
Wikipedia	English_language	external	55
Biology	History	external	47
Biology	United_States	link	44
other-empty	Physics	other	43
Sports	English_language	external	53
Wikipedia	Earth	other	57
Philosophy	Technology	other	53
Chemistry	Chemistry	link	42
other-external	Main_Page	link	41
Art	Mathematics	other	54
Mathematics	Science	link	60
Literature	History	link	63
Literature	Chemistry	external	50
other-search	Sports	external	35
Geography	World_War_II	link	45
Physics	Art	other	45
Sports	Main_Page	other	53
other-external	Science	other	52
Main_Page	Religion	other	61
Art	Sports	external	50
Literature	Technology	other	46
History	English_language	other	46
Physics	Mathematics	link	37
Main_Page	Science	link	56
Geography	History	other	60
other-external	Science	external	48
English_language	Mathematics	link	56
Science	English_language	external	54
other-empty	Main_Page	link	52
World_War_II	Geography	other	47
Biology	World_War_II	link	49
Biology	Literature	link	59
Literature	World_War_II	external	43
Art	Literature	other	58
Technology	Art	external	45
other-search	Science	link	58
Art	Literature	external	56
Philosophy	History	link	38
Geography	Philosophy	external	56
Biology	United_States	other	47
English_language	Earth	external	51
Literature	Earth	external	51
Chemistry	Music	link	51
other-empty	World_War_II	external	50
Mathematics	Physics	link	57
Earth	Geography	other	67
other-empty	Art	external	58
Philosophy	Music	link	56
Art	History	external	56
Geography	Technology	other	43
Music	Physics	other	56
World_War_II	English_language	link	52
Main_Page	Chemistry	other	51
Philosophy	Music	external	49
Chemistry	Art	external	44
Wikipedia	English_language	other	39
other-internal	Sports	link	43
Technology	Wikipedia	link	58
Chemistry	Earth	external	48
Music	Art	link	57
Wikipedia	Geography	external	40
World_War_II	Music	other	52
Main_Page	Science	other	56
Geography	Mathematics	external	38
History	Wikipedia	external	62
Technology	Art	link	49
World_War_II	Physics	external	48
Sports	Physics	external	60
Geography	Geography	other	60
Literature	Chemistry	external	49
Literature	Art	external	48
Wikipedia	Chemistry	link	49
Technology	World_War_II	link	46
Art	Mathematics	other	48
other-search	Technology	external	48
English_language	History	link	53
other-external	Physics	external	60
Physics	Literature	other	47
other-empty	History	link	43
Earth	History	external	50
Geography	Religion	external	42
Sports	Main_Page	other	58
History	Wikipedia	other	54
Philosophy	Physics	external	55
History	Religion	link	54
other-empty	Physics	external	61
Science	Science	link	44
other-search	Main_Page	external	37
other-external	English_language	link	45
Main_Page	Chemistry	other	40
Sports	History	other	38
Sports	Main_Page	external	51
World_War_II	Science	external	44
other-empty	History	link	38
Sports	Religion	link	50
Science	World_War_II	external	50
History	Literature	external	57
United_States	Art	link	42
Philosophy	Physics	link	40
Wikipedia	Religion	external	55
English_language	Art	other	45
other-search	Philosophy	link	45
Chemistry	Technology	external	39
Biology	History	link	59
Mathematics	English_language	link	51
Art	Philosophy	link	53
other-empty	Main_Page	external	52
Earth	Technology	link	56
English_language	United_States	link	43
other-internal	Technology	link	48
English_language	Geography	external	42
English_language	United_States	external	53
Literature	Mathematics	other	49
History	Art	other	51
Technology	English_language	link	51
Geography	Philosophy	external	49
other-external	Chemistry	other	53
Mathematics	Religion	external	43
Mathematics	Chemistry	link	65
World_War_II	Music	link	48
United_States	Science	external	51
other-internal	Biology	external	52
Earth	Sports	other	60
Biology	Music	external	34
Geography	Chemistry	link	50
Geography	Geography	other	65
English_language	Mathematics	external	56
other-external	Music	link	42
Religion	Literature	external	50
other-search	Technology	link	40
Chemistry	Religion	link	59
Wikipedia	Literature	link	63
other-search	Sports	link	50
other-internal	Earth	other	51
Physics	Mathematics	external	52
Main_Page	English_language	other	58
Technology	Biology	other	47
Main_Page	Geography	other	49
United_States	Geography	link	51
History	Biology	link	48
other-search	Physics	external	49
World_War_II	Literature	link	38
Biology	Religion	link	54
History	Literature	external	41
Science	Technology	link	43
Science	Wikipedia	link	54
Mathematics	History	external	49
Science	English_language	external	57
Physics	Philosophy	link	35
Chemistry	Art	external	65
other-external	Biology	external	52
Art	Wikipedia	external	45
Geography	Geography	link	50
other-internal	United_States	link	54
Literature	Earth	other	42
Wikipedia	Art	external	38
Chemistry	United_States	other	41
other-empty	Physics	other	51
Physics	Geography	external	39
United_States	Main_Page	other	48
Earth	Philosophy	link	51
Art	United_States	link	55
Geography	Geography	other	56
Main_Page	Physics	external	47
other-internal	History	link	50
Science	Technology	link	50
other-internal	World_War_II	external	44
Literature	Mathematics	link	57
Chemistry	Religion	external	46
History	Literature	other	42
Philosophy	Literature	external	51
Mathematics	Sports	other	61
Earth	Physics	external	40
Mathematics	Main_Page	other	45
Art	Mathematics	other	38
other-internal	Physics	link	48
other-search	History	other	45
Music	Religion	other	40
other-search	Mathematics	other	40
Literature	Wikipedia	external	52
Literature	Wikipedia	link	46
other-internal	Religion	external	53
Religion	Sports	external	48
Mathematics	Chemistry	link	48
Mathematics	United_States	external	46
Wikipedia	Wikipedia	external	46
Earth	English_language	external	50
Philosophy	Main_Page	other	47
Mathematics	Technology	other	46
Science	Geography	external	48
other-search	Music	external	49
Mathematics	Biology	external	51
Chemistry	Mathematics	other	52
Philosophy	Geography	link	57
Chemistry	Philosophy	external	45
World_War_II	World_War_II	link	40
Technology	Chemistry	external	65
Science	History	other	53
Geography	World_War_II	external	54
Wikipedia	Wikipedia	other	54
Music	History	external	46
Geography	Earth	link	41
Biology	Mathematics	external	61
Physics	Technology	other	58
Geography	Science	external	47
other-search	United_States	link	44
Geography	Geography	link	56
Technology	Chemistry	link	53
Science	Science	other	50
United_States	Mathematics	link	55
Earth	Literature	link	55
Literature	English_language	external	50
Music	Sports	external	48
Philosophy	Physics	external	42
World_War_II	Sports	external	57
Geography	Mathematics	other	65
other-internal	History	other	47
Biology	Science	external	66
English_language	Sports	other	48
other-search	Wikipedia	other	53
Mathematics	Sports	external	58
History	Main_Page	other	47
other-search	Philosophy	external	39
Literature	Biology	other	36
History	World_War_II	link	46
Art	Wikipedia	external	54
United_States	World_War_II	other	57
Sports	Earth	link	62
Philosophy	Sports	external	52
History	Religion	other	47
Chemistry	World_War_II	link	44
Art	Geography	other	49
Science	Earth	external	34
other-internal	Technology	link	42
World_War_II	Music	external	53
Chemistry	Wikipedia	other	49
Religion	World_War_II	link	46
Science	Music	external	41
Wikipedia	Biology	link	46
Religion	Geography	link	41
United_States	History	external	61
Music	Sports	link	53
Literature	Mathematics	external	40
Philosophy	Earth	link	57
Literature	Technology	external	59
Art	Earth	other	46
Physics	World_War_II	external	70
other-internal	Geography	link	30
Technology	Mathematics	external	40
other-external	United_States	other	46
Biology	English_language	link	50
World_War_II	History	other	59
other-internal	English_language	other	45
Earth	Philosophy	link	48
United_States	Technology	link	37
United_States	Wikipedia	link	46
History	Music	other	53
World_War_II	Geography	other	45
Main_Page	Physics	other	45
Wikipedia	Main_Page	link	47
Philosophy	History	other	49
Music	Biology	other	50
Main_Page	Wikipedia	external	51
Science	Earth	other	52
Chemistry	Art	link	48
other-empty	Literature	external	50
Chemistry	English_language	link	54
Sports	Mathematics	link	57
Philosophy	Art	other	49
Earth	Main_Page	other	47
Physics	History	external	55
Geography	Literature	link	64
World_War_II	Geography	external	34
English_language	Wikipedia	other	56
Earth	Earth	other	45
Sports	Religion	other	58
English_language	English_language	other	39
Religion	Geography	other	47
History	Geography	other	51
History	Literature	external	51
Music	Mathematics	link	40
other-external	Biology	link	51
Religion	Main_Page	external	55
Technology	United_States	link	57
Philosophy	Mathematics	link	54
Biology	History	link	51
Physics	Music	other	54
United_States	Biology	external	50
Main_Page	Literature	external	56
Science	English_language	external	50
Music	United_States	link	46
History	Mathematics	other	49
Mathematics	Wikipedia	external	46
other-empty	Art	link	54
Art	Geography	other	56
other-external	Religion	other	50
Art	Main_Page	other	43
Science	Sports	link	41
Science	Main_Page	external	49
Art	English_language	other	45
World_War_II	Science	other	43
Physics	Biology	external	37
Sports	Wikipedia	external	58
Mathematics	Technology	other	55
Art	World_War_II	other	59
other-internal	Chemistry	other	52
English_language	World_War_II	external	46
World_War_II	Mathematics	link	41
Religion	Religion	link	54
Religion	Wikipedia	link	52
Main_Page	Technology	external	52
Religion	Science	external	37
Literature	Main_Page	link	52
English_language	Philosophy	external	34
other-empty	World_War_II	other	45
Physics	Literature	link	45
Music	Sports	link	56
other-search	Music	external	47
Philosophy	History	other	48
Mathematics	Religion	link	48
Music	Religion	other	60
Earth	World_War_II	other	49
Art	Music	other	60
Philosophy	Wikipedia	other	39
Chemistry	Art	external	50
other-empty	Science	link	52
Religion	Biology	other	54
Science	Main_Page	link	55
other-external	Literature	external	48
Biology	Technology	external	52
Art	Wikipedia	other	55
Chemistry	Literature	external	41
World_War_II	Technology	other	44
Physics	United_States	other	49
Philosophy	Chemistry	external	49
Sports	Mathematics	link	55
Literature	United_States	external	55
Wikipedia	Physics	other	45
History	Chemistry	other	48
Literature	United_States	other	45
Main_Page	Main_Page	external	65
Mathematics	Philosophy	other	62
Art	Wikipedia	link	47
other-empty	Religion	external	47
History	Music	other	59
Literature	Philosophy	other	48
History	United_States	other	46
Earth	Geography	other	47
other-external	Philosophy	external	47
Philosophy	Main_Page	external	46
Earth	Main_Page	external	41
United_States	Earth	other	38
Religion	Mathematics	external	42
Mathematics	Religion	other	43
Wikipedia	Sports	other	53
Technology	United_States	other	50
English_language	Philosophy	external	45
World_War_II	Religion	link	39
English_language	Wikipedia	other	52
Wikipedia	English_language	external	49
Earth	Science	external	50
Art	Art	other	51
other-empty	Biology	other	47
other-empty	United_States	other	53
Wikipedia	English_language	other	45
other-empty	Philosophy	other	61
other-external	Technology	other	56
Music	Biology	link	46
Wikipedia	Biology	external	50
Music	Mathematics	external	49
other-external	Technology	other	37
United_States	Physics	external	42
United_States	Religion	external	47
Wikipedia	Earth	link	57
History	United_States	link	45
History	Technology	external	50
Chemistry	Earth	external	63
United_States	Technology	external	48
Wikipedia	United_States	other	50
other-empty	Literature	other	63
Biology	History	link	53
History	Mathematics	external	51
other-search	Literature	external	60
other-search	United_States	external	46
other-internal	Philosophy	link	62
other-external	Philosophy	link	44
other-external	Earth	other	47
Philosophy	Mathematics	link	42
Main_Page	Main_Page	link	52
Earth	Science	external	58
other-internal	Mathematics	other	43
Literature	Sports	external	52
English_language	Religion	other	47
Mathematics	Wikipedia	other	46
Science	Religion	link	50
World_War_II	Technology	external	45
Religion	English_language	link	57
other-empty	World_War_II	other	51
Music	Main_Page	other	54
Mathematics	Philosophy	other	50
Literature	Geography	external	53
United_States	World_War_II	other	72
Technology	Geography	link	44
World_War_II	Science	other	38
Science	Biology	external	40
Art	Music	link	46
World_War_II	Sports	external	58
other-empty	Earth	other	50
United_States	Main_Page	external	53
Music	Wikipedia	link	77
English_language	English_language	other	55
other-empty	History	link	38
Earth	English_language	other	56
Science	Main_Page	link	53
Earth	Geography	link	49
Biology	Technology	other	49
Philosophy	Religion	link	58
other-internal	English_language	other	52
Geography	History	other	54
Art	Literature	other	49
Earth	Religion	other	49
Geography	Literature	other	61
other-internal	Sports	link	54
Main_Page	World_War_II	external	51
United_States	English_language	other	56
Main_Page	Main_Page	other	53
World_War_II	Science	external	52
Literature	Chemistry	other	52
World_War_II	Chemistry	other	45
Main_Page	Chemistry	external	61
Music	Religion	link	49
Physics	United_States	external	48
United_States	Art	other	50
Biology	English_language	other	56
other-external	Sports	link	54
Mathematics	Music	other	50
Main_Page	Earth	other	42
Science	Art	other	58
other-search	Biology	link	58
Geography	English_language	external	44
Music	Geography	link	49
Philosophy	Main_Page	other	53
other-external	Chemistry	external	47
Chemistry	Physics	external	49
History	English_language	other	48
Literature	Sports	link	51
Art	United_States	external	58
Biology	United_States	other	51
Earth	Sports	external	31
Sports	Sports	external	49
Mathematics	English_language	link	49
English_language	Main_Page	other	71
Main_Page	World_War_II	link	47
other-search	English_language	link	55
Chemistry	World_War_II	link	59
other-internal	United_States	other	44
Art	Mathematics	external	68
English_language	Philosophy	other	42
English_language	Religion	other	62
Wikipedia	Physics	link	43
other-search	Science	link	55
Physics	Main_Page	link	46
Religion	Science	link	42
Wikipedia	Technology	other	38
Literature	History	other	61
Wikipedia	Earth	other	53
Wikipedia	Art	link	59
Chemistry	Physics	other	50
Philosophy	Art	other	62
United_States	Main_Page	other	32
Religion	Literature	other	46
other-empty	English_language	other	48
other-external	Physics	other	47
Physics	United_States	external	61
Art	Geography	external	60
Earth	World_War_II	other	57
Earth	Technology	other	59
Art	Earth	other	50
Philosophy	Chemistry	external	41
Religion	Philosophy	other	67
Technology	World_War_II	external	45
Science	Literature	other	57
World_War_II	Geography	external	51
Music	Chemistry	other	41
other-external	Biology	link	43
World_War_II	Earth	other	47
World_War_II	Earth	external	60
Earth	Literature	link	47
World_War_II	Mathematics	other	44
other-external	Wikipedia	external	47
Sports	Wikipedia	other	43
Literature	Biology	external	47
Literature	Mathematics	link	65
Philosophy	Physics	other	46
History	Physics	external	41
Literature	Sports	other	57
Sports	World_War_II	external	42
Wikipedia	English_language	external	56
Physics	History	other	52
other-internal	History	external	53
English_language	Wikipedia	link	52
Music	United_States	other	45
Mathematics	Religion	external	46
English_language	Philosophy	external	48
Literature	United_States	link	54
Art	United_States	other	58
Biology	Chemistry	other	43
other-internal	Literature	external	43
other-external	World_War_II	other	51
Earth	History	external	43
other-empty	Literature	external	55
World_War_II	Technology	link	52
Science	Mathematics	external	43
Geography	Physics	other	44
Technology	Wikipedia	link	49
Art	Sports	external	59
Religion	Sports	external	39
other-internal	Wikipedia	link	48
United_States	English_language	link	48
Geography	Philosophy	other	47
other-internal	Technology	link	42
United_States	Religion	other	53
History	Sports	link	37
Technology	English_language	link	47
other-search	Main_Page	other	46
Art	United_States	other	42
Main_Page	Philosophy	other	53
Art	Wikipedia	external	60
Philosophy	English_language	external	39
Art	Music	other	41
Mathematics	Technology	link	61
Biology	World_War_II	other	44
Chemistry	Mathematics	other	45
Philosophy	Literature	link	58
Earth	Science	external	57
Chemistry	History	link	43
Religion	Science	link	57
Technology	Physics	other	50
United_States	English_language	external	43
World_War_II	Earth	link	53
Biology	Geography	link	52
Wikipedia	Literature	other	52
Sports	Philosophy	external	42
World_War_II	Technology	link	61
Mathematics	Biology	external	46
Music	Sports	external	54
Technology	Chemistry	external	45
Music	History	external	45
Art	Literature	link	46
Geography	Philosophy	link	49
Mathematics	Literature	link	56
Mathematics	Art	other	55
Sports	Main_Page	other	52
Wikipedia	Wikipedia	external	57
Geography	Chemistry	other	42
Biology	Chemistry	external	50
World_War_II	Main_Page	link	43
Chemistry	Sports	link	54
Science	United_States	external	53
United_States	Chemistry	external	60
Physics	United_States	external	51
Wikipedia	Science	link	38
Religion	Music	link	37
Wikipedia	Religion	other	47
United_States	Sports	link	50
United_States	Main_Page	other	38
Sports	English_language	link	40
other-search	Wikipedia	link	61
Music	Religion	other	48
Biology	Science	external	55
Chemistry	Philosophy	other	52
Religion	Main_Page	link	56
Geography	Art	other	45
other-search	English_language	link	52
other-external	Earth	other	55
United_States	Technology	link	49
Philosophy	Main_Page	other	47
Art	Literature	external	53
Philosophy	Technology	link	53
Philosophy	Physics	link	49
Science	United_States	external	52
other-empty	Art	external	49
Wikipedia	Science	link	60
Religion	Religion	link	58
English_language	United_States	link	53
other-search	Sports	external	39
English_language	World_War_II	link	43
Mathematics	Earth	other	54
World_War_II	Literature	external	50
other-empty	Philosophy	link	52
Literature	Biology	external	54
other-search	Music	link	58
Technology	Philosophy	other	58
Mathematics	United_States	external	53
other-internal	Music	link	45
Art	Geography	external	52
other-external	Mathematics	external	44
United_States	World_War_II	link	60
Literature	Chemistry	other	54
World_War_II	Sports	other	35
other-external	Technology	link	44
Earth	Earth	link	58
Mathematics	Science	link	63
Geography	World_War_II	other	66
Technology	Technology	external	57
Religion	Technology	link	49
Religion	Literature	link	62
Mathematics	Philosophy	other	38
Chemistry	Art	other	59
Music	Chemistry	link	56
Art	Mathematics	other	59
Religion	Science	link	54
History	Science	external	51
English_language	Literature	external	48
other-internal	World_War_II	external	39
Geography	Music	external	67
United_States	Geography	external	59
Religion	United_States	external	56
Mathematics	Science	external	63
Chemistry	Mathematics	link	54
Literature	Philosophy	link	49
History	Chemistry	other	45
Biology	Philosophy	external	41
Chemistry	Literature	external	54
English_language	Technology	other	44
History	United_States	link	56
Science	Wikipedia	other	53
Technology	Technology	link	60
Philosophy	History	other	46
other-search	Music	external	39
Biology	Science	other	49
other-internal	Wikipedia	other	65
Science	English_language	link	48
Literature	Chemistry	link	49
Geography	Biology	link	64
Sports	Earth	other	44
Mathematics	Literature	other	54
Religion	Chemistry	external	39
Geography	Main_Page	external	42
other-external	Technology	link	46
other-search	Sports	other	56
Chemistry	Chemistry	external	62
Philosophy	Earth	link	44
Wikipedia	Music	external	47
Earth	Literature	external	56
other-internal	History	other	47
Science	Sports	link	39
History	Religion	other	60
Sports	Earth	other	55
English_language	Sports	external	55
Geography	English_language	external	58
Biology	Geography	other	37
Wikipedia	Physics	external	47
Mathematics	Art	other	52
Biology	Earth	other	48
Biology	Geography	other	45
Philosophy	English_language	external	61
Music	Earth	link	49
Art	Physics	other	50
Chemistry	Earth	other	52
United_States	Literature	external	46
History	Music	link	50
World_War_II	Technology	link	53
History	World_War_II	external	45
Chemistry	Main_Page	other	34
Wikipedia	Religion	external	48
Physics	Philosophy	link	55
Philosophy	Technology	other	45
Science	Literature	external	56
other-internal	Philosophy	other	48
Mathematics	World_War_II	link	40
Philosophy	Main_Page	link	48
United_States	Literature	external	57
Sports	Biology	external	46
United_States	History	other	53
Biology	Music	other	45
Main_Page	Physics	link	53
Wikipedia	Sports	other	58
other-external	Science	link	46
Earth	Sports	external	49
other-empty	Religion	external	42
other-external	Music	external	48
English_language	Literature	other	40
Art	World_War_II	link	54
Mathematics	Physics	link	42
Religion	History	other	45
Geography	Sports	external	50
Sports	Main_Page	link	35
Science	Music	link	51
World_War_II	Religion	external	66
Main_Page	Science	link	44
Geography	Literature	other	35
Science	Art	other	52
Main_Page	Technology	external	46
Science	Biology	external	66
Science	Earth	other	51
Chemistry	Science	other	54
Wikipedia	Literature	other	54
Art	Sports	external	45
Biology	World_War_II	link	54
Religion	Literature	link	44
Earth	United_States	other	53
Biology	Chemistry	link	41
United_States	Literature	link	44
Art	Sports	other	47
Science	Science	external	61
other-empty	History	external	48
Mathematics	World_War_II	external	52
History	Technology	link	51
other-internal	Mathematics	external	44
Religion	Technology	link	60
Literature	Geography	link	43
Mathematics	Art	link	50
Physics	Earth	other	52
Wikipedia	Religion	other	48
Earth	Wikipedia	link	47
Geography	Literature	external	47
Geography	Philosophy	external	53
Science	Technology	link	43
United_States	Philosophy	other	59
United_States	Main_Page	external	40
other-external	English_language	external	49
Philosophy	Technology	link	59
Biology	English_language	external	45
Music	Music	other	59
Geography	Technology	link	60
Geography	Wikipedia	other	43
United_States	Religion	external	45
Literature	Music	link	54
Technology	Philosophy	link	59
Technology	Technology	external	52
Main_Page	Biology	other	46
other-search	English_language	link	46
Art	Main_Page	external	50
Physics	Earth	other	44
other-external	Sports	external	56
Biology	Chemistry	external	55
Literature	Sports	link	43
Biology	Science	other	60
other-external	Technology	external	59
Geography	Earth	external	45
Main_Page	Music	external	47
Technology	World_War_II	external	58
World_War_II	English_language	other	61
Literature	Main_Page	other	47
History	Music	link	49
World_War_II	Geography	external	64
United_States	Sports	external	42
Philosophy	Mathematics	link	51
Biology	Technology	external	65
Philosophy	Technology	link	44
Philosophy	Physics	external	44
Main_Page	Science	external	48
Wikipedia	Technology	external	50
other-empty	English_language	external	45
other-internal	Earth	link	46
Literature	Art	other	50
other-external	Physics	external	51
Literature	Religion	other	46
Literature	Philosophy	external	54
Main_Page	Wikipedia	external	52
Music	Religion	other	47
Chemistry	Art	other	53
Literature	Biology	external	48
Art	Physics	external	46
World_War_II	Main_Page	link	43
Earth	Art	external	62
Wikipedia	Mathematics	other	54
United_States	Geography	link	42
Art	United_States	other	52
Biology	Main_Page	link	45
Mathematics	Art	link	58
Main_Page	Philosophy	link	33
English_language	Music	other	53
other-search	Earth	link	48
Religion	Main_Page	other	43
other-internal	History	link	48
Biology	Music	external	49
Sports	Sports	other	48
Mathematics	Sports	external	49
other-internal	World_War_II	link	44
Religion	Sports	other	30
other-internal	Geography	link	50
Physics	World_War_II	other	44
other-external	Art	link	58
Geography	Philosophy	link	47
Mathematics	Wikipedia	other	44
Science	Wikipedia	other	49
Geography	Technology	other	56
other-internal	Main_Page	link	54
United_States	Mathematics	other	49
Main_Page	United_States	other	43
Main_Page	Mathematics	external	53
English_language	Music	other	60
other-search	Literature	link	43
Biology	Art	other	42
other-search	History	external	50
Earth	Technology	external	65
Technology	World_War_II	link	54
Art	Technology	link	50
Geography	World_War_II	other	53
other-external	Science	other	53
Religion	Sports	link	37
other-external	Biology	external	54
Main_Page	English_language	other	51
World_War_II	Main_Page	other	41
Earth	Science	external	51
Biology	World_War_II	external	49
English_language	Philosophy	external	42
Religion	Religion	other	42
Sports	English_language	external	51
History	Wikipedia	other	42
other-empty	Chemistry	other	48
Geography	Physics	external	57
other-search	Literature	link	59
other-search	Mathematics	external	50
United_States	Geography	other	62
Biology	Wikipedia	other	50
Literature	Physics	link	36
Art	Main_Page	other	49
other-empty	Earth	other	47
other-internal	Earth	link	56
other-external	Geography	link	56
other-search	Philosophy	link	51
Wikipedia	Physics	link	48
Earth	Philosophy	other	59
Main_Page	Earth	external	39
other-search	World_War_II	link	49
other-external	Wikipedia	link	52
Geography	Science	link	48
other-search	Art	external	46
other-search	World_War_II	link	53
Science	Biology	external	47
Philosophy	Main_Page	link	52
Chemistry	Sports	external	49
Biology	Religion	link	39
United_States	Mathematics	link	48
Mathematics	Religion	external	51
Physics	Sports	external	54
Art	Geography	external	40
Mathematics	Sports	link	42
Sports	Earth	external	58
Earth	Earth	link	39
Science	Religion	external	59
Literature	Geography	link	51
English_language	Philosophy	other	61
Wikipedia	Sports	external	54
other-external	Chemistry	external	48
Biology	Earth	external	49
Literature	Geography	other	51
Sports	Earth	link	50
Geography	Mathematics	external	59
Art	Technology	other	41
Philosophy	Wikipedia	link	56
other-internal	Philosophy	other	45
Science	Science	link	53
English_language	Mathematics	external	56
other-external	English_language	other	50
Earth	Wikipedia	other	46
other-search	Physics	other	53
United_States	Biology	external	64
English_language	Physics	other	48
United_States	Religion	other	52
Earth	Chemistry	external	56
Sports	History	other	53
other-external	History	other	50
World_War_II	English_language	link	48
other-internal	Science	link	52
English_language	Art	link	55
World_War_II	Physics	other	47
Chemistry	World_War_II	external	41
Mathematics	Philosophy	external	42
Biology	Art	other	51
other-external	Mathematics	other	48
Geography	Religion	link	49
other-internal	Geography	other	50
World_War_II	Mathematics	link	47
Technology	Wikipedia	other	55
Technology	Main_Page	external	40
World_War_II	Main_Page	link	55
History	Art	other	54
other-internal	Music	external	56
Physics	Mathematics	external	49
Earth	Religion	external	56
Wikipedia	Sports	link	45
Philosophy	Religion	other	37
Wikipedia	Sports	external	46
Literature	Art	link	41
World_War_II	Art	external	49
Geography	Mathematics	link	57
World_War_II	Music	external	40
Main_Page	Literature	link	37
Main_Page	Philosophy	other	44
other-internal	Earth	external	51
Technology	English_language	other	38
Physics	Art	other	50
Wikipedia	Earth	link	55
Chemistry	Physics	external	39
Main_Page	Religion	link	53
Technology	Earth	link	58
Philosophy	Wikipedia	external	47
Literature	Art	external	59
other-search	Philosophy	other	52
Art	World_War_II	external	58
Music	Main_Page	link	50
Main_Page	Chemistry	link	47
Main_Page	Mathematics	external	44
Geography	United_States	other	41
Main_Page	Main_Page	other	58
Technology	Science	external	55
Science	Music	link	60
other-search	Chemistry	external	59
Religion	English_language	external	49
other-internal	Music	other	52
United_States	World_War_II	other	47
Music	English_language	external	54
Music	Art	external	58
English_language	Science	other	52
Geography	Chemistry	external	44
other-internal	Science	external	44
Earth	Music	external	40
History	Earth	other	41
other-search	Music	other	36
other-search	Chemistry	other	54
Main_Page	Biology	other	48
Geography	Biology	external	61
Sports	Sports	link	58
Mathematics	Science	link	57
Biology	Science	other	53
Science	Sports	external	53
Chemistry	World_War_II	other	39
Philosophy	History	other	57
Music	Religion	external	68
World_War_II	Sports	other	47
Biology	English_language	external	53
Main_Page	Wikipedia	link	58
Music	Wikipedia	other	44
Technology	Main_Page	link	50
Music	Chemistry	link	56
other-search	Music	other	51
other-external	World_War_II	link	63
Earth	Main_Page	link	53
Music	Sports	link	54
Art	Wikipedia	link	48
Mathematics	Religion	link	55
Sports	Sports	link	45
Art	Mathematics	link	49
Mathematics	Literature	link	49
other-internal	Biology	other	38
Earth	English_language	link	48
History	Biology	other	47
Biology	Sports	link	38
English_language	Physics	link	54
Technology	Chemistry	link	38
