prev	curr	type	n
United_States	Biology	other	45
Wikipedia	Philosophy	link	66
Literature	Main_Page	other	43
Music	Music	link	51
Sports	Sports	external	52
Art	Main_Page	other	47
English_language	Mathematics	external	51
World_War_II	Mathematics	other	48
Music	English_language	link	53
Philosophy	Science	other	36
Religion	World_War_II	other	63
Main_Page	English_language	external	55
Religion	World_War_II	external	44
United_States	History	link	39
World_War_II	Technology	external	51
Physics	Technology	other	62
Earth	Science	link	54
Religion	Biology	other	56
Music	Technology	link	41
Sports	Science	link	48
Physics	Philosophy	external	49
World_War_II	Sports	link	65
United_States	Sports	external	47
Technology	Literature	external	51
Biology	English_language	external	52
Geography	Literature	external	68
Biology	Literature	other	46
other-external	Wikipedia	link	44
Sports	Technology	link	53
Earth	History	other	51
Technology	Geography	external	56
Geography	Religion	link	55
Science	Wikipedia	other	53
other-empty	Art	link	57
Geography	Sports	link	52
Literature	Mathematics	other	42
Chemistry	United_States	other	44
Biology	Philosophy	external	52
other-search	Philosophy	link	51
Wikipedia	Technology	external	54
Philosophy	Chemistry	other	54
other-internal	Main_Page	external	59
Chemistry	Literature	link	47
Main_Page	Wikipedia	link	55
History	Wikipedia	external	52
Physics	Literature	link	53
History	Mathematics	link	60
History	Chemistry	other	54
Mathematics	Earth	other	54
Science	Geography	external	45
Geography	Science	other	50
Mathematics	Religion	external	46
Music	Science	link	60
other-search	United_States	link	57
Science	Sports	external	45
English_language	Physics	external	60
Earth	Mathematics	link	52
Science	Technology	link	52
United_States	Philosophy	link	53
other-search	Earth	external	46
Physics	Chemistry	link	51
Philosophy	Earth	link	63
other-external	World_War_II	external	42
Religion	Main_Page	external	54
Earth	Art	other	54
Music	Sports	external	48
Chemistry	History	link	50
United_States	Music	link	45
Geography	Biology	link	43
Geography	History	link	45
Literature	United_States	other	66
Religion	Earth	external	47
Chemistry	Earth	link	44
Literature	Literature	external	43
Religion	Earth	external	48
Geography	Sports	other	51
other-search	Technology	other	45
Physics	English_language	link	42
Music	World_War_II	external	54
Wikipedia	Literature	other	47
Literature	Physics	link	59
English_language	Philosophy	link	54
United_States	Philosophy	external	59
Biology	Sports	other	53
Technology	Geography	external	44
English_language	Literature	link	53
Art	English_language	external	50
Main_Page	Mathematics	external	41
Art	Chemistry	link	55
English_language	History	link	46
Chemistry	United_States	external	58
United_States	Philosophy	other	45
Wikipedia	Technology	link	60
other-empty	Chemistry	external	47
Literature	World_War_II	link	42
Main_Page	World_War_II	link	45
Wikipedia	Religion	other	50
Main_Page	English_language	external	54
Sports	World_War_II	other	46
Mathematics	Geography	link	49
Main_Page	Wikipedia	external	58
History	Mathematics	external	47
Literature	English_language	link	56
other-internal	Technology	other	66
Earth	Geography	other	41
Physics	Geography	other	45
other-external	Sports	external	52
Main_Page	History	external	68
Science	United_States	external	42
Mathematics	United_States	external	51
English_language	Earth	external	53
Technology	Science	external	44
Wikipedia	Mathematics	other	56
Mathematics	Earth	link	48
Philosophy	Philosophy	link	52
other-external	Sports	link	44
Physics	Chemistry	link	58
other-search	Technology	external	40
Physics	United_States	other	44
other-empty	Technology	link	66
Music	Technology	external	44
other-internal	Philosophy	external	49
Religion	United_States	external	57
Chemistry	United_States	external	42
Science	Religion	external	42
English_language	Literature	external	46
Main_Page	History	link	51
Physics	Literature	other	53
Chemistry	Music	external	62
other-empty	History	external	45
United_States	History	link	53
Philosophy	Religion	link	47
Technology	World_War_II	link	44
Literature	Sports	link	52
Chemistry	Music	other	39
World_War_II	Philosophy	other	48
other-empty	Religion	link	56
Geography	English_language	external	56
Religion	Main_Page	external	45
United_States	Biology	other	49
History	Literature	other	50
United_States	Main_Page	external	59
Art	Religion	other	58
other-search	Philosophy	external	63
other-external	Literature	external	43
Science	Sports	other	50
other-empty	Mathematics	link	55
Biology	Chemistry	external	45
History	Geography	other	51
Sports	Mathematics	external	40
other-external	Wikipedia	link	36
Geography	United_States	external	56
Wikipedia	Religion	link	62
Music	United_States	external	43
Technology	Physics	link	44
Music	Earth	other	49
Earth	Geography	other	54
Art	Art	external	45
Art	Music	external	59
other-internal	Main_Page	other	42
Art	Mathematics	link	44
Earth	Science	external	57
other-search	Science	other	55
Earth	Science	link	53
Physics	Main_Page	link	42
Wikipedia	Religion	external	47
Wikipedia	Sports	external	44
Wikipedia	Literature	link	43
Biology	Physics	other	46
History	Literature	external	43
United_States	Art	external	54
Biology	Science	link	59
Religion	Physics	link	53
Biology	Art	external	50
Physics	Literature	link	49
Biology	English_language	link	53
Biology	Sports	other	46
Art	Art	external	68
Wikipedia	Physics	external	46
other-search	Chemistry	external	55
Literature	History	link	36
other-external	Chemistry	other	60
Physics	Philosophy	external	52
other-empty	History	other	39
World_War_II	Sports	link	56
Geography	Chemistry	link	50
Biology	Music	external	48
History	Technology	external	53
other-empty	Physics	link	54
World_War_II	Sports	link	59
Mathematics	World_War_II	external	48
English_language	Science	external	58
other-internal	Science	other	45
Geography	Literature	other	43
Biology	United_States	other	41
Geography	Main_Page	external	46
Mathematics	Geography	other	49
Main_Page	Earth	external	55
Sports	Main_Page	external	47
United_States	Chemistry	external	52
other-search	Earth	external	48
other-internal	Earth	link	45
other-search	Music	other	41
other-internal	Philosophy	external	39
United_States	Technology	other	37
Science	Earth	external	39
Mathematics	Mathematics	other	41
United_States	Technology	other	60
Sports	Earth	link	43
English_language	World_War_II	other	45
Philosophy	Biology	other	51
Technology	World_War_II	link	48
World_War_II	Main_Page	other	48
other-internal	Biology	link	50
other-internal	Earth	link	60
Art	World_War_II	link	59
Physics	Technology	link	50
History	English_language	link	44
Physics	History	external	57
Geography	Technology	other	48
Geography	Technology	external	55
Art	Technology	external	41
Chemistry	Earth	other	46
Art	United_States	other	45
Art	Biology	other	45
Sports	Science	other	52
Sports	Physics	other	46
Art	United_States	external	49
Mathematics	Wikipedia	other	51
other-empty	Geography	link	50
Mathematics	Wikipedia	external	55
Physics	Geography	external	52
Literature	Technology	other	38
Biology	Wikipedia	link	44
Literature	Art	link	47
other-empty	Literature	other	52
other-empty	Music	other	38
Science	Wikipedia	other	50
other-internal	United_States	other	48
other-search	Physics	link	56
Wikipedia	Philosophy	link	43
Art	English_language	other	48
Wikipedia	Main_Page	external	57
Science	Biology	link	55
Philosophy	World_War_II	external	33
Science	Religion	link	50
Sports	Chemistry	link	53
Technology	Religion	link	37
Music	Chemistry	external	41
other-search	History	external	33
Wikipedia	Main_Page	link	53
Biology	Sports	link	61
Technology	Science	external	48
other-internal	Physics	other	48
United_States	Main_Page	link	57
other-external	Earth	external	58
Technology	Sports	other	49
Earth	Physics	other	52
United_States	Chemistry	link	54
Sports	Earth	other	45
Sports	World_War_II	other	49
United_States	Physics	external	40
Physics	Religion	external	49
Philosophy	Main_Page	other	51
Philosophy	Sports	link	63
Philosophy	Literature	other	47
other-search	Chemistry	other	44
Art	Literature	link	47
Mathematics	Main_Page	link	51
Main_Page	Literature	other	44
Sports	Technology	other	56
Philosophy	World_War_II	external	60
Physics	Religion	external	42
English_language	Biology	other	53
English_language	Physics	external	52
Biology	Music	link	51
Mathematics	Earth	link	53
other-internal	Science	external	49
Earth	Biology	other	53
other-external	History	link	51
Art	Art	other	57
Earth	Sports	link	46
Music	English_language	other	56
English_language	Philosophy	external	63
Art	United_States	external	59
United_States	Art	link	59
English_language	World_War_II	other	45
Mathematics	Technology	external	41
Physics	Science	other	58
Sports	Technology	external	60
Art	Mathematics	other	55
Physics	Chemistry	link	52
Wikipedia	Physics	other	54
Science	English_language	external	57
Wikipedia	Main_Page	other	65
Mathematics	World_War_II	link	50
Art	Art	other	61
Earth	Science	link	48
History	Literature	link	54
Mathematics	History	other	73
United_States	World_War_II	other	47
other-search	History	external	55
Mathematics	Religion	external	64
United_States	World_War_II	other	38
History	Art	link	57
Geography	Chemistry	other	45
Main_Page	Philosophy	other	52
Technology	Biology	external	47
Religion	Geography	other	43
Mathematics	Earth	external	56
History	Earth	link	39
English_language	Science	other	50
Technology	History	other	42
English_language	Philosophy	link	57
other-external	Physics	other	56
Main_Page	Literature	link	54
other-empty	World_War_II	link	50
other-external	History	other	51
Earth	Art	link	48
Art	English_language	external	53
Sports	Mathematics	link	50
Biology	Geography	external	41
Earth	Chemistry	link	70
Mathematics	Geography	link	51
other-search	Main_Page	link	51
Earth	Wikipedia	link	45
Chemistry	Earth	link	37
other-empty	Science	link	55
Music	Main_Page	link	52
Biology	Chemistry	external	53
Wikipedia	Technology	external	50
Literature	Wikipedia	other	40
Physics	Literature	link	61
Mathematics	Philosophy	link	47
Chemistry	Literature	external	41
Earth	Sports	link	51
Biology	Science	link	53
Biology	Art	external	46
Chemistry	Science	external	36
Art	Chemistry	external	55
Wikipedia	Physics	external	52
Philosophy	Geography	other	52
other-empty	Wikipedia	external	52
Physics	United_States	link	45
Science	Science	link	47
Science	English_language	external	47
Earth	English_language	link	57
Physics	History	link	49
Geography	Earth	other	51
Sports	Literature	external	52
Sports	Wikipedia	link	50
other-external	Mathematics	external	46
Philosophy	Technology	link	41
Wikipedia	Science	other	49
Earth	Physics	external	47
History	Religion	external	39
Earth	Religion	link	51
other-search	Geography	link	45
Physics	Biology	link	48
Geography	Main_Page	link	50
Music	Biology	link	57
Literature	Geography	external	65
other-empty	History	other	44
Art	Music	external	37
Philosophy	Religion	link	41
Geography	Technology	external	45
Wikipedia	Technology	link	51
Geography	World_War_II	link	50
other-external	Wikipedia	other	60
Art	Biology	link	47
other-external	World_War_II	other	55
Chemistry	Technology	link	50
Religion	Religion	external	53
Geography	Chemistry	external	47
other-empty	United_States	other	50
Science	Technology	link	40
Mathematics	Mathematics	other	51
Literature	Science	other	47
Technology	Sports	other	45
Technology	Philosophy	other	65
other-empty	Mathematics	link	43
other-empty	Main_Page	external	45
Technology	Literature	link	36
Philosophy	Science	other	48
Art	Sports	external	47
Music	Science	other	54
other-empty	History	external	54
History	Literature	external	66
Biology	Geography	other	57
Art	Technology	link	51
Literature	Biology	other	45
Chemistry	Literature	external	58
Science	World_War_II	external	56
Religion	Sports	other	48
other-empty	Mathematics	other	51
Mathematics	Literature	external	71
Mathematics	Religion	link	44
other-search	Literature	external	57
Music	Music	other	47
World_War_II	Main_Page	link	51
other-internal	Physics	external	61
United_States	Wikipedia	link	56
Biology	Geography	link	67
other-external	Biology	link	59
Sports	Art	link	48
Music	Art	link	45
Philosophy	History	external	53
Earth	Main_Page	link	49
Biology	History	link	41
Philosophy	Main_Page	link	51
Science	Philosophy	external	54
Religion	History	link	55
other-internal	Geography	external	46
Earth	Biology	link	35
other-search	Wikipedia	link	49
other-external	English_language	link	59
other-search	Physics	external	48
Earth	English_language	external	58
World_War_II	Philosophy	link	63
Physics	Religion	link	44
Main_Page	Philosophy	link	40
Literature	Philosophy	link	65
Earth	Religion	external	46
Chemistry	Literature	link	58
Physics	Physics	external	46
Literature	Technology	other	47
Sports	Biology	link	53
Biology	United_States	link	45
World_War_II	Biology	link	50
Main_Page	Biology	other	68
Music	Sports	external	46
History	United_States	other	44
other-internal	Technology	other	66
Wikipedia	Mathematics	external	48
Chemistry	Wikipedia	other	48
Sports	Earth	link	45
Literature	Philosophy	link	40
Philosophy	History	link	58
Mathematics	Main_Page	external	46
United_States	Earth	other	50
other-external	Mathematics	link	44
Technology	English_language	link	41
Physics	Music	other	44
World_War_II	English_language	link	52
Physics	Science	link	48
Physics	Geography	other	51
other-search	Sports	link	48
Philosophy	Chemistry	external	49
Earth	Art	other	45
Biology	Main_Page	other	60
English_language	United_States	link	35
Wikipedia	Religion	other	51
History	Biology	link	42
English_language	United_States	link	47
other-internal	Technology	link	58
Art	Geography	other	50
Philosophy	Biology	other	56
World_War_II	Religion	external	51
Art	Science	link	64
World_War_II	Wikipedia	link	45
Physics	United_States	other	45
History	Main_Page	other	55
Wikipedia	Wikipedia	other	35
other-search	United_States	other	40
Sports	English_language	link	57
Music	Technology	other	46
Music	Literature	other	58
Art	World_War_II	link	47
Religion	History	link	43
History	Geography	external	54
Wikipedia	Literature	external	39
Technology	Physics	external	53
Geography	Biology	link	52
Earth	Chemistry	other	44
History	Wikipedia	external	53
Sports	Literature	other	45
Mathematics	World_War_II	link	42
English_language	English_language	other	56
United_States	Earth	other	52
English_language	Philosophy	link	53
World_War_II	World_War_II	other	49
other-search	World_War_II	external	59
Science	Music	external	55
Wikipedia	Music	external	51
Physics	Art	link	55
Literature	Biology	other	60
other-internal	History	external	39
History	Art	external	53
other-empty	Mathematics	link	51
Physics	Music	other	53
Wikipedia	Religion	external	49
World_War_II	History	link	55
Mathematics	Mathematics	external	45
World_War_II	History	external	57
other-internal	United_States	external	57
Religion	History	external	40
Art	Biology	other	39
Mathematics	World_War_II	external	58
other-external	Mathematics	other	39
Science	Philosophy	external	56
other-external	Earth	external	38
Earth	Biology	external	55
other-empty	Technology	external	49
other-empty	Chemistry	link	63
other-external	English_language	link	47
Mathematics	Physics	link	52
Philosophy	Music	external	37
Main_Page	World_War_II	external	58
English_language	Geography	link	43
other-external	Main_Page	link	50
Earth	Philosophy	other	49
Physics	Literature	link	44
Science	Technology	other	41
Wikipedia	Geography	other	46
English_language	Geography	external	41
Wikipedia	Earth	link	49
Music	Philosophy	other	40
Art	World_War_II	external	42
Technology	Technology	external	43
Earth	Technology	link	42
English_language	Religion	other	35
Literature	Technology	link	65
Chemistry	Religion	other	54
Physics	Science	other	49
History	Mathematics	link	51
Sports	Art	link	50
Literature	English_language	external	45
Literature	Mathematics	other	53
Main_Page	Philosophy	link	49
Main_Page	Main_Page	link	58
Philosophy	World_War_II	link	46
Chemistry	History	external	48
Wikipedia	English_language	other	51
Mathematics	Art	external	48
Biology	Geography	external	62
Main_Page	Music	link	52
other-external	World_War_II	other	42
Earth	Sports	link	52
Art	Wikipedia	other	50
World_War_II	Sports	external	46
World_War_II	Biology	other	52
Sports	Religion	other	45
Earth	Geography	other	40
Chemistry	English_language	external	45
Sports	Physics	link	50
Biology	Earth	other	34
other-empty	Science	other	46
History	Mathematics	other	49
other-search	Technology	external	46
World_War_II	United_States	external	50
Philosophy	Music	link	48
United_States	World_War_II	other	53
other-internal	English_language	link	52
other-external	English_language	other	61
History	Philosophy	other	49
Earth	Technology	link	47
History	Physics	external	56
United_States	Earth	other	42
Music	Wikipedia	external	39
Technology	Physics	other	46
English_language	World_War_II	external	53
English_language	Religion	other	50
Science	Earth	external	53
Chemistry	Mathematics	external	60
Sports	Art	external	72
World_War_II	Music	other	54
Chemistry	Physics	external	59
Chemistry	Main_Page	link	50
Geography	Technology	external	45
History	Sports	other	47
Philosophy	Art	link	62
Sports	Science	other	41
Main_Page	Science	link	43
Philosophy	Mathematics	link	52
Science	Mathematics	other	60
United_States	Earth	link	47
Literature	Wikipedia	external	50
Music	Biology	link	47
English_language	Philosophy	other	53
Main_Page	Art	link	56
United_States	Mathematics	link	55
Technology	Main_Page	other	53
other-search	Art	external	57
Geography	Geography	other	59
Art	Religion	external	42
Wikipedia	English_language	other	55
English_language	Sports	link	41
Music	Wikipedia	link	45
Religion	English_language	external	54
Earth	Mathematics	other	54
other-search	Sports	external	43
Mathematics	Technology	other	39
other-external	Physics	external	44
World_War_II	Biology	other	53
Sports	Main_Page	external	46
Science	Art	link	44
Sports	Geography	external	42
Earth	Music	other	58
Literature	Literature	external	62
other-search	Music	external	46
other-empty	Earth	external	63
Sports	United_States	other	48
Philosophy	Art	other	34
Main_Page	Religion	external	60
Biology	Religion	external	52
Chemistry	Technology	link	56
Religion	History	external	45
other-internal	Main_Page	other	44
Technology	Science	link	59
Sports	Biology	external	54
Philosophy	Chemistry	external	38
Earth	English_language	external	41
Philosophy	History	link	37
Literature	Art	external	57
other-internal	Literature	link	52
Music	Main_Page	other	49
Geography	Literature	link	43
Wikipedia	Religion	external	43
United_States	Science	external	56
other-internal	Science	link	49
Literature	Physics	external	54
Main_Page	Mathematics	link	46
Literature	Technology	external	56
other-external	Art	external	50
other-external	Religion	link	57
Sports	Biology	external	41
United_States	Sports	link	53
other-internal	Geography	external	54
Music	Religion	link	45
Science	Chemistry	link	34
other-search	Mathematics	link	46
Wikipedia	Music	other	47
United_States	Chemistry	external	45
Science	Art	other	51
Music	Mathematics	link	55
Geography	Religion	external	51
other-empty	United_States	external	43
other-search	Physics	other	67
World_War_II	Science	other	42
Science	Biology	other	53
Sports	Chemistry	other	51
Chemistry	Science	other	52
Mathematics	History	link	45
other-internal	History	external	63
other-external	Wikipedia	external	43
World_War_II	Mathematics	link	52
Chemistry	Wikipedia	other	38
Religion	Wikipedia	other	50
Art	English_language	other	43
Literature	Science	link	39
Earth	Main_Page	other	52
Philosophy	Literature	other	37
United_States	Geography	other	47
other-internal	English_language	link	44
Geography	Technology	link	46
Main_Page	Literature	other	44
Wikipedia	Main_Page	link	58
Technology	World_War_II	other	56
Art	Chemistry	other	43
Mathematics	Wikipedia	external	55
Biology	Literature	other	36
Wikipedia	Physics	external	46
other-external	Physics	link	43
Sports	World_War_II	other	58
Science	Mathematics	external	58
Geography	Religion	link	46
Mathematics	Technology	link	54
Technology	Art	link	50
Art	Physics	external	57
Art	History	external	51
Music	Art	external	56
Philosophy	Religion	link	47
Main_Page	Chemistry	external	54
Physics	Earth	external	39
History	Religion	external	52
Main_Page	Wikipedia	link	42
Philosophy	Sports	link	56
Science	Art	link	50
other-search	United_States	link	42
other-internal	Philosophy	link	53
English_language	World_War_II	other	55
Biology	Technology	external	47
United_States	United_States	link	56
Religion	Music	other	41
English_language	United_States	link	44
Philosophy	Philosophy	external	51
other-search	Biology	external	50
Physics	Biology	other	51
Mathematics	Art	external	34
Geography	English_language	external	61
Biology	Science	other	41
other-search	History	other	57
Technology	Sports	other	46
Chemistry	Wikipedia	link	50
Science	World_War_II	external	50
Biology	Biology	other	44
Main_Page	Religion	link	51
English_language	English_language	other	51
Main_Page	Wikipedia	other	60
other-internal	Religion	external	53
Literature	History	link	45
Wikipedia	Art	external	45
Art	Earth	other	54
other-search	Art	link	52
Science	Science	link	49
Earth	Literature	other	52
United_States	United_States	link	48
English_language	Earth	link	53
other-external	World_War_II	other	51
Physics	Wikipedia	external	49
Science	Earth	other	55
Geography	Earth	external	40
other-search	World_War_II	link	46
Earth	Art	external	50
Physics	United_States	external	60
other-internal	Sports	external	60
Mathematics	Music	other	49
Music	United_States	link	49
other-empty	English_language	link	43
Earth	Philosophy	other	48
Earth	Science	link	60
other-empty	Art	external	41
United_States	Religion	other	54
Religion	Music	external	50
Physics	Literature	external	49
Wikipedia	United_States	external	49
Earth	Science	other	40
other-external	English_language	link	54
Biology	Geography	other	39
other-external	Geography	other	46
Literature	Science	external	63
Philosophy	Philosophy	external	55
Mathematics	Earth	link	61
Literature	Chemistry	other	43
Science	United_States	link	43
other-external	Main_Page	external	52
Technology	History	external	53
other-internal	Literature	link	54
Literature	Biology	link	57
other-search	Technology	link	61
other-empty	Music	other	37
Geography	Main_Page	other	50
Mathematics	English_language	external	50
Main_Page	Main_Page	link	50
Philosophy	Science	external	54
World_War_II	Philosophy	other	43
Wikipedia	Chemistry	other	44
other-external	Wikipedia	other	46
Wikipedia	Chemistry	link	45
English_language	Physics	link	52
Religion	Literature	external	49
Philosophy	English_language	other	45
World_War_II	Wikipedia	link	59
Religion	History	external	48
Wikipedia	Literature	other	52
Main_Page	Mathematics	link	53
Geography	English_language	external	44
World_War_II	Geography	other	38
Music	Biology	external	49
Sports	English_language	link	48
Mathematics	Wikipedia	external	34
Biology	Science	other	49
Geography	Technology	link	51
Main_Page	Art	other	41
United_States	Mathematics	other	48
Art	Religion	link	53
Biology	Technology	external	58
other-internal	Earth	external	55
Biology	Mathematics	external	56
Technology	United_States	other	53
other-empty	Philosophy	external	51
other-empty	Art	link	54
Literature	Sports	other	59
Wikipedia	Music	link	53
Art	United_States	link	55
other-external	Philosophy	link	41
Literature	Technology	external	41
Music	English_language	other	48
Religion	Chemistry	link	50
United_States	Literature	link	54
Religion	Philosophy	link	47
English_language	Literature	external	49
Geography	Technology	other	35
Philosophy	Physics	external	58
Biology	Biology	other	43
World_War_II	Mathematics	other	53
English_language	History	link	45
Chemistry	Main_Page	link	47
other-external	Literature	other	56
Technology	Religion	other	46
Music	Main_Page	external	55
other-empty	English_language	other	49
other-search	Main_Page	other	54
Main_Page	Sports	other	40
United_States	History	link	48
Music	English_language	link	63
Literature	World_War_II	link	65
other-external	Literature	external	56
Technology	Literature	external	50
Science	Chemistry	link	53
Chemistry	Science	other	48
Religion	Main_Page	other	73
other-empty	Music	other	54
Main_Page	Geography	external	53
World_War_II	Geography	external	54
Technology	World_War_II	link	36
History	Main_Page	other	48
Biology	Biology	link	45
Biology	Religion	other	54
other-search	Wikipedia	link	54
Chemistry	Mathematics	other	50
other-external	Physics	external	54
Religion	Wikipedia	link	47
Chemistry	English_language	external	55
other-search	Philosophy	external	48
Earth	Physics	link	61
English_language	Main_Page	other	41
other-empty	English_language	other	47
Religion	Literature	other	45
Science	World_War_II	other	49
Earth	Religion	external	40
Wikipedia	Literature	external	51
Literature	Art	external	50
Art	Main_Page	link	53
Geography	Main_Page	other	50
World_War_II	Wikipedia	link	42
Main_Page	English_language	other	47
Sports	World_War_II	other	41
Wikipedia	World_War_II	link	58
Biology	Earth	other	52
Chemistry	Main_Page	link	49
Philosophy	Biology	other	56
Geography	Music	other	53
History	Chemistry	other	50
other-external	Philosophy	link	47
Physics	English_language	link	51
Music	Sports	link	34
Geography	Main_Page	other	52
Literature	Biology	link	60
Sports	Wikipedia	other	70
Main_Page	Biology	external	57
Main_Page	Technology	other	35
Wikipedia	English_language	link	48
Sports	Religion	link	40
Music	Wikipedia	external	48
Philosophy	Art	external	37
Main_Page	Literature	link	52
Art	World_War_II	link	45
other-internal	Earth	external	60
Chemistry	Sports	link	51
Religion	Religion	other	46
Art	Earth	external	47
Art	Science	other	50
other-internal	World_War_II	external	48
Art	Biology	external	50
Philosophy	English_language	other	46
other-empty	Music	external	58
English_language	Art	other	50
Mathematics	Biology	external	40
United_States	Sports	other	36
Geography	Sports	other	54
Physics	Geography	other	62
other-internal	Mathematics	link	55
United_States	English_language	external	54
other-search	Philosophy	external	40
Geography	English_language	other	55
Wikipedia	Biology	link	64
United_States	Philosophy	other	55
other-empty	Biology	other	44
other-empty	Chemistry	other	44
Music	Philosophy	link	49
Philosophy	Literature	external	53
Wikipedia	Wikipedia	external	59
Technology	Literature	external	56
Science	Art	link	39
Philosophy	Earth	link	55
Music	Physics	link	51
English_language	Wikipedia	external	61
other-search	Sports	other	51
Literature	Philosophy	link	45
other-external	Literature	link	62
Art	Art	link	63
United_States	Main_Page	link	60
Geography	Music	other	36
Biology	Earth	other	54
English_language	Earth	link	51
Chemistry	United_States	link	55
Religion	Biology	link	53
Mathematics	Literature	link	50
History	History	other	47
Philosophy	Science	external	41
English_language	English_language	external	52
Geography	English_language	link	56
Music	Sports	other	40
other-search	Music	link	52
Science	World_War_II	external	49
United_States	World_War_II	other	53
Science	Mathematics	other	51
other-internal	Sports	external	39
other-external	Geography	external	43
United_States	United_States	external	41
other-external	Chemistry	external	44
Religion	World_War_II	external	63
Philosophy	Sports	other	51
World_War_II	Technology	link	49
Wikipedia	Earth	external	41
Science	Music	link	47
Religion	Religion	other	41
English_language	History	other	52
Sports	Science	external	55
Art	Art	other	46
Chemistry	History	link	49
Physics	Chemistry	link	58
other-external	World_War_II	link	50
other-internal	Literature	link	52
Literature	History	other	48
Wikipedia	Main_Page	other	52
United_States	Music	other	48
Wikipedia	Art	external	61
Wikipedia	Technology	external	41
Geography	Biology	other	59
Physics	United_States	external	51
other-search	English_language	other	42
World_War_II	Biology	other	48
Technology	Mathematics	link	41
Mathematics	Art	other	50
Chemistry	Literature	other	42
Philosophy	Sports	external	42
Main_Page	Sports	link	47
Wikipedia	Art	link	39
English_language	Mathematics	external	43
other-empty	Mathematics	other	55
Music	Geography	link	36
Mathematics	Technology	link	53
Technology	United_States	external	56
English_language	Mathematics	link	50
Chemistry	Physics	external	43
Religion	Physics	other	65
Chemistry	Physics	link	52
Philosophy	Literature	link	73
other-search	Technology	other	53
Philosophy	Technology	link	56
other-search	History	link	54
Earth	Technology	other	42
History	Wikipedia	link	51
Philosophy	Literature	external	40
Philosophy	Sports	link	55
Geography	Wikipedia	external	51
Main_Page	Geography	link	58
other-internal	Wikipedia	other	45
United_States	Earth	other	44
World_War_II	Sports	other	54
Sports	Wikipedia	other	44
Physics	World_War_II	external	55
Biology	Earth	other	49
Main_Page	Technology	other	47
Wikipedia	Physics	link	41
other-external	Geography	other	53
Philosophy	Philosophy	link	49
Music	Wikipedia	external	43
Earth	Art	link	36
Philosophy	Earth	external	55
Sports	Music	other	44
Art	World_War_II	other	43
Biology	Art	external	46
Physics	Geography	other	60
History	Chemistry	link	50
Main_Page	Literature	external	49
Technology	Art	external	43
Earth	Biology	other	63
Earth	Wikipedia	other	49
Literature	Physics	link	59
Technology	Music	other	43
Philosophy	Wikipedia	link	40
Geography	Science	other	51
Sports	Main_Page	link	45
Art	Sports	external	55
Philosophy	Science	link	44
Philosophy	Geography	external	43
other-search	United_States	other	49
Art	Sports	external	61
Geography	Chemistry	other	49
other-search	Sports	external	49
Main_Page	Literature	link	45
Science	History	link	56
Music	Physics	link	50
other-empty	Geography	other	50
other-external	Technology	external	47
United_States	Main_Page	external	41
Mathematics	Science	link	56
History	Music	external	43
Physics	Science	external	46
other-external	Philosophy	other	45
Chemistry	Earth	other	45
Earth	Main_Page	external	47
Geography	Wikipedia	other	55
Philosophy	Art	external	49
Geography	Science	link	39
Main_Page	Mathematics	link	38
Art	Physics	external	52
Earth	Music	other	56
United_States	Main_Page	link	64
United_States	History	other	46
Physics	Wikipedia	external	58
Geography	History	other	37
other-external	History	external	47
Wikipedia	Science	external	55
Art	Geography	other	41
Music	Philosophy	other	50
English_language	Physics	link	58
Mathematics	History	external	42
Mathematics	Chemistry	link	54
English_language	Physics	other	45
Art	Music	other	52
Art	Music	other	37
Physics	Religion	link	49
other-empty	Sports	external	49
Philosophy	Chemistry	other	51
Science	Biology	link	43
Art	Sports	link	54
other-internal	Physics	external	40
Chemistry	Music	other	53
Art	World_War_II	link	46
Science	Art	link	39
Earth	United_States	other	44
other-empty	Biology	link	48
Sports	Geography	external	54
Physics	Biology	other	54
Philosophy	United_States	other	46
Geography	Earth	external	47
World_War_II	Main_Page	other	51
Religion	History	other	57
Chemistry	Geography	link	45
Wikipedia	Earth	other	62
other-external	Geography	external	49
Technology	Art	external	64
United_States	Philosophy	other	45
Technology	Art	link	44
English_language	History	link	50
Philosophy	Science	link	43
Earth	English_language	link	53
other-empty	World_War_II	other	56
Mathematics	Wikipedia	link	64
World_War_II	Mathematics	other	54
Biology	World_War_II	other	42
Art	History	other	59
Earth	United_States	link	46
Art	Sports	link	49
World_War_II	English_language	external	55
other-internal	English_language	link	55
World_War_II	History	link	58
English_language	Philosophy	external	46
World_War_II	United_States	external	44
Sports	Geography	external	48
Geography	Sports	link	53
Geography	Literature	other	50
Physics	Earth	external	56
Literature	Religion	external	44
Philosophy	Main_Page	link	61
other-external	Literature	external	62
Sports	Religion	other	43
Chemistry	Physics	link	48
other-external	United_States	other	56
Art	Philosophy	other	50
Art	Wikipedia	other	41
Religion	Literature	external	61
Technology	United_States	other	62
other-external	Geography	other	47
Mathematics	Art	link	46
Technology	Music	other	62
Biology	Literature	link	50
United_States	Religion	link	46
other-external	Sports	other	58
other-external	Sports	link	44
other-search	Technology	external	38
Art	Religion	link	58
other-internal	Main_Page	external	39
Geography	Literature	link	52
Main_Page	Science	external	56
English_language	Geography	external	50
Wikipedia	Technology	other	47
Earth	Earth	other	49
World_War_II	World_War_II	other	48
United_States	Sports	link	50
Technology	Geography	link	48
Religion	Sports	other	45
Chemistry	Earth	link	52
English_language	Religion	external	44
Earth	Literature	external	44
Earth	Religion	other	48
